latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
59.636,142.988,304.5,2.7,1.6,2020-09-25,00:55,T,59,6.0NRT,286.1,29.7,D
59.634,143.035,315,2.7,1.6,2020-09-25,00:55,T,75,6.0NRT,285.1,60.7,D
59.645,143.029,317.4,2.7,1.6,2020-09-25,00:55,T,78,6.0NRT,286.3,67.4,D
27.239,140.881,320.1,1.5,1.2,2020-09-25,01:00,T,72,6.0NRT,298.6,23.9,D
27.25,140.882,316.8,1.5,1.2,2020-09-25,01:00,T,59,6.0NRT,298.7,18.1,D
61.528,132.964,339.4,1,1,2020-09-25,02:30,T,91,6.0NRT,288.9,42.4,D
61.526,132.983,396.2,1,1,2020-09-25,02:30,T,100,6.0NRT,300.9,231.4,D
61.523,133.001,346,1,1,2020-09-25,02:30,T,66,6.0NRT,293.3,49.2,D
61.366,134.093,368.9,1,1,2020-09-25,02:30,T,100,6.0NRT,292.2,112.5,D
61.364,134.111,400.1,1,1,2020-09-25,02:30,T,100,6.0NRT,300.1,253,D
61.361,134.129,333.5,1,1,2020-09-25,02:30,T,88,6.0NRT,290.5,32.6,D
61.519,132.972,344.8,1,1,2020-09-25,02:30,T,94,6.0NRT,289.6,52.3,D
61.516,132.99,330.4,1,1,2020-09-25,02:30,T,56,6.0NRT,290.4,27.5,D
61.353,134.118,335.8,1,1,2020-09-25,02:30,T,90,6.0NRT,289.9,35.2,D
61.507,132.985,336,1,1,2020-09-25,02:30,T,90,6.0NRT,289,36.9,D
61.505,133.003,321.3,1,1,2020-09-25,02:30,T,64,6.0NRT,289.2,18.1,D
61.502,133.022,321,1,1,2020-09-25,02:30,T,81,6.0NRT,289.5,18.4,D
61.347,134.094,335.6,1,1,2020-09-25,02:30,T,65,6.0NRT,290.6,34,D
61.499,132.98,337.3,1,1,2020-09-25,02:30,T,86,6.0NRT,289.3,37.8,D
61.496,132.998,363.4,1,1,2020-09-25,02:30,T,100,6.0NRT,294.8,94.4,D
61.494,133.016,334.6,1,1,2020-09-25,02:30,T,69,6.0NRT,290.4,32.7,D
61.344,134.053,315.4,1,1,2020-09-25,02:30,T,76,6.0NRT,288.3,14,D
61.342,134.071,394.2,1,1,2020-09-25,02:30,T,100,6.0NRT,302.3,218.6,D
61.339,134.089,380.6,1,1,2020-09-25,02:30,T,100,6.0NRT,296.4,153.7,D
61.336,134.107,320.9,1,1,2020-09-25,02:30,T,68,6.0NRT,286.7,17.3,D
59.649,142.997,305.5,1.6,1.3,2020-09-25,02:30,T,47,6.0NRT,289.6,13,D
59.643,143.023,318.8,1.6,1.3,2020-09-25,02:30,T,79,6.0NRT,289.6,34.2,D
61.454,133.231,339.2,1,1,2020-09-25,02:30,T,68,6.0NRT,290.1,39.7,D
61.336,134.047,361.3,1,1,2020-09-25,02:30,T,100,6.0NRT,290.9,90.3,D
61.333,134.065,397.4,1,1,2020-09-25,02:30,T,100,6.0NRT,297.8,236.9,D
61.33,134.083,338,1,1,2020-09-25,02:30,T,91,6.0NRT,288.2,38.5,D
59.632,143.014,307.9,1.6,1.3,2020-09-25,02:30,T,42,6.0NRT,288.4,15.3,D
61.468,133.061,335.9,1,1,2020-09-25,02:30,T,58,6.0NRT,290,33.5,D
61.466,133.08,335.1,1,1,2020-09-25,02:30,T,69,6.0NRT,289.7,33,D
61.46,133.056,353.5,1,1,2020-09-25,02:30,T,90,6.0NRT,291.7,67.4,D
61.451,133.051,349.3,1,1,2020-09-25,02:30,T,80,6.0NRT,292.1,58.2,D
61.433,133.04,351.4,1,1,2020-09-25,02:30,T,96,6.0NRT,293.1,64.2,D
61.421,133.132,332,1,1,2020-09-25,02:30,T,77,6.0NRT,288.4,29.7,D
61.273,134.145,340.7,1,1,2020-09-25,02:30,T,92,6.0NRT,287.8,44.5,D
61.271,134.163,358.2,1,1,2020-09-25,02:30,T,99,6.0NRT,291.2,81.8,D
61.425,133.035,318.9,1,1,2020-09-25,02:30,T,27,6.0NRT,287.6,15.6,D
61.422,133.053,354.6,1,1,2020-09-25,02:30,T,98,6.0NRT,291.9,71.9,D
61.419,133.071,345.1,1,1,2020-09-25,02:30,T,86,6.0NRT,291.1,49.9,D
61.417,133.09,334.5,1,1,2020-09-25,02:30,T,88,6.0NRT,290,33.2,D
61.265,134.14,320.3,1,1,2020-09-25,02:30,T,80,6.0NRT,287.2,18.8,D
61.262,134.158,350.1,1,1,2020-09-25,02:30,T,96,6.0NRT,288.6,63.8,D
61.259,134.176,308,1,1,2020-09-25,02:30,T,39,6.0NRT,286.2,8.3,D
61.228,130.928,325.7,1.1,1,2020-09-25,02:30,T,84,6.0NRT,289.2,25.9,D
60.969,132.929,331.8,1,1,2020-09-25,02:30,T,58,6.0NRT,288.9,28.7,D
61.23,130.958,342,1.1,1,2020-09-25,02:30,T,93,6.0NRT,289.4,48.8,D
61.233,130.938,343.3,1.1,1,2020-09-25,02:30,T,82,6.0NRT,289.8,51.3,D
61.235,130.918,332.5,1.1,1,2020-09-25,02:30,T,88,6.0NRT,288,35.5,D
61.237,130.982,332,1.1,1,2020-09-25,02:30,T,65,6.0NRT,287.7,32.4,D
61.239,130.962,382.3,1.1,1,2020-09-25,02:30,T,100,6.0NRT,293.4,176,D
61.242,130.943,375.4,1.1,1,2020-09-25,02:30,T,100,6.0NRT,291.8,146.5,D
61.244,130.923,340.6,1.1,1,2020-09-25,02:30,T,92,6.0NRT,287.5,49.4,D
62.032,122.068,310.8,2,1.4,2020-09-25,02:30,T,54,6.0NRT,280.7,32.5,D
60.99,132.98,329.6,1,1,2020-09-25,02:30,T,67,6.0NRT,289.4,27.2,D
60.993,132.962,328,1,1,2020-09-25,02:30,T,24,6.0NRT,290.1,24.1,D
61.006,132.872,322.1,1,1,2020-09-25,02:30,T,54,6.0NRT,288.9,17.8,D
61.008,132.854,387.3,1,1,2020-09-25,02:30,T,100,6.0NRT,296.7,186.8,D
61.011,132.836,358.8,1,1,2020-09-25,02:30,T,99,6.0NRT,289.2,82,D
62.026,122.413,304.6,2,1.4,2020-09-25,02:30,T,38,6.0NRT,279.5,22.2,D
62.045,122.071,307.1,2,1.4,2020-09-25,02:30,T,16,6.0NRT,280.7,24.2,D
60.999,132.986,304.1,1,1,2020-09-25,02:30,T,26,6.0NRT,286.2,6,D
61.002,132.968,315.3,1,1,2020-09-25,02:30,T,42,6.0NRT,286.9,12.9,D
61.874,133.052,318.6,1,1,2020-09-25,02:30,T,79,6.0NRT,286.7,17.8,D
61.872,133.07,313.6,1,1,2020-09-25,02:30,T,74,6.0NRT,286.3,13.3,D
62.499,127.58,313.3,1.3,1.1,2020-09-25,02:30,T,73,6.0NRT,285.4,20.3,D
