latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-13.034,18.529,303,1.4,1.2,2020-09-21,00:25,A,42,6.0NRT,283.8,12.8,N
-23.205,22.047,303.3,3.6,1.8,2020-09-21,00:30,A,25,6.0NRT,287.6,40.1,N
-23.637,20.114,307.7,2.6,1.6,2020-09-21,00:30,A,47,6.0NRT,286.1,38.6,N
-23.649,20.087,308.6,2.6,1.6,2020-09-21,00:30,A,8,6.0NRT,284.7,39.1,N
-23.651,20.112,317.4,2.6,1.6,2020-09-21,00:30,A,83,6.0NRT,286.5,66.9,N
-23.276,22.033,321.3,3.6,1.8,2020-09-21,00:30,A,68,6.0NRT,288.6,116.7,N
-23.601,23.253,300.4,4.4,1.9,2020-09-21,00:30,A,22,6.0NRT,285.3,50.6,N
-23.602,23.248,300.3,4.4,1.9,2020-09-21,00:30,A,7,6.0NRT,285.7,46.3,N
-23.645,20.095,321.5,2.6,1.6,2020-09-21,00:30,A,57,6.0NRT,286.4,79.8,N
-23.662,20.119,309.6,2.6,1.6,2020-09-21,00:30,A,14,6.0NRT,285.4,40.3,N
-23.635,20.088,307.3,2.6,1.6,2020-09-21,00:30,A,29,6.0NRT,285.5,37.4,N
-17.25,15.561,303.3,1.1,1,2020-09-21,00:30,A,55,6.0NRT,290.1,7.1,N
-17.252,15.572,300.5,1.1,1,2020-09-21,00:30,A,29,6.0NRT,289.9,5.3,N
-18.346,15.595,302,1.1,1.1,2020-09-21,00:30,A,46,6.0NRT,287,7.7,N
-18.355,15.593,314.2,1.1,1.1,2020-09-21,00:30,A,89,6.0NRT,287,17.1,N
-21.422,20.747,307.1,2.7,1.6,2020-09-21,00:30,A,40,6.0NRT,289.8,31.3,N
-21.424,20.773,305,2.7,1.6,2020-09-21,00:30,A,22,6.0NRT,289.6,25.8,N
-21.439,20.771,306.2,2.7,1.6,2020-09-21,00:30,A,31,6.0NRT,289.5,29.6,N
-21.428,20.767,313.2,2.7,1.6,2020-09-21,00:30,A,59,6.0NRT,290.2,48.6,N
-21.442,20.766,306.3,2.7,1.6,2020-09-21,00:30,A,6,6.0NRT,289.5,29,N
