latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-9.666,19.799,301.9,2.1,1.4,2020-08-11,00:30,A,45,6.0NRT,286.1,19.4,N
-9.088,22.963,305.4,3.6,1.8,2020-08-11,00:30,A,64,6.0NRT,284.9,56.9,N
-9.08,22.957,310.2,3.6,1.8,2020-08-11,00:30,A,79,6.0NRT,284.8,79.5,N
-8.378,16.733,303.4,1.2,1.1,2020-08-11,00:30,A,55,6.0NRT,288.4,8.5,N
-8.906,19.605,304.6,1.9,1.4,2020-08-11,00:30,A,61,6.0NRT,283.5,24,N
-8.911,19.599,300.9,1.9,1.4,2020-08-11,00:30,A,35,6.0NRT,283.7,18.8,N
-8.86,17.191,302.9,1.3,1.1,2020-08-11,00:30,A,52,6.0NRT,290.4,7.6,N
-8.857,17.184,302.2,1.3,1.1,2020-08-11,00:30,A,47,6.0NRT,290.4,7,N
-9.674,19.785,301.9,2.1,1.4,2020-08-11,00:30,A,45,6.0NRT,284.2,18.5,N
-9.676,19.803,304.8,2.1,1.4,2020-08-11,00:30,A,62,6.0NRT,285.3,24,N
-9.678,19.798,302.2,2.1,1.4,2020-08-11,00:30,A,48,6.0NRT,285.1,19.8,N
-4.061,17.769,305.2,1.2,1.1,2020-08-11,00:30,A,59,6.0NRT,290.8,7.4,N
-4.084,17.705,300.9,1.2,1.1,2020-08-11,00:30,A,35,6.0NRT,290.7,4.9,N
-4.149,17.656,305.2,1.2,1.1,2020-08-11,00:30,A,63,6.0NRT,290.9,7.7,N
-4.187,17.784,306,1.2,1.1,2020-08-11,00:30,A,66,6.0NRT,290.8,8.4,N
-4.188,17.795,303.8,1.2,1.1,2020-08-11,00:30,A,50,6.0NRT,290.9,6.8,N
-4.197,17.782,305.9,1.2,1.1,2020-08-11,00:30,A,59,6.0NRT,291.1,8.2,N
-4.224,16.923,300.5,1.1,1.1,2020-08-11,00:30,A,29,6.0NRT,289.9,5,N
-4.524,17.785,316,1.2,1.1,2020-08-11,00:30,A,92,6.0NRT,291,19.2,N
-4.526,17.797,316,1.2,1.1,2020-08-11,00:30,A,92,6.0NRT,291,19.1,N
-4.634,17.844,318.2,1.3,1.1,2020-08-11,00:30,A,96,6.0NRT,291.5,21.6,N
-4.634,17.838,306.8,1.3,1.1,2020-08-11,00:30,A,69,6.0NRT,291.3,9.5,N
-4.636,17.849,314,1.3,1.1,2020-08-11,00:30,A,88,6.0NRT,291.6,16.7,N
-4.884,18.239,302.5,1.3,1.1,2020-08-11,00:30,A,50,6.0NRT,290.6,6.9,N
-4.795,17.252,304.1,1.2,1.1,2020-08-11,00:30,A,59,6.0NRT,290.1,7.6,N
-5.023,18.623,302.1,1.4,1.2,2020-08-11,00:30,A,37,6.0NRT,290.6,6.8,N
-5.027,18.615,304.3,1.4,1.2,2020-08-11,00:30,A,59,6.0NRT,290.8,9.4,N
-4.942,17.573,307.2,1.2,1.1,2020-08-11,00:30,A,71,6.0NRT,290.6,10.2,N
-4.944,17.583,302.2,1.2,1.1,2020-08-11,00:30,A,48,6.0NRT,290.6,6.2,N
-5.102,17.406,302.3,1.2,1.1,2020-08-11,00:30,A,48,6.0NRT,291.5,6,N
-5.568,20.124,311,1.9,1.3,2020-08-11,00:30,A,81,6.0NRT,290.3,25.9,N
-6.244,10.738,306,1.4,1.2,2020-08-11,00:30,A,40,6.0NRT,291.1,9.5,N
-8.522,23.768,300.5,4.1,1.9,2020-08-11,00:30,A,30,6.0NRT,288.5,43.6,N
-8.527,23.762,308.1,4.1,1.9,2020-08-11,00:30,A,74,6.0NRT,288.7,79.1,N
-8.659,22.104,301.3,3,1.7,2020-08-11,00:30,A,40,6.0NRT,286.9,30.8,N
-10.696,18.111,315.4,1.6,1.2,2020-08-11,00:35,A,91,6.0NRT,286.9,30.2,N
-10.697,18.125,305.3,1.6,1.2,2020-08-11,00:35,A,64,6.0NRT,289.7,16.1,N
-14.715,16.49,317.6,1.4,1.2,2020-08-11,00:35,A,95,6.0NRT,281.4,29.8,N
-14.717,16.503,313.3,1.4,1.2,2020-08-11,00:35,A,87,6.0NRT,282.8,24.2,N
-14.725,16.489,300.6,1.4,1.2,2020-08-11,00:35,A,31,6.0NRT,281.2,10.8,N
-14.721,16.484,307.3,1.4,1.2,2020-08-11,00:35,A,71,6.0NRT,281.2,17.4,N
-14.722,16.497,313.2,1.4,1.2,2020-08-11,00:35,A,87,6.0NRT,282.4,24.8,N
-22.381,18.97,308.7,2.7,1.6,2020-08-11,00:35,A,75,6.0NRT,277,55.7,N
-22.383,18.996,302.1,2.7,1.6,2020-08-11,00:35,A,47,6.0NRT,277.1,38.9,N
-22.372,18.99,304.9,2.7,1.6,2020-08-11,00:35,A,62,6.0NRT,276.9,44.5,N
-17.133,45.601,319.2,2.9,1.6,2020-08-11,06:40,T,72,6.0NRT,298.6,43,D
-17.498,47.601,312.3,2,1.4,2020-08-11,06:40,T,62,6.0NRT,297.5,15.3,D
-17.346,47.556,316.4,2.1,1.4,2020-08-11,06:40,T,70,6.0NRT,300.4,22.4,D
-17.307,47.489,311.9,2.1,1.4,2020-08-11,06:40,T,59,6.0NRT,299.3,13.4,D
-17.035,47.874,372.3,2,1.4,2020-08-11,06:40,T,100,6.0NRT,301,319.4,D
-17.031,47.855,317,2,1.4,2020-08-11,06:40,T,70,6.0NRT,300.7,23.3,D
-17.022,47.875,313.1,2,1.4,2020-08-11,06:40,T,49,6.0NRT,299.4,15.1,D
-16.957,47.514,311.3,2.1,1.4,2020-08-11,06:40,T,54,6.0NRT,299.5,12.1,D
-17.033,47.881,360.3,2,1.4,2020-08-11,06:40,T,100,6.0NRT,300.9,218.3,D
-17.029,47.862,356.6,2,1.4,2020-08-11,06:40,T,98,6.0NRT,301.3,192,D
-16.954,47.503,311.2,2.1,1.4,2020-08-11,06:40,T,54,6.0NRT,299.3,12,D
-16.916,47.868,317.2,2,1.4,2020-08-11,06:40,T,70,6.0NRT,300.9,22.6,D
-16.839,48.044,313.7,1.9,1.4,2020-08-11,06:40,T,59,6.0NRT,299.6,18.3,D
-16.72,48.034,317.1,1.9,1.4,2020-08-11,06:40,T,71,6.0NRT,301.1,22,D
-16.626,47.727,319.4,2.1,1.4,2020-08-11,06:40,T,65,6.0NRT,304.3,27.1,D
-16.597,47.717,322.2,2.1,1.4,2020-08-11,06:40,T,72,6.0NRT,304.2,31.4,D
-16.508,47.88,319.3,2,1.4,2020-08-11,06:40,T,74,6.0NRT,300.1,29.6,D
-16.441,47.793,313,2.1,1.4,2020-08-11,06:40,T,44,6.0NRT,299.8,9.7,D
-16.27,48.097,312.2,2,1.4,2020-08-11,06:40,T,63,6.0NRT,299.9,14.5,D
-16.255,48.468,323.8,1.8,1.3,2020-08-11,06:40,T,79,6.0NRT,301,36.2,D
-16.077,47.679,321.4,2.1,1.4,2020-08-11,06:40,T,76,6.0NRT,302.2,34.9,D
-16.078,47.686,322.3,2.1,1.4,2020-08-11,06:40,T,77,6.0NRT,302.1,35.7,D
-16.162,49.067,308.5,1.7,1.3,2020-08-11,06:40,T,38,6.0NRT,296.5,10.7,D
-20.579,46.555,309.4,2.1,1.4,2020-08-11,06:45,T,58,6.0NRT,295.2,15.3,D
-18.593,47.441,309.7,2,1.4,2020-08-11,06:45,T,59,6.0NRT,297.6,13.1,D
-18.603,47.446,312.4,2,1.4,2020-08-11,06:45,T,65,6.0NRT,297.1,19.1,D
-18.219,45.498,314.8,2.8,1.6,2020-08-11,06:45,T,68,6.0NRT,295.2,42.3,D
-18.214,45.471,314.2,2.8,1.6,2020-08-11,06:45,T,67,6.0NRT,291.9,41.3,D
-18.387,46.619,313.5,2.3,1.5,2020-08-11,06:45,T,67,6.0NRT,301.2,17.8,D
-18.383,46.597,313.8,2.3,1.5,2020-08-11,06:45,T,68,6.0NRT,300.5,18.5,D
-18.395,47.667,308.9,1.9,1.4,2020-08-11,06:45,T,57,6.0NRT,297.6,9,D
-17.846,46.967,322.6,2.2,1.4,2020-08-11,06:45,T,78,6.0NRT,301.7,41,D
-17.842,46.947,314.9,2.2,1.4,2020-08-11,06:45,T,62,6.0NRT,302,17.3,D
-23.004,45.005,308.4,2.4,1.5,2020-08-11,06:45,T,53,6.0NRT,296.1,13.1,D
-20.579,46.562,307.7,2.1,1.4,2020-08-11,06:45,T,43,6.0NRT,295,10.9,D
-18.22,45.49,319.1,2.8,1.6,2020-08-11,06:45,T,74,6.0NRT,294.6,56.6,D
-17.809,47.579,310.6,2,1.4,2020-08-11,06:45,T,45,6.0NRT,298.3,11.3,D
-4.483,31.632,321.2,1,1,2020-08-11,08:15,T,66,6.0NRT,304.7,7.9,D
-4.302,30.972,323.8,1,1,2020-08-11,08:15,T,56,6.0NRT,304.5,12,D
-4.399,31.75,326.7,1,1,2020-08-11,08:15,T,76,6.0NRT,303.5,14.9,D
-4.303,31.907,318.8,1,1,2020-08-11,08:15,T,60,6.0NRT,302.4,7.1,D
-4.242,31.624,319.3,1,1,2020-08-11,08:15,T,61,6.0NRT,302.9,7.3,D
-4.133,31.698,320.6,1,1,2020-08-11,08:15,T,63,6.0NRT,303.4,7.9,D
-4.048,31.619,318.4,1,1,2020-08-11,08:15,T,49,6.0NRT,302,5.9,D
-4.047,31.61,326.6,1,1,2020-08-11,08:15,T,75,6.0NRT,303.6,14.3,D
-4.039,31.62,320.3,1,1,2020-08-11,08:15,T,62,6.0NRT,304.1,7.7,D
-4.038,31.611,327.2,1,1,2020-08-11,08:15,T,76,6.0NRT,304.8,15.1,D
-12.164,32.841,317.4,1.2,1.1,2020-08-11,08:20,T,62,6.0NRT,306.1,6.5,D
-17.034,29.52,329.6,1,1,2020-08-11,08:20,T,80,6.0NRT,305.6,18.7,D
-17.233,30.781,313.4,1.1,1,2020-08-11,08:20,T,42,6.0NRT,300.5,5.9,D
-17.578,33.353,319.9,1.5,1.2,2020-08-11,08:20,T,71,6.0NRT,300.9,20.2,D
-17.589,33.352,315.6,1.5,1.2,2020-08-11,08:20,T,47,6.0NRT,301.6,12.5,D
-17.748,34.626,341.8,1.8,1.3,2020-08-11,08:20,T,91,6.0NRT,299,94.8,D
-17.75,34.643,322.7,1.8,1.3,2020-08-11,08:20,T,48,6.0NRT,300.5,31.3,D
-17.791,34.979,323.2,1.9,1.4,2020-08-11,08:20,T,69,6.0NRT,299.1,41.5,D
-17.921,35.97,309.6,2.3,1.5,2020-08-11,08:20,T,35,6.0NRT,291,18.5,D
-16.993,28.871,322.3,1,1,2020-08-11,08:20,T,71,6.0NRT,305.9,10.2,D
-17.279,30.86,314.5,1.1,1,2020-08-11,08:20,T,51,6.0NRT,301.6,7.7,D
-17.754,34.618,323.7,1.8,1.3,2020-08-11,08:20,T,78,6.0NRT,298.2,36.4,D
-17.756,34.636,336.8,1.8,1.3,2020-08-11,08:20,T,88,6.0NRT,300.4,75.6,D
-17.794,34.972,316.8,1.9,1.4,2020-08-11,08:20,T,44,6.0NRT,296.4,26.3,D
-17.796,34.991,315.9,1.9,1.4,2020-08-11,08:20,T,38,6.0NRT,300.4,22.7,D
-16.442,25.291,332.3,1.4,1.2,2020-08-11,08:20,T,83,6.0NRT,303.1,40.3,D
-16.444,25.304,331.3,1.4,1.2,2020-08-11,08:20,T,82,6.0NRT,302.6,37.5,D
-17.344,31.194,313.1,1.1,1,2020-08-11,08:20,T,42,6.0NRT,301.2,6.2,D
-17.643,33.409,328.7,1.5,1.2,2020-08-11,08:20,T,82,6.0NRT,300.4,37.8,D
-17.675,33.578,314.6,1.5,1.2,2020-08-11,08:20,T,50,6.0NRT,300,12.6,D
-17.686,33.577,313.4,1.5,1.2,2020-08-11,08:20,T,53,6.0NRT,300.5,10,D
-17.433,31.492,314.5,1.1,1.1,2020-08-11,08:20,T,54,6.0NRT,303.2,6.4,D
-17.703,33.53,313.9,1.5,1.2,2020-08-11,08:20,T,47,6.0NRT,302.5,10.7,D
-17.772,34.084,313.3,1.7,1.3,2020-08-11,08:20,T,54,6.0NRT,300.1,13.6,D
-16.037,22.531,316.2,2.3,1.5,2020-08-11,08:20,T,65,6.0NRT,304.7,17.1,D
-16.422,24.629,327.2,1.6,1.2,2020-08-11,08:20,T,78,6.0NRT,303.6,33.9,D
-18.048,36.214,309.7,2.4,1.5,2020-08-11,08:20,T,49,6.0NRT,293.5,16.1,D
-17.448,31.078,316.6,1.1,1,2020-08-11,08:20,T,37,6.0NRT,299.7,8.1,D
-17.45,31.088,330.5,1.1,1,2020-08-11,08:20,T,82,6.0NRT,300.9,25.2,D
-17.458,31.077,322,1.1,1,2020-08-11,08:20,T,72,6.0NRT,299.7,14,D
-17.459,31.087,343.9,1.1,1,2020-08-11,08:20,T,92,6.0NRT,304.2,49.4,D
-17.897,34.357,313.5,1.7,1.3,2020-08-11,08:20,T,62,6.0NRT,300,13.5,D
-16.008,22.025,316.5,2.5,1.5,2020-08-11,08:20,T,66,6.0NRT,304.4,18.6,D
