latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
37.361,138.582,313,4.5,2,2020-08-26,00:45,T,35,6.0NRT,296.9,49.8,D
40.277,140.565,312.3,3.6,1.8,2020-08-26,00:45,T,15,6.0NRT,296.8,36.3,D
37.361,138.59,312.3,4.5,2,2020-08-26,00:45,T,35,6.0NRT,296.8,45.1,D
-13.572,132.992,322.9,2.2,1.5,2020-08-26,01:00,T,69,6.0NRT,303.6,36.9,D
-12.955,130.867,328.7,3.4,1.7,2020-08-26,01:00,T,78,6.0NRT,305.8,91,D
-12.945,130.831,327.4,3.4,1.7,2020-08-26,01:00,T,76,6.0NRT,306.9,86.8,D
-12.951,130.862,330.2,3.4,1.7,2020-08-26,01:00,T,80,6.0NRT,306.2,105.4,D
-12.972,130.89,323.2,3.3,1.7,2020-08-26,01:00,T,70,6.0NRT,306.7,63.6,D
-12.98,130.761,326.6,3.4,1.7,2020-08-26,01:00,T,76,6.0NRT,307.6,90.9,D
-12.99,130.752,321.6,3.4,1.7,2020-08-26,01:00,T,49,6.0NRT,306,52.5,D
-12.996,130.782,320.4,3.4,1.7,2020-08-26,01:00,T,38,6.0NRT,305.5,45.4,D
-13.655,134.303,331.4,1.8,1.3,2020-08-26,01:00,T,81,6.0NRT,306.6,46.6,D
-14.029,136.492,318.7,1.3,1.1,2020-08-26,01:00,T,15,6.0NRT,304.1,6.9,D
-14.031,136.444,328.4,1.3,1.1,2020-08-26,01:00,T,77,6.0NRT,306.7,22,D
-14.033,136.455,338.5,1.3,1.1,2020-08-26,01:00,T,87,6.0NRT,306.2,41.4,D
-14.041,136.442,318.5,1.3,1.1,2020-08-26,01:00,T,52,6.0NRT,305.7,8.3,D
-14.043,136.454,321,1.3,1.1,2020-08-26,01:00,T,61,6.0NRT,305.9,11.2,D
-13.558,132.98,317.7,2.3,1.5,2020-08-26,01:00,T,53,6.0NRT,302.7,22.8,D
-13.561,133.001,315.8,2.2,1.5,2020-08-26,01:00,T,30,6.0NRT,302.7,17.8,D
-14.206,136.508,319.3,1.2,1.1,2020-08-26,01:00,T,60,6.0NRT,303.5,11.8,D
-13.299,131.085,319.6,3.2,1.7,2020-08-26,01:00,T,63,6.0NRT,307,39.4,D
-13.747,132.642,316.8,2.4,1.5,2020-08-26,01:00,T,50,6.0NRT,305.5,18.8,D
-13.656,131.782,321.4,2.8,1.6,2020-08-26,01:00,T,67,6.0NRT,307.1,39.4,D
-15.427,142.907,323.5,1.3,1.2,2020-08-26,01:00,T,73,6.0NRT,304.2,16.3,D
-15.471,142.869,324.9,1.3,1.1,2020-08-26,01:00,T,67,6.0NRT,304.3,17.1,D
-14.46,132.642,324.2,2.3,1.5,2020-08-26,01:00,T,72,6.0NRT,306.6,38.2,D
-14.456,132.636,322.8,2.3,1.5,2020-08-26,01:00,T,69,6.0NRT,306.8,36.2,D
