latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
60.059,150.807,320.5,2,1.4,2020-09-20,00:35,T,76,6.0NRT,279,56.6,D
60.057,150.844,339.8,2,1.4,2020-09-20,00:35,T,86,6.0NRT,283.6,126.4,D
-13.697,142.548,335.7,1,1,2020-09-20,00:55,T,83,6.0NRT,307,21.1,D
-13.699,142.558,334.6,1,1,2020-09-20,00:55,T,82,6.0NRT,306.9,18.9,D
-12.277,132.963,313.5,3.1,1.7,2020-09-20,00:55,T,28,6.0NRT,290.3,33.6,D
-12.275,132.956,314.9,3.1,1.7,2020-09-20,00:55,T,21,6.0NRT,290.9,36.4,D
-12.377,132.43,320.3,3.4,1.7,2020-09-20,00:55,T,35,6.0NRT,294.8,46.4,D
-13.635,136.955,310.1,1.5,1.2,2020-09-20,00:55,T,11,6.0NRT,296.2,10.8,D
-14.858,145.009,319.7,1.4,1.2,2020-09-20,00:55,T,51,6.0NRT,294.5,16.7,D
-14.86,145.022,325.1,1.4,1.2,2020-09-20,00:55,T,69,6.0NRT,298,27,D
-14.839,141.979,340.5,1,1,2020-09-20,00:55,T,86,6.0NRT,309,28.3,D
-16.891,139.058,312.5,1.1,1,2020-09-20,00:55,T,52,6.0NRT,300.2,7.9,D
-16.488,135.821,325.4,1.6,1.2,2020-09-20,00:55,T,71,6.0NRT,298.7,21,D
-17.641,138.909,333,1.1,1,2020-09-20,00:55,T,75,6.0NRT,303.9,21.1,D
-17.983,138.964,336.5,1,1,2020-09-20,00:55,T,81,6.0NRT,305.8,21.9,D
-12.989,141.781,326.3,1,1,2020-09-20,00:55,T,67,6.0NRT,305.7,12.5,D
-13.689,142.559,330.4,1,1,2020-09-20,00:55,T,63,6.0NRT,309.1,11.8,D
-13.026,143.002,324.5,1.1,1,2020-09-20,00:55,T,64,6.0NRT,303.3,10.5,D
-12.917,141.667,326.4,1,1,2020-09-20,00:55,T,53,6.0NRT,309.5,10.2,D
-12.924,141.657,353.5,1,1,2020-09-20,00:55,T,83,6.0NRT,308.3,54.4,D
-12.926,141.666,331.7,1,1,2020-09-20,00:55,T,71,6.0NRT,309.4,15.2,D
-8.983,146.878,320,1.6,1.2,2020-09-20,00:55,T,37,6.0NRT,300,19.4,D
-9.042,146.894,315.9,1.6,1.3,2020-09-20,00:55,T,45,6.0NRT,296,13.6,D
-12.505,142.311,337.7,1,1,2020-09-20,00:55,T,86,6.0NRT,302.7,27.9,D
