latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
43.299,-75.201,300.1,2.1,1.4,2020-09-07,02:25,T,18,6.0NRT,283.5,18.2,N
19.57,-92.239,315.3,2.4,1.5,2020-09-07,03:55,T,88,6.0NRT,283.8,40.5,N
19.561,-92.232,308.7,2.4,1.5,2020-09-07,03:55,T,62,6.0NRT,283,24,N
19.557,-92.254,305.2,2.4,1.5,2020-09-07,03:55,T,23,6.0NRT,283.7,15.8,N
33.153,-94.535,303.9,1.8,1.3,2020-09-07,04:00,T,57,6.0NRT,293.1,10.6,N
36.566,-85.128,300.3,1.3,1.1,2020-09-07,04:00,T,25,6.0NRT,288.9,6.8,N
40.015,-94.627,329.1,1.3,1.1,2020-09-07,04:00,T,100,6.0NRT,294.1,38.7,N
34.638,-87.084,304.4,1.1,1,2020-09-07,04:00,T,60,6.0NRT,292.7,6,N
30.941,-88.013,305.9,1,1,2020-09-07,04:00,T,66,6.0NRT,294.7,5.8,N
32.504,-92.28,302.7,1.3,1.1,2020-09-07,04:00,T,51,6.0NRT,292.6,6.4,N
43.524,-89.295,306.5,1.1,1,2020-09-07,04:05,T,68,6.0NRT,291.3,7.7,N
39.845,-121.007,315.7,1.6,1.2,2020-09-07,05:40,T,92,6.0NRT,294.8,25.1,N
39.834,-121.117,303.9,1.6,1.3,2020-09-07,05:40,T,57,6.0NRT,292.8,10.3,N
39.509,-122.908,306.8,2.1,1.4,2020-09-07,05:40,T,68,6.0NRT,295.2,15.9,N
39.624,-122.754,319.1,2,1.4,2020-09-07,05:40,T,98,6.0NRT,296.9,40,N
39.578,-122.963,308,2.1,1.4,2020-09-07,05:40,T,56,6.0NRT,294.4,17.2,N
39.635,-122.759,311.8,2,1.4,2020-09-07,05:40,T,63,6.0NRT,296.4,21.9,N
39.631,-122.781,310.2,2,1.4,2020-09-07,05:40,T,64,6.0NRT,294.4,19.6,N
39.626,-122.804,305.2,2.1,1.4,2020-09-07,05:40,T,22,6.0NRT,294.1,11.5,N
39.61,-122.878,311,2.1,1.4,2020-09-07,05:40,T,81,6.0NRT,295.8,23.7,N
39.622,-122.882,317.3,2.1,1.4,2020-09-07,05:40,T,95,6.0NRT,296.8,38.6,N
39.634,-122.887,313.5,2.1,1.4,2020-09-07,05:40,T,87,6.0NRT,296.2,27.8,N
39.63,-122.908,321.3,2.1,1.4,2020-09-07,05:40,T,100,6.0NRT,297.1,49.3,N
39.625,-122.928,306.4,2.1,1.4,2020-09-07,05:40,T,57,6.0NRT,293.8,15.2,N
39.642,-122.913,315,2.1,1.4,2020-09-07,05:40,T,74,6.0NRT,296,29.7,N
39.637,-122.934,328.6,2.1,1.4,2020-09-07,05:40,T,100,6.0NRT,295.8,72,N
39.649,-122.94,320.5,2.1,1.4,2020-09-07,05:40,T,55,6.0NRT,295.5,42.1,N
39.644,-122.962,328.1,2.1,1.4,2020-09-07,05:40,T,100,6.0NRT,295.9,69.3,N
39.639,-122.985,316.7,2.1,1.4,2020-09-07,05:40,T,83,6.0NRT,295.4,35,N
39.635,-122.894,315.5,2.1,1.4,2020-09-07,05:40,T,65,6.0NRT,296.4,31.9,N
39.631,-122.914,320.4,2.1,1.4,2020-09-07,05:40,T,100,6.0NRT,296.7,44.6,N
39.643,-122.919,322.9,2.1,1.4,2020-09-07,05:40,T,68,6.0NRT,296,49.4,N
39.638,-122.941,326.1,2.1,1.4,2020-09-07,05:40,T,94,6.0NRT,295.4,60.5,N
39.65,-122.947,320,2.1,1.4,2020-09-07,05:40,T,83,6.0NRT,295.5,43.4,N
