latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
28.689,7.208,315.3,1.8,1.3,2020-08-05,01:00,A,91,6.0NRT,297.6,28.2,N
31.706,5.969,307.6,2.3,1.5,2020-08-05,01:00,A,72,6.0NRT,296.3,23.1,N
31.691,5.816,321.6,2.4,1.5,2020-08-05,01:00,A,100,6.0NRT,296.7,66.8,N
31.671,6.064,316.7,2.3,1.5,2020-08-05,01:00,A,94,6.0NRT,298.5,44.5,N
31.695,5.812,319.4,2.4,1.5,2020-08-05,01:00,A,98,6.0NRT,296.6,59,N
31.674,6.06,310.7,2.3,1.5,2020-08-05,01:00,A,81,6.0NRT,298.1,28.6,N
31.66,6.058,307.1,2.3,1.5,2020-08-05,01:00,A,70,6.0NRT,296.9,21.9,N
31.592,5.969,307.3,2.3,1.5,2020-08-05,01:00,A,71,6.0NRT,294.9,25.3,N
30.259,8.089,308.6,1.6,1.3,2020-08-05,01:00,A,75,6.0NRT,297.5,15.9,N
28.744,9.793,323.2,1.2,1.1,2020-08-05,01:00,A,100,6.0NRT,295.3,28.1,N
28.734,9.792,316.8,1.2,1.1,2020-08-05,01:00,A,94,6.0NRT,294,19.6,N
4.146,7.974,305,1,1,2020-08-05,01:05,A,5,6.0NRT,293.3,5.6,N
4.184,8.408,306.4,1,1,2020-08-05,01:05,A,44,6.0NRT,292.6,6,N
4.899,7.123,302,1,1,2020-08-05,01:05,A,46,6.0NRT,291.7,4.1,N
5.363,4.346,317.2,1.3,1.1,2020-08-05,01:05,A,93,6.0NRT,295.4,19.7,N
5.72,6.489,302,1,1,2020-08-05,01:05,A,46,6.0NRT,291.8,4.6,N
5.691,6.361,307.3,1.1,1,2020-08-05,01:05,A,71,6.0NRT,291.5,8.6,N
5.659,6.519,309.9,1,1,2020-08-05,01:05,A,78,6.0NRT,292,10.1,N
5.712,4.479,306,1.3,1.1,2020-08-05,01:05,A,40,6.0NRT,294.9,7.2,N
6.013,5.869,303.9,1.1,1,2020-08-05,01:05,A,58,6.0NRT,291.4,7.2,N
5.39,6.66,311,1,1,2020-08-05,01:05,A,82,6.0NRT,292.7,10.7,N
5.827,6.445,306.6,1.1,1,2020-08-05,01:05,A,69,6.0NRT,290.4,8.4,N
5.904,5.582,304.9,1.1,1.1,2020-08-05,01:05,A,62,6.0NRT,292,7.4,N
-2.119,14.37,319.2,3.1,1.7,2020-08-05,01:05,A,98,6.0NRT,284.7,103.5,N
-2.116,14.343,321.1,3.1,1.7,2020-08-05,01:05,A,100,6.0NRT,286.2,109.7,N
-2.12,14.375,311.8,3.1,1.7,2020-08-05,01:05,A,83,6.0NRT,283.6,69.4,N
-2.116,14.347,326.6,3.1,1.7,2020-08-05,01:05,A,100,6.0NRT,286.2,140.1,N
3.99,7.292,307.8,1,1,2020-08-05,01:05,A,46,6.0NRT,293.2,6.7,N
4.559,4.614,306,1.2,1.1,2020-08-05,01:05,A,40,6.0NRT,296,6.2,N
32.81,47.929,330.4,2.4,1.5,2020-08-05,07:05,T,43,6.0NRT,314,30.4,D
27.022,49.585,336.7,1.5,1.2,2020-08-05,07:05,T,65,6.0NRT,321.6,18.7,D
28.49,49.709,318.6,1.6,1.2,2020-08-05,07:05,T,70,6.0NRT,304.7,18.3,D
30.165,47.41,339.3,2.4,1.5,2020-08-05,07:05,T,81,6.0NRT,319.3,63.1,D
30.208,47.389,332.6,2.4,1.5,2020-08-05,07:05,T,68,6.0NRT,319,27.8,D
30.216,47.397,332.7,2.4,1.5,2020-08-05,07:05,T,68,6.0NRT,319.2,26.2,D
30.616,47.332,337.5,2.4,1.5,2020-08-05,07:05,T,77,6.0NRT,319.5,54.9,D
30.61,47.338,342.4,2.4,1.5,2020-08-05,07:05,T,85,6.0NRT,319.9,88.5,D
30.687,47.327,342.4,2.4,1.5,2020-08-05,07:05,T,85,6.0NRT,319.5,90.6,D
30.75,47.667,331.1,2.3,1.5,2020-08-05,07:05,T,38,6.0NRT,317.6,28.4,D
31.106,47.293,341,2.5,1.5,2020-08-05,07:05,T,83,6.0NRT,320.7,77.3,D
32.108,48.843,333.9,2,1.4,2020-08-05,07:05,T,62,6.0NRT,321.4,33.1,D
32.244,51.428,341.5,1.4,1.2,2020-08-05,07:05,T,83,6.0NRT,320.5,33.7,D
35.87,45.614,321.2,3.6,1.8,2020-08-05,07:05,T,27,6.0NRT,300.5,42.8,D
35.878,45.62,324.2,3.6,1.8,2020-08-05,07:05,T,63,6.0NRT,301.3,69,D
-9.557,39.423,314,2.4,1.5,2020-08-05,07:15,T,64,6.0NRT,296.2,19.9,D
-9.565,38.895,318.2,2.6,1.6,2020-08-05,07:15,T,72,6.0NRT,299.1,36,D
-9.57,38.888,320.8,2.6,1.6,2020-08-05,07:15,T,75,6.0NRT,297.9,48.4,D
-9.03,39.071,325.8,2.6,1.5,2020-08-05,07:15,T,80,6.0NRT,296.8,66.9,D
-9.044,39.068,318,2.6,1.5,2020-08-05,07:15,T,63,6.0NRT,295.1,37.2,D
-9.035,39.063,331.7,2.6,1.5,2020-08-05,07:15,T,85,6.0NRT,296.9,96.8,D
-9.549,39.432,316,2.4,1.5,2020-08-05,07:15,T,68,6.0NRT,296.7,27.9,D
35.422,36.631,349.3,1.4,1.2,2020-08-05,08:45,T,93,6.0NRT,311.9,69.2,D
34.628,36.217,321.9,1.4,1.2,2020-08-05,08:45,T,53,6.0NRT,300.7,14.4,D
34.622,36.21,325.9,1.4,1.2,2020-08-05,08:45,T,67,6.0NRT,301.4,20.6,D
34.873,25.706,316.1,1.7,1.3,2020-08-05,08:45,T,65,6.0NRT,305.8,26,D
33.263,35.438,336.5,1.3,1.1,2020-08-05,08:45,T,81,6.0NRT,305.2,39.1,D
33.265,35.424,336.3,1.3,1.1,2020-08-05,08:45,T,81,6.0NRT,305,38.8,D
37.02,40.489,333.1,2.2,1.4,2020-08-05,08:45,T,44,6.0NRT,311.6,37.2,D
37.159,37.313,327.6,1.4,1.2,2020-08-05,08:45,T,31,6.0NRT,310.8,8.3,D
36.827,36.711,332.8,1.3,1.1,2020-08-05,08:45,T,67,6.0NRT,314.1,22.5,D
36.824,36.725,330.7,1.3,1.1,2020-08-05,08:45,T,62,6.0NRT,312.9,19.7,D
35.613,36.333,338.1,1.3,1.2,2020-08-05,08:45,T,82,6.0NRT,317.3,26.7,D
35.432,36.634,341.4,1.4,1.2,2020-08-05,08:45,T,86,6.0NRT,312.6,44.5,D
-5.911,26.669,323.5,1.5,1.2,2020-08-05,08:55,T,43,6.0NRT,294.6,22.1,D
-5.887,26.556,320.9,1.5,1.2,2020-08-05,08:55,T,73,6.0NRT,294.9,22.5,D
-5.889,26.57,318.2,1.5,1.2,2020-08-05,08:55,T,69,6.0NRT,294.6,18.7,D
-5.896,26.541,325,1.5,1.2,2020-08-05,08:55,T,74,6.0NRT,294.9,28.1,D
-5.898,26.555,331.5,1.5,1.2,2020-08-05,08:55,T,84,6.0NRT,294.8,42.6,D
-5.924,26.662,346.4,1.5,1.2,2020-08-05,08:55,T,93,6.0NRT,295.6,88.7,D
-5.929,26.537,318.8,1.5,1.2,2020-08-05,08:55,T,70,6.0NRT,294.4,19.2,D
-0.207,30.028,334.3,2.2,1.5,2020-08-05,08:55,T,86,6.0NRT,293.3,80.4,D
