latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
15.766,101.915,313.8,1,1,2020-10-01,03:45,T,60,6.0NRT,293.6,6.9,D
19.716,101.302,306.5,1.1,1.1,2020-10-01,03:45,T,20,6.0NRT,278.8,5.2,D
26.619,101.602,322.8,1.3,1.1,2020-10-01,03:45,T,73,6.0NRT,296.8,20.2,D
15.68,101.867,312.3,1,1,2020-10-01,03:45,T,37,6.0NRT,291.9,5.5,D
7.889,98.298,317.1,1.2,1.1,2020-10-01,03:50,T,25,6.0NRT,297.4,9.1,D
5.596,100.645,318.3,1,1,2020-10-01,03:50,T,47,6.0NRT,297.2,6.9,D
28.089,77.607,321.2,1.2,1.1,2020-10-01,05:20,T,57,6.0NRT,304.6,13.5,D
39.839,98.277,311.1,4.7,2,2020-10-01,05:20,T,38,6.0NRT,293.9,63.7,D
39.84,98.27,311.7,4.7,2,2020-10-01,05:20,T,44,6.0NRT,293.4,68.8,D
32.065,77.481,310.7,1.4,1.2,2020-10-01,05:20,T,41,6.0NRT,294.4,10.1,D
30.777,76.645,319.2,1.5,1.2,2020-10-01,05:20,T,70,6.0NRT,305.2,13.7,D
28.97,83.56,309,1.1,1.1,2020-10-01,05:20,T,26,6.0NRT,293.2,6.8,D
9.943,78.711,319.3,1.1,1,2020-10-01,05:25,T,32,6.0NRT,300.8,6.9,D
9.942,78.721,320.7,1.1,1,2020-10-01,05:25,T,41,6.0NRT,301.4,8.7,D
24.472,81.558,326.4,1.1,1,2020-10-01,05:25,T,12,6.0NRT,299.2,14.2,D
24.466,81.536,323,1.1,1,2020-10-01,05:25,T,68,6.0NRT,298.5,11.5,D
7.807,80.835,311.5,1.6,1.2,2020-10-01,05:25,T,57,6.0NRT,288.5,13,D
8.97,77.895,326.8,1.1,1,2020-10-01,05:25,T,68,6.0NRT,297.5,9.7,D
9.064,79.829,319.8,1.3,1.1,2020-10-01,05:25,T,58,6.0NRT,294,12.7,D
9.066,79.818,320.2,1.3,1.1,2020-10-01,05:25,T,54,6.0NRT,294.3,12,D
9.065,79.824,326.9,1.3,1.1,2020-10-01,05:25,T,73,6.0NRT,294.8,20.8,D
9.354,78.218,327.8,1.1,1,2020-10-01,05:25,T,56,6.0NRT,306.7,6,D
9.485,78.273,326,1.1,1,2020-10-01,05:25,T,63,6.0NRT,304.7,8.5,D
9.492,78.271,328.7,1.1,1,2020-10-01,05:25,T,66,6.0NRT,306.2,11,D
9.99,78.279,319.4,1.1,1,2020-10-01,05:25,T,64,6.0NRT,300.9,8.2,D
15.276,100.557,317.2,1.1,1.1,2020-10-01,06:50,A,63,6.0NRT,296.7,6.7,D
14.031,101.08,321.8,1.2,1.1,2020-10-01,06:50,A,67,6.0NRT,293.1,15.9,D
15.009,99.622,316,1,1,2020-10-01,06:50,A,63,6.0NRT,297.5,6.5,D
20.458,94.72,320.3,1.1,1.1,2020-10-01,06:55,A,61,6.0NRT,299.9,10.8,D
20.456,94.709,321.5,1.1,1.1,2020-10-01,06:55,A,52,6.0NRT,300.2,12.5,D
26.57,101.674,321.6,1.9,1.3,2020-10-01,06:55,A,67,6.0NRT,294.7,25.4,D
26.568,101.654,325.7,1.9,1.3,2020-10-01,06:55,A,81,6.0NRT,296.4,36.5,D
26.575,101.668,326.1,1.9,1.3,2020-10-01,06:55,A,75,6.0NRT,295.4,36.5,D
26.357,96.715,313.9,1,1,2020-10-01,06:55,A,66,6.0NRT,297.7,6.6,D
26.803,92.608,314,1.2,1.1,2020-10-01,06:55,A,63,6.0NRT,295.4,7.2,D
