latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
21.191,101.188,314.7,1,1,2020-08-28,03:55,T,52,6.0NRT,294.7,9.2,D
16.061,100.217,338.1,1,1,2020-08-28,04:00,T,87,6.0NRT,299.4,29.3,D
16.06,100.226,328,1,1,2020-08-28,04:00,T,78,6.0NRT,299.3,14.8,D
16.471,100.312,319.6,1,1,2020-08-28,04:00,T,66,6.0NRT,297.1,7.3,D
16.181,99.721,317.3,1,1,2020-08-28,04:00,T,49,6.0NRT,291.6,5.3,D
6.022,101.963,313.1,1.6,1.2,2020-08-28,04:00,T,52,6.0NRT,291,11.9,D
10.499,99.186,313.3,1,1,2020-08-28,04:00,T,38,6.0NRT,288.9,4.7,D
15.991,100.32,318,1,1,2020-08-28,04:00,T,60,6.0NRT,298.2,6.3,D
15.978,101.966,314.8,1.1,1.1,2020-08-28,04:00,T,47,6.0NRT,297.2,8.8,D
12.679,77.449,317.8,1.3,1.1,2020-08-28,05:40,T,49,6.0NRT,299.3,8.5,D
12.681,77.437,317.2,1.3,1.1,2020-08-28,05:40,T,34,6.0NRT,299.4,8.6,D
12.721,79.672,314.6,1.8,1.3,2020-08-28,05:40,T,53,6.0NRT,294.5,11.6,D
37.365,59.606,324.4,1.3,1.1,2020-08-28,07:10,T,46,6.0NRT,311.1,8.3,D
23.756,85.859,308.1,1,1,2020-08-28,16:30,T,73,6.0NRT,293.1,5.8,N
23.726,86.441,306.8,1,1,2020-08-28,16:30,T,67,6.0NRT,292.8,4.4,N
22.792,86.207,305.2,1,1,2020-08-28,16:30,T,42,6.0NRT,292.9,4.8,N
20.966,85.167,308.2,1,1,2020-08-28,16:30,T,52,6.0NRT,293.4,5.4,N
20.958,85.179,308.9,1,1,2020-08-28,16:30,T,74,6.0NRT,293.7,6.2,N
20.794,85.249,306.5,1,1,2020-08-28,16:30,T,65,6.0NRT,294.1,4.3,N
20.795,85.259,311.5,1,1,2020-08-28,16:30,T,79,6.0NRT,294.2,8.4,N
20.786,85.26,310.3,1,1,2020-08-28,16:30,T,50,6.0NRT,294.2,8,N
20.243,86.602,313.6,1,1,2020-08-28,16:30,T,84,6.0NRT,295.9,8.4,N
20.245,86.611,311.7,1,1,2020-08-28,16:30,T,79,6.0NRT,295.5,6.9,N
23.785,86.395,309.3,1,1,2020-08-28,16:30,T,46,6.0NRT,292.8,5.9,N
23.774,86.386,308.7,1,1,2020-08-28,16:30,T,32,6.0NRT,293.1,5.2,N
27.167,56.057,317.6,1.4,1.2,2020-08-28,18:10,T,94,6.0NRT,298.8,15.1,N
22.159,56.031,309.4,1.7,1.3,2020-08-28,18:10,T,72,6.0NRT,293.2,11.2,N
22.157,56.015,308,1.7,1.3,2020-08-28,18:10,T,67,6.0NRT,293.3,9.2,N
22.157,56.025,315.5,1.7,1.3,2020-08-28,18:10,T,90,6.0NRT,293.4,21.4,N
37.158,62.415,303.9,1.5,1.2,2020-08-28,18:15,T,58,6.0NRT,291.9,11.3,N
37.157,62.399,304.5,1.5,1.2,2020-08-28,18:15,T,60,6.0NRT,291.7,11.6,N
