latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.922,-43.39,306.1,1,1,2020-09-29,01:30,T,52,6.0NRT,296,5,N
-18.063,-44.053,309.7,1,1,2020-09-29,01:30,T,78,6.0NRT,296.7,7.7,N
-17.932,-43.831,306.7,1,1,2020-09-29,01:30,T,69,6.0NRT,294.4,7.3,N
-18.285,-46.712,308.5,1.4,1.2,2020-09-29,01:30,T,75,6.0NRT,292.8,13.8,N
-18.275,-46.713,301.7,1.4,1.2,2020-09-29,01:30,T,16,6.0NRT,291.1,6.7,N
-18.222,-47.031,323.4,1.5,1.2,2020-09-29,01:30,T,100,6.0NRT,292.8,35.8,N
-18.223,-47.045,314.5,1.5,1.2,2020-09-29,01:30,T,89,6.0NRT,292.7,21.7,N
-18.209,-47.019,321.2,1.5,1.2,2020-09-29,01:30,T,100,6.0NRT,294.1,31.5,N
-18.211,-47.033,327.5,1.5,1.2,2020-09-29,01:30,T,100,6.0NRT,294.3,43.4,N
-22.516,-44.119,305,1.1,1.1,2020-09-29,01:30,T,62,6.0NRT,292.8,7,N
-22.725,-48.403,304.6,2.1,1.4,2020-09-29,01:30,T,61,6.0NRT,291.2,17.3,N
-22.723,-48.388,305,2.1,1.4,2020-09-29,01:30,T,62,6.0NRT,291,17.5,N
-22.725,-48.408,301.6,2.1,1.4,2020-09-29,01:30,T,42,6.0NRT,291.1,11.8,N
-22.565,-48.758,312.3,2.3,1.5,2020-09-29,01:30,T,84,6.0NRT,291.8,33.1,N
-22.568,-48.763,306.7,2.3,1.5,2020-09-29,01:30,T,69,6.0NRT,291.7,22,N
-22.524,-49.134,313.2,2.4,1.5,2020-09-29,01:30,T,87,6.0NRT,292.5,39.3,N
-22.51,-49.136,313.3,2.4,1.5,2020-09-29,01:30,T,87,6.0NRT,292.6,38,N
-22.53,-49.141,308.3,2.4,1.5,2020-09-29,01:30,T,74,6.0NRT,292.3,26.2,N
-22.514,-49.119,305.6,2.4,1.5,2020-09-29,01:30,T,50,6.0NRT,292.5,19.3,N
-22.516,-49.142,315.3,2.4,1.5,2020-09-29,01:30,T,91,6.0NRT,292.6,45,N
-21.7,-43.887,324.3,1.1,1,2020-09-29,01:30,T,100,6.0NRT,286.2,25.8,N
-21.702,-43.898,328.2,1.1,1,2020-09-29,01:30,T,100,6.0NRT,285.8,31.5,N
-21.665,-43.766,315.1,1.1,1,2020-09-29,01:30,T,91,6.0NRT,289.3,16.2,N
-21.667,-43.777,314.4,1.1,1,2020-09-29,01:30,T,89,6.0NRT,288.7,15.6,N
-21.682,-43.89,301.4,1.1,1,2020-09-29,01:30,T,24,6.0NRT,285.1,5.3,N
-21.683,-43.901,312.6,1.1,1,2020-09-29,01:30,T,85,6.0NRT,286.6,14.1,N
-21.604,-44.148,304.5,1.1,1.1,2020-09-29,01:30,T,60,6.0NRT,289.8,7.6,N
-21.55,-44.441,305.9,1.2,1.1,2020-09-29,01:30,T,22,6.0NRT,289.5,7.9,N
-21.551,-44.452,302.2,1.2,1.1,2020-09-29,01:30,T,9,6.0NRT,288.8,5.5,N
-21.553,-44.464,305.7,1.2,1.1,2020-09-29,01:30,T,25,6.0NRT,288.8,8,N
-21.304,-43.449,308.2,1.1,1,2020-09-29,01:30,T,74,6.0NRT,292.6,8.9,N
-21.305,-43.459,313.6,1.1,1,2020-09-29,01:30,T,87,6.0NRT,292.5,13.2,N
-21.208,-42.818,303.2,1,1,2020-09-29,01:30,T,54,6.0NRT,291.8,4.3,N
-21.089,-43.785,320.9,1.1,1,2020-09-29,01:30,T,100,6.0NRT,292.7,20.4,N
-21.091,-43.795,305.2,1.1,1,2020-09-29,01:30,T,63,6.0NRT,291.6,6.7,N
-21.084,-43.792,303.6,1.1,1,2020-09-29,01:30,T,56,6.0NRT,291.6,6.2,N
-13.102,-45.508,303.6,1.1,1,2020-09-29,01:30,T,56,6.0NRT,290.9,6.9,N
-13.251,-46.621,306.6,1.2,1.1,2020-09-29,01:30,T,69,6.0NRT,295.4,7.9,N
-13.242,-46.622,321.6,1.2,1.1,2020-09-29,01:30,T,100,6.0NRT,295.7,23.7,N
-13.369,-47.985,306,1.5,1.2,2020-09-29,01:30,T,66,6.0NRT,295.9,8,N
-12.775,-43.693,317.4,1,1,2020-09-29,01:30,T,95,6.0NRT,294.4,15.3,N
-12.776,-43.702,307.7,1,1,2020-09-29,01:30,T,72,6.0NRT,293.5,7.7,N
-12.84,-46.36,310.5,1.2,1.1,2020-09-29,01:30,T,80,6.0NRT,294.2,10,N
-12.061,-43.46,311.9,1,1,2020-09-29,01:30,T,84,6.0NRT,295.8,9.1,N
-12.046,-43.425,309.9,1,1,2020-09-29,01:30,T,16,6.0NRT,295.4,6.3,N
-12.048,-43.434,310,1,1,2020-09-29,01:30,T,24,6.0NRT,295.3,6.3,N
-12.052,-43.462,309,1,1,2020-09-29,01:30,T,62,6.0NRT,295.7,6.6,N
-12.029,-43.433,309.3,1,1,2020-09-29,01:30,T,77,6.0NRT,297.1,7,N
-12.032,-43.452,308.9,1,1,2020-09-29,01:30,T,70,6.0NRT,296.7,6.5,N
-12.023,-43.453,310.8,1,1,2020-09-29,01:30,T,70,6.0NRT,292.8,7.9,N
