latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-29.2,-50.118,307.1,3.4,1.7,2020-08-28,01:25,T,51,6.0NRT,286.4,56.1,N
-20.638,-50.067,300.6,2.7,1.6,2020-08-28,01:30,T,31,6.0NRT,289.8,21.1,N
-20.634,-50.074,300.8,2.7,1.6,2020-08-28,01:30,T,34,6.0NRT,289.9,22.8,N
-20.14,-47.331,310.6,1.6,1.3,2020-08-28,01:30,T,80,6.0NRT,288.8,23.5,N
-20.032,-47.189,300.5,1.6,1.2,2020-08-28,01:30,T,29,6.0NRT,286.2,12.2,N
-19.719,-46.856,300.2,1.5,1.2,2020-08-28,01:30,T,19,6.0NRT,286.4,10,N
-17.721,-45.431,303.9,1.2,1.1,2020-08-28,01:30,T,58,6.0NRT,289.6,8.7,N
-17.722,-45.442,307.6,1.2,1.1,2020-08-28,01:30,T,72,6.0NRT,290,11.3,N
-17.689,-45.413,303.5,1.2,1.1,2020-08-28,01:30,T,49,6.0NRT,288.4,8.4,N
-17.69,-45.424,301.4,1.2,1.1,2020-08-28,01:30,T,29,6.0NRT,289.6,6.2,N
-17.679,-45.415,310.2,1.2,1.1,2020-08-28,01:30,T,69,6.0NRT,289.3,13.1,N
-17.681,-45.426,311,1.2,1.1,2020-08-28,01:30,T,74,6.0NRT,290.4,13.2,N
-17.484,-49.216,309.8,2.1,1.4,2020-08-28,01:30,T,78,6.0NRT,290.7,29.8,N
-17.486,-49.236,324,2.1,1.4,2020-08-28,01:30,T,100,6.0NRT,291.1,67.2,N
-17.471,-49.218,307.5,2.1,1.4,2020-08-28,01:30,T,72,6.0NRT,289.9,24.3,N
-17.474,-49.237,322.3,2.1,1.4,2020-08-28,01:30,T,100,6.0NRT,291.8,60.9,N
-17.484,-49.223,324,2.1,1.4,2020-08-28,01:30,T,100,6.0NRT,291.9,63.8,N
-17.486,-49.243,312.9,2.1,1.4,2020-08-28,01:30,T,71,6.0NRT,290.3,34.3,N
-17.471,-49.224,318.6,2.1,1.4,2020-08-28,01:30,T,97,6.0NRT,290.8,49,N
-17.473,-49.244,309.8,2.1,1.4,2020-08-28,01:30,T,78,6.0NRT,290.8,28.8,N
-17.593,-53.374,305.9,4.3,1.9,2020-08-28,01:30,T,64,6.0NRT,291.7,56,N
-17.591,-53.38,303.9,4.3,1.9,2020-08-28,01:30,T,57,6.0NRT,291.8,48.9,N
-16.558,-46.591,301.2,1.3,1.1,2020-08-28,01:30,T,38,6.0NRT,286.4,8.9,N
-16.429,-49.873,312.5,2.3,1.5,2020-08-28,01:30,T,85,6.0NRT,285.9,44,N
-16.416,-49.875,320.4,2.3,1.5,2020-08-28,01:30,T,100,6.0NRT,284.8,66.8,N
-15.289,-47.32,300.7,1.4,1.2,2020-08-28,01:30,T,25,6.0NRT,288.7,8.3,N
-15.29,-47.333,309.1,1.4,1.2,2020-08-28,01:30,T,76,6.0NRT,291.1,16.5,N
-15.732,-52.516,316.8,3.5,1.8,2020-08-28,01:30,T,94,6.0NRT,294.9,90.4,N
-15.723,-52.521,311.7,3.5,1.8,2020-08-28,01:30,T,56,6.0NRT,294.3,61.3,N
-15.707,-52.521,304.7,3.5,1.8,2020-08-28,01:30,T,18,6.0NRT,293.9,33.3,N
-14.854,-45.681,319,1.1,1.1,2020-08-28,01:30,T,98,6.0NRT,287.9,22.6,N
-13.97,-45.038,318.5,1,1,2020-08-28,01:30,T,97,6.0NRT,285.6,19.7,N
-13.971,-45.048,317.9,1.1,1,2020-08-28,01:30,T,96,6.0NRT,285.6,19.3,N
-13.962,-45.049,303.3,1.1,1,2020-08-28,01:30,T,55,6.0NRT,284.7,8.4,N
-14.097,-46.278,322.2,1.2,1.1,2020-08-28,01:30,T,100,6.0NRT,292.3,25.8,N
-14.099,-46.289,333.3,1.2,1.1,2020-08-28,01:30,T,100,6.0NRT,293,43.1,N
-14.096,-46.284,335.3,1.2,1.1,2020-08-28,01:30,T,100,6.0NRT,293.2,47.2,N
-14.097,-46.295,306.6,1.2,1.1,2020-08-28,01:30,T,69,6.0NRT,291.7,9.8,N
-14.063,-46.267,335.2,1.2,1.1,2020-08-28,01:30,T,100,6.0NRT,293.8,46.7,N
-14.065,-46.278,333.9,1.2,1.1,2020-08-28,01:30,T,100,6.0NRT,293,44.3,N
-14.181,-47.157,312,1.3,1.1,2020-08-28,01:30,T,84,6.0NRT,288.6,18.4,N
-14.162,-47.172,302.8,1.3,1.1,2020-08-28,01:30,T,51,6.0NRT,287.4,9.8,N
-14.023,-46.807,303,1.3,1.1,2020-08-28,01:30,T,53,6.0NRT,289.6,8.6,N
-13.279,-44.097,332.3,1,1,2020-08-28,01:30,T,100,6.0NRT,291.5,32,N
-13.27,-44.098,319.7,1,1,2020-08-28,01:30,T,99,6.0NRT,291.4,18,N
-13.142,-43.589,300.9,1,1,2020-08-28,01:30,T,35,6.0NRT,288.9,5.4,N
-14.014,-50.871,303.7,2.5,1.5,2020-08-28,01:30,T,56,6.0NRT,291.4,24.6,N
-13.369,-47.499,311.8,1.4,1.2,2020-08-28,01:30,T,83,6.0NRT,294.9,16.5,N
-12.909,-46.778,307.9,1.2,1.1,2020-08-28,01:30,T,73,6.0NRT,292,10.9,N
-12.9,-46.779,303.8,1.2,1.1,2020-08-28,01:30,T,42,6.0NRT,292.2,7.4,N
-12.901,-46.791,301.1,1.2,1.1,2020-08-28,01:30,T,14,6.0NRT,291,5.5,N
