latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-8.526,22.853,312.1,1.2,1.1,2020-09-16,00:05,A,84,6.0NRT,275.5,17.5,N
-8.524,22.842,317.4,1.2,1.1,2020-09-16,00:05,A,95,6.0NRT,274.6,23.2,N
-4.658,29.658,301.2,3.4,1.7,2020-09-16,00:05,A,38,6.0NRT,289.5,28.3,N
-17.501,19.592,314.9,1.1,1,2020-09-16,00:10,A,30,6.0NRT,290.8,13.1,N
-17.5,19.583,311.6,1,1,2020-09-16,00:10,A,83,6.0NRT,291,12.1,N
-17.499,19.573,313.7,1,1,2020-09-16,00:10,A,88,6.0NRT,289.5,14,N
-20.247,21.275,330.6,1.3,1.1,2020-09-16,00:10,A,100,6.0NRT,291,41.9,N
-17.399,20.184,300.8,1.1,1,2020-09-16,00:10,A,33,6.0NRT,289.5,5.6,N
-17.04,17.977,301.8,1,1,2020-09-16,00:10,A,45,6.0NRT,285.5,6.5,N
-16.774,17.551,311,1,1,2020-09-16,00:10,A,81,6.0NRT,288,12.4,N
-16.429,16.695,308.5,1.1,1,2020-09-16,00:10,A,75,6.0NRT,287.9,11.3,N
-16.36,18.667,303.2,1,1,2020-09-16,00:10,A,54,6.0NRT,285.6,7.5,N
-16.358,18.658,303.9,1,1,2020-09-16,00:10,A,57,6.0NRT,285.5,8,N
-16.312,19.165,305.5,1,1,2020-09-16,00:10,A,25,6.0NRT,288.5,7.3,N
-16.301,19.147,303.8,1,1,2020-09-16,00:10,A,42,6.0NRT,287.9,6.9,N
-15.84,16.503,300.9,1.1,1.1,2020-09-16,00:10,A,36,6.0NRT,286.2,7,N
-15.586,17.313,305.5,1,1,2020-09-16,00:10,A,64,6.0NRT,287.5,8.8,N
-15.585,17.303,306.8,1,1,2020-09-16,00:10,A,69,6.0NRT,288,9.5,N
-11.929,21.791,303.9,1.2,1.1,2020-09-16,00:10,A,58,6.0NRT,286.5,9,N
-11.925,21.787,302.5,1.1,1.1,2020-09-16,00:10,A,50,6.0NRT,286.5,7.6,N
-10.376,13.941,300.4,2,1.4,2020-09-16,00:10,A,27,6.0NRT,288.8,10.8,N
-10.374,13.948,310.9,2,1.4,2020-09-16,00:10,A,81,6.0NRT,288.9,28,N
-7.824,16.801,302,1.3,1.1,2020-09-16,00:10,A,38,6.0NRT,290,6.9,N
-18.022,20.227,357.4,1.1,1.1,2020-09-16,00:10,A,100,6.0NRT,297.4,93.3,N
-17.511,19.591,318.2,1.1,1,2020-09-16,00:10,A,89,6.0NRT,290.3,16.7,N
-17.503,19.602,322.5,1.1,1,2020-09-16,00:10,A,93,6.0NRT,292.9,20.9,N
-21.221,20.707,304.6,1.3,1.1,2020-09-16,00:10,A,8,6.0NRT,274.5,10.9,N
