latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.261,141.973,332.8,1.5,1.2,2020-09-15,00:35,T,60,6.0NRT,297.1,42.2,D
-12.259,141.96,338.9,1.5,1.2,2020-09-15,00:35,T,77,6.0NRT,297.7,58.7,D
-12.267,141.965,331.9,1.5,1.2,2020-09-15,00:35,T,79,6.0NRT,294.8,40.4,D
-12.256,141.967,339.5,1.5,1.2,2020-09-15,00:35,T,84,6.0NRT,298.6,59.7,D
-12.092,142.021,324.8,1.5,1.2,2020-09-15,00:35,T,78,6.0NRT,294.1,25.1,D
-11.954,142.28,312.5,1.4,1.2,2020-09-15,00:35,T,37,6.0NRT,284.5,9.6,D
-11.947,142.274,312.8,1.4,1.2,2020-09-15,00:35,T,0,6.0NRT,284.6,9.3,D
-9.738,149.459,319.8,1.2,1.1,2020-09-15,00:35,T,78,6.0NRT,289.3,16.4,D
-9.704,149.516,327,1.2,1.1,2020-09-15,00:35,T,83,6.0NRT,293.4,24.1,D
-9.703,149.505,319.4,1.2,1.1,2020-09-15,00:35,T,77,6.0NRT,291.8,13.1,D
-9.172,148.563,312.1,1.1,1,2020-09-15,00:35,T,70,6.0NRT,291.8,5.9,D
-9.428,150.622,310.7,1.4,1.2,2020-09-15,00:35,T,20,6.0NRT,291,8.9,D
-14.856,141.917,325.8,1.4,1.2,2020-09-15,00:35,T,62,6.0NRT,305.5,15,D
-14.848,141.867,324.9,1.4,1.2,2020-09-15,00:35,T,59,6.0NRT,307.2,10.6,D
-13.871,142.916,344.1,1.2,1.1,2020-09-15,00:35,T,91,6.0NRT,302.8,53.6,D
-13.88,142.972,328.6,1.2,1.1,2020-09-15,00:35,T,77,6.0NRT,297.4,23.1,D
-13.877,142.892,348,1.2,1.1,2020-09-15,00:35,T,94,6.0NRT,297.3,64.2,D
-13.879,142.903,342.9,1.2,1.1,2020-09-15,00:35,T,91,6.0NRT,299.8,49.4,D
-13.881,142.914,340,1.2,1.1,2020-09-15,00:35,T,89,6.0NRT,303,42.8,D
-14.601,141.652,325.9,1.4,1.2,2020-09-15,00:35,T,66,6.0NRT,306.7,13.7,D
-14.611,141.65,329.6,1.4,1.2,2020-09-15,00:35,T,75,6.0NRT,305.4,21.1,D
-14.605,141.644,331.6,1.4,1.2,2020-09-15,00:35,T,78,6.0NRT,306.2,25.1,D
