latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.557,128.56,321.6,4.4,1.9,2020-09-27,01:00,T,63,6.0NRT,288.8,79.8,D
-16.815,138.687,329.6,1,1,2020-09-27,01:00,T,52,6.0NRT,312.5,11.6,D
-16.824,138.686,334.8,1,1,2020-09-27,01:00,T,75,6.0NRT,311.8,17.7,D
-16.82,137.099,331.6,1.1,1,2020-09-27,01:00,T,48,6.0NRT,315.4,10,D
-16.822,137.109,331.6,1.1,1,2020-09-27,01:00,T,58,6.0NRT,313.8,10.2,D
-16.83,137.097,342.2,1.1,1,2020-09-27,01:00,T,77,6.0NRT,317,26.1,D
-16.831,137.107,365.8,1.1,1,2020-09-27,01:00,T,100,6.0NRT,317.8,89.8,D
-16.85,137.104,334.5,1.1,1,2020-09-27,01:00,T,54,6.0NRT,317,15.1,D
-15.558,128.552,322.3,4.4,1.9,2020-09-27,01:00,T,65,6.0NRT,288.8,86.7,D
-12.046,142.385,321.2,1.2,1.1,2020-09-27,01:00,T,62,6.0NRT,299.6,9.1,D
-12.047,142.396,319,1.2,1.1,2020-09-27,01:00,T,44,6.0NRT,299,6.8,D
-12.083,142.37,323.5,1.1,1.1,2020-09-27,01:00,T,67,6.0NRT,300.6,10.2,D
-12.301,142.099,323.2,1.1,1.1,2020-09-27,01:00,T,44,6.0NRT,303,9.7,D
-12.436,142.718,334,1.2,1.1,2020-09-27,01:00,T,83,6.0NRT,298.5,30,D
-12.445,142.706,330.4,1.2,1.1,2020-09-27,01:00,T,79,6.0NRT,299.1,23.2,D
-12.446,142.717,320.7,1.2,1.1,2020-09-27,01:00,T,32,6.0NRT,297.5,9.8,D
-12.447,142.711,327.2,1.2,1.1,2020-09-27,01:00,T,74,6.0NRT,298.3,19.5,D
-12.402,142.236,336.3,1.1,1.1,2020-09-27,01:00,T,85,6.0NRT,302,29.4,D
-12.404,142.247,327.9,1.1,1.1,2020-09-27,01:00,T,76,6.0NRT,300.7,15.9,D
-12.419,142.287,326.8,1.1,1.1,2020-09-27,01:00,T,49,6.0NRT,300.8,14.2,D
-12.43,142.296,328,1.1,1.1,2020-09-27,01:00,T,62,6.0NRT,302.2,15.1,D
-12.549,142.349,324.5,1.2,1.1,2020-09-27,01:00,T,44,6.0NRT,303.3,9.5,D
-12.557,142.337,369.1,1.2,1.1,2020-09-27,01:00,T,100,6.0NRT,304.1,122,D
-12.558,142.347,346.6,1.2,1.1,2020-09-27,01:00,T,92,6.0NRT,303.6,49.6,D
-12.56,142.358,327.1,1.2,1.1,2020-09-27,01:00,T,55,6.0NRT,302.7,11.8,D
-12.581,142.366,339.7,1.2,1.1,2020-09-27,01:00,T,88,6.0NRT,303.7,34.1,D
-12.583,142.359,334.7,1.2,1.1,2020-09-27,01:00,T,83,6.0NRT,304.4,25.9,D
-12.585,142.37,324,1.2,1.1,2020-09-27,01:00,T,54,6.0NRT,302.6,10.4,D
-12.593,142.358,329.7,1.2,1.1,2020-09-27,01:00,T,68,6.0NRT,303.6,16.7,D
-12.899,143.04,320.8,1.3,1.1,2020-09-27,01:00,T,35,6.0NRT,298,12.9,D
-12.962,142.906,324.7,1.3,1.1,2020-09-27,01:00,T,57,6.0NRT,302.2,13.9,D
-12.965,141.656,324.9,1.1,1,2020-09-27,01:00,T,58,6.0NRT,294.6,14,D
-12.966,141.666,324.5,1.1,1,2020-09-27,01:00,T,54,6.0NRT,294.7,13.9,D
-11.606,132.902,319.2,2.5,1.5,2020-09-27,01:00,T,52,6.0NRT,295.4,26.3,D
-13.026,141.822,367.2,1.1,1,2020-09-27,01:00,T,100,6.0NRT,302.2,111.4,D
-13.028,141.832,324.2,1.1,1.1,2020-09-27,01:00,T,38,6.0NRT,300.6,10,D
-13.036,141.82,345.1,1.1,1,2020-09-27,01:00,T,91,6.0NRT,299.8,48,D
-13.037,141.83,345.9,1.1,1.1,2020-09-27,01:00,T,92,6.0NRT,302.1,47.4,D
-13.039,141.841,334.9,1.1,1.1,2020-09-27,01:00,T,83,6.0NRT,303,23.9,D
-13.045,141.819,336.3,1.1,1,2020-09-27,01:00,T,84,6.0NRT,298.6,30.4,D
-13.047,141.829,360.8,1.1,1.1,2020-09-27,01:00,T,100,6.0NRT,302.3,87.6,D
-13.048,141.839,360.1,1.1,1.1,2020-09-27,01:00,T,100,6.0NRT,304.3,83.1,D
-13.049,141.849,348.3,1.1,1.1,2020-09-27,01:00,T,93,6.0NRT,303.5,50.1,D
-13.056,141.828,338,1.1,1.1,2020-09-27,01:00,T,86,6.0NRT,298.3,31.6,D
-13.057,141.838,375.3,1.1,1.1,2020-09-27,01:00,T,100,6.0NRT,301.8,140.6,D
-13.059,141.848,329.1,1.1,1.1,2020-09-27,01:00,T,75,6.0NRT,302.3,14.9,D
-12.074,133.089,323.8,2.4,1.5,2020-09-27,01:00,T,63,6.0NRT,298.6,25.1,D
