latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-26.198,151.492,302.9,1.3,1.2,2020-08-09,00:20,T,54,6.0NRT,289.3,7.2,D
-15.516,142.416,314.3,2.6,1.6,2020-08-09,00:20,T,63,6.0NRT,293.4,23.1,D
-15.386,141.637,314.5,3,1.7,2020-08-09,00:20,T,63,6.0NRT,289.5,35.6,D
-22.532,148.34,322.8,1,1,2020-08-09,00:20,T,79,6.0NRT,297.7,16.3,D
-22.533,148.35,310.3,1,1,2020-08-09,00:20,T,62,6.0NRT,296.9,5.4,D
-23.104,148.981,308.4,1,1,2020-08-09,00:20,T,59,6.0NRT,296.9,4.5,D
-12.69,131.119,323.4,1.7,1.3,2020-08-09,01:55,T,68,6.0NRT,303.1,21.8,D
-12.692,131.135,322,1.7,1.3,2020-08-09,01:55,T,67,6.0NRT,304.6,18.7,D
-13.609,130.085,335.9,1.5,1.2,2020-08-09,01:55,T,85,6.0NRT,307.9,48.4,D
-13.888,130.308,325.7,1.6,1.2,2020-08-09,01:55,T,41,6.0NRT,307.1,20.2,D
-13.627,129.971,323.2,1.5,1.2,2020-08-09,01:55,T,61,6.0NRT,304.1,20.9,D
-13.858,130.522,323.8,1.6,1.3,2020-08-09,01:55,T,39,6.0NRT,308.4,19,D
-13.924,129.803,325,1.5,1.2,2020-08-09,01:55,T,72,6.0NRT,300.1,24.7,D
-11.501,132.929,314.9,2.3,1.5,2020-08-09,01:55,T,24,6.0NRT,294.6,17.3,D
-11.5,132.944,316,2.3,1.5,2020-08-09,01:55,T,54,6.0NRT,293.1,20.5,D
-11.685,130.687,335.5,1.6,1.2,2020-08-09,01:55,T,83,6.0NRT,284.2,62.7,D
-12.426,131.108,316.5,1.7,1.3,2020-08-09,01:55,T,30,6.0NRT,297.1,11.5,D
-12.428,131.124,322.9,1.7,1.3,2020-08-09,01:55,T,74,6.0NRT,299.9,25.5,D
-13.872,130.535,325.1,1.6,1.3,2020-08-09,01:55,T,16,6.0NRT,307.8,20.1,D
-14.635,129.896,322.3,1.5,1.2,2020-08-09,01:55,T,70,6.0NRT,305.6,19.6,D
-14.305,129.804,317,1.5,1.2,2020-08-09,01:55,T,42,6.0NRT,301.1,10.2,D
-14.283,129.807,328,1.5,1.2,2020-08-09,01:55,T,74,6.0NRT,302.2,29.4,D
