latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.616,142.065,326.7,1.4,1.2,2020-08-17,01:05,T,79,6.0NRT,303.4,26.1,D
-12.702,135.518,325.5,1.2,1.1,2020-08-17,01:05,T,72,6.0NRT,310.1,14.9,D
-13.357,141.758,315.5,1.3,1.1,2020-08-17,01:05,T,30,6.0NRT,298.2,10.4,D
-13.359,141.751,313.6,1.3,1.1,2020-08-17,01:05,T,38,6.0NRT,298,8.4,D
-12.556,136.483,319.2,1.1,1,2020-08-17,01:05,T,54,6.0NRT,304.8,7,D
-12.392,135.495,325.5,1.2,1.1,2020-08-17,01:05,T,68,6.0NRT,310.2,13.3,D
-12.353,135.577,324,1.2,1.1,2020-08-17,01:05,T,57,6.0NRT,308.5,13.1,D
-12.343,135.578,331,1.2,1.1,2020-08-17,01:05,T,78,6.0NRT,309,24,D
-12.333,135.58,328.4,1.2,1.1,2020-08-17,01:05,T,68,6.0NRT,307.7,19.1,D
-12.332,135.569,331.5,1.2,1.1,2020-08-17,01:05,T,75,6.0NRT,309.6,23,D
-12.308,135.55,342.8,1.2,1.1,2020-08-17,01:05,T,90,6.0NRT,309.8,46.7,D
-12.307,135.538,362.7,1.2,1.1,2020-08-17,01:05,T,100,6.0NRT,310.5,107.5,D
-12.305,135.527,337,1.2,1.1,2020-08-17,01:05,T,85,6.0NRT,308.5,33.7,D
-12.441,136.518,330,1.1,1,2020-08-17,01:05,T,78,6.0NRT,305.8,21.1,D
-12.275,135.532,330.4,1.2,1.1,2020-08-17,01:05,T,79,6.0NRT,309.4,21.6,D
-12.255,135.466,332.2,1.2,1.1,2020-08-17,01:05,T,81,6.0NRT,308.3,26.1,D
-12.255,135.473,331.4,1.2,1.1,2020-08-17,01:05,T,81,6.0NRT,306.6,26.2,D
-12.253,135.461,323.9,1.2,1.1,2020-08-17,01:05,T,59,6.0NRT,307.9,14.7,D
-12.24,135.509,350.4,1.2,1.1,2020-08-17,01:05,T,95,6.0NRT,308.5,69.1,D
-12.238,135.498,338.3,1.2,1.1,2020-08-17,01:05,T,87,6.0NRT,307,39.5,D
-12.382,136.544,317.3,1.1,1,2020-08-17,01:05,T,48,6.0NRT,304.5,6.6,D
-12.336,136.561,321.7,1.1,1,2020-08-17,01:05,T,66,6.0NRT,305,11.8,D
-12.335,136.551,320.5,1.1,1,2020-08-17,01:05,T,63,6.0NRT,304.5,10.7,D
-12.33,136.558,326.5,1.1,1,2020-08-17,01:05,T,75,6.0NRT,304.2,16.8,D
-12.328,136.549,318.5,1.1,1,2020-08-17,01:05,T,23,6.0NRT,304.7,7.5,D
-11.83,133.519,317,1.7,1.3,2020-08-17,01:05,T,0,6.0NRT,303,12.7,D
-11.827,133.503,319.6,1.7,1.3,2020-08-17,01:05,T,61,6.0NRT,303.9,17.5,D
-12.268,136.756,324.5,1.1,1,2020-08-17,01:05,T,59,6.0NRT,303.2,15.5,D
-12.942,141.684,322.7,1.3,1.1,2020-08-17,01:05,T,63,6.0NRT,302.8,17.5,D
-12.923,141.699,320.1,1.3,1.1,2020-08-17,01:05,T,15,6.0NRT,301.8,13.6,D
-12.914,141.712,323.3,1.3,1.1,2020-08-17,01:05,T,74,6.0NRT,301.1,20,D
-12.913,141.7,332.3,1.3,1.1,2020-08-17,01:05,T,83,6.0NRT,301.7,35.8,D
-12.857,142.68,324.4,1.5,1.2,2020-08-17,01:05,T,45,6.0NRT,301.3,22,D
-12.834,142.69,319.7,1.5,1.2,2020-08-17,01:05,T,59,6.0NRT,303.8,14.9,D
