latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.464,-88.536,305.5,3.1,1.7,2020-08-11,02:45,T,18,6.0NRT,272.8,56.7,N
46.008,-106.588,309.6,2.2,1.5,2020-08-11,04:20,T,78,6.0NRT,284.2,36.7,N
46.002,-106.615,303.9,2.3,1.5,2020-08-11,04:20,T,58,6.0NRT,284.5,24.5,N
50.982,-93.831,324.9,1.3,1.1,2020-08-11,04:25,T,100,6.0NRT,288.8,34.1,N
50.98,-93.849,316.6,1.3,1.1,2020-08-11,04:25,T,94,6.0NRT,287.9,21.6,N
50.976,-93.886,330.2,1.3,1.1,2020-08-11,04:25,T,89,6.0NRT,287.4,41,N
50.975,-93.904,319.1,1.3,1.1,2020-08-11,04:25,T,98,6.0NRT,282.6,26.1,N
50.979,-93.836,326.6,1.3,1.1,2020-08-11,04:25,T,100,6.0NRT,288.8,37.3,N
51.472,-88.552,325.1,2.3,1.5,2020-08-11,04:25,T,76,6.0NRT,291.9,71.9,N
51.474,-88.518,315.1,2.3,1.5,2020-08-11,04:25,T,26,6.0NRT,291.2,40.6,N
51.455,-88.617,300.1,2.3,1.5,2020-08-11,04:25,T,11,6.0NRT,288.6,12.1,N
51.46,-88.517,305.1,2.3,1.5,2020-08-11,04:25,T,25,6.0NRT,289,20,N
51.489,-88.548,312.9,2.3,1.5,2020-08-11,04:25,T,86,6.0NRT,288.5,39.2,N
51.487,-88.52,346.8,2.3,1.5,2020-08-11,04:25,T,100,6.0NRT,291.6,189.4,N
50.978,-93.854,314.7,1.3,1.1,2020-08-11,04:25,T,79,6.0NRT,288.1,19,N
50.976,-93.872,319.7,1.3,1.1,2020-08-11,04:25,T,20,6.0NRT,288.8,24.1,N
50.974,-93.891,332.1,1.3,1.1,2020-08-11,04:25,T,100,6.0NRT,286.8,46.8,N
50.972,-93.909,309.8,1.3,1.1,2020-08-11,04:25,T,78,6.0NRT,281.5,15.7,N
51.433,-88.607,302.4,2.3,1.5,2020-08-11,04:25,T,49,6.0NRT,289.1,16.9,N
51.431,-88.64,301.2,2.3,1.5,2020-08-11,04:25,T,39,6.0NRT,288.7,14.9,N
51.446,-88.609,314.8,2.3,1.5,2020-08-11,04:25,T,90,6.0NRT,290.3,43.1,N
51.465,-88.511,305.7,2.3,1.5,2020-08-11,04:25,T,65,6.0NRT,289.4,24.1,N
51.478,-88.512,328.3,2.3,1.5,2020-08-11,04:25,T,100,6.0NRT,291.7,90.8,N
51.476,-88.546,339.9,2.3,1.5,2020-08-11,04:25,T,100,6.0NRT,293,146.2,N
51.474,-88.579,320.4,2.3,1.5,2020-08-11,04:25,T,100,6.0NRT,289.7,58.6,N
51.491,-88.514,344.9,2.3,1.5,2020-08-11,04:25,T,100,6.0NRT,290.4,178.4,N
51.493,-88.48,339,2.3,1.5,2020-08-11,04:25,T,100,6.0NRT,291.4,143.5,N
51.485,-88.554,327.6,2.3,1.5,2020-08-11,04:25,T,100,6.0NRT,289.8,86,N
51.47,-88.585,318,2.3,1.5,2020-08-11,04:25,T,57,6.0NRT,289.7,49.2,N
41.17,-123.445,325.4,1.2,1.1,2020-08-11,06:00,T,100,6.0NRT,294.7,27.3,N
40.554,-120.468,333.4,1,1,2020-08-11,06:00,T,100,6.0NRT,287.4,33,N
40.552,-120.48,339.4,1,1,2020-08-11,06:00,T,100,6.0NRT,289,42.2,N
40.561,-120.482,321.5,1,1,2020-08-11,06:00,T,100,6.0NRT,281.1,19,N
41.167,-123.517,317.3,1.2,1.1,2020-08-11,06:00,T,53,6.0NRT,295.2,16.8,N
41.201,-123.44,308.7,1.2,1.1,2020-08-11,06:00,T,26,6.0NRT,293.4,8.4,N
48.179,-119.055,302.4,1.2,1.1,2020-08-11,06:00,T,28,6.0NRT,291.7,6,N
48.19,-119.042,311.3,1.2,1.1,2020-08-11,06:00,T,82,6.0NRT,291.7,13.2,N
48.189,-119.057,308.5,1.2,1.1,2020-08-11,06:00,T,75,6.0NRT,291.3,10.7,N
50.977,-93.839,318.6,1,1,2020-08-11,08:30,A,76,6.0NRT,288,16.9,N
51.49,-88.479,331.1,1.3,1.1,2020-08-11,08:30,A,100,6.0NRT,292.2,44,N
