latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
48.653,-58.995,306.8,1,1,2020-09-20,01:55,T,69,6.0NRT,278.7,13.2,N
41.153,-106.396,368.8,1,1,2020-09-20,05:10,T,100,6.0NRT,290.7,116.1,N
41.166,-106.362,334.9,1,1,2020-09-20,05:10,T,100,6.0NRT,284.5,37.2,N
41.165,-106.374,358.9,1,1,2020-09-20,05:10,T,100,6.0NRT,288.7,86,N
41.163,-106.386,392.7,1,1,2020-09-20,05:10,T,100,6.0NRT,299,220.8,N
41.162,-106.398,383,1,1,2020-09-20,05:10,T,100,6.0NRT,300.7,172.4,N
41.16,-106.41,366.2,1,1,2020-09-20,05:10,T,100,6.0NRT,289.8,109.6,N
41.175,-106.364,323.8,1,1,2020-09-20,05:10,T,95,6.0NRT,282.9,21.9,N
41.172,-106.388,337.1,1,1,2020-09-20,05:10,T,100,6.0NRT,282.3,39.1,N
41.171,-106.4,341.4,1,1,2020-09-20,05:10,T,98,6.0NRT,278.9,46.8,N
41.169,-106.412,320.4,1,1,2020-09-20,05:10,T,47,6.0NRT,276.3,19.9,N
40.565,-110.421,312.9,1.1,1.1,2020-09-20,05:10,T,86,6.0NRT,278.1,19.4,N
40.562,-110.435,302.1,1.1,1.1,2020-09-20,05:10,T,47,6.0NRT,277.8,10.3,N
41.156,-106.372,375.2,1,1,2020-09-20,05:10,T,100,6.0NRT,288,140.1,N
40.518,-110.518,322.2,1.1,1.1,2020-09-20,05:10,T,100,6.0NRT,279.4,30.1,N
40.513,-110.525,317.8,1.1,1.1,2020-09-20,05:10,T,96,6.0NRT,280.5,23.3,N
40.515,-110.511,322.2,1.1,1.1,2020-09-20,05:10,T,100,6.0NRT,280.2,28.2,N
40.506,-110.509,302.8,1.1,1.1,2020-09-20,05:10,T,52,6.0NRT,279.5,10.5,N
41.154,-106.384,403.1,1,1,2020-09-20,05:10,T,100,6.0NRT,303.5,282.6,N
41.192,-106.38,329,1,1,2020-09-20,05:10,T,64,6.0NRT,278.2,23.9,N
41.214,-106.348,316.5,1,1,2020-09-20,05:10,T,32,6.0NRT,277.7,14.8,N
42.682,-111.593,325.6,1.2,1.1,2020-09-20,05:10,T,100,6.0NRT,277.8,35.3,N
42.683,-120.65,319,3.5,1.8,2020-09-20,05:10,T,98,6.0NRT,280.5,126.7,N
42.678,-120.651,306.7,3.5,1.8,2020-09-20,05:10,T,69,6.0NRT,279.5,70.1,N
44.734,-116.646,307,1.8,1.3,2020-09-20,05:10,T,70,6.0NRT,278.7,27.4,N
42.692,-120.662,312.8,3.5,1.8,2020-09-20,05:10,T,86,6.0NRT,279.8,94.9,N
42.686,-120.689,303,3.6,1.8,2020-09-20,06:50,T,53,6.0NRT,278.8,62.3,N
40.033,-123.092,307.1,2.4,1.5,2020-09-20,06:50,T,70,6.0NRT,284,37.1,N
40.046,-123.096,342.2,2.4,1.5,2020-09-20,06:50,T,100,6.0NRT,286.4,179.8,N
40.044,-123.123,312.8,2.4,1.5,2020-09-20,06:50,T,86,6.0NRT,284.4,48.7,N
40.06,-123.098,347.9,2.4,1.5,2020-09-20,06:50,T,100,6.0NRT,285.7,218.5,N
40.058,-123.125,318.5,2.4,1.5,2020-09-20,06:50,T,97,6.0NRT,284.3,64.8,N
40.041,-123.1,333.9,2.4,1.5,2020-09-20,06:50,T,100,6.0NRT,286.5,129.4,N
40.054,-123.103,351.1,2.4,1.5,2020-09-20,06:50,T,100,6.0NRT,287,244.4,N
