latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41.457,-81.674,303,1.2,1.1,2020-08-14,03:15,T,19,6.0NRT,292.1,4.6,N
51.546,-86.937,314.2,1.2,1.1,2020-08-14,03:15,T,89,6.0NRT,288.1,17.4,N
51.446,-88.639,314.8,1.4,1.2,2020-08-14,03:15,T,72,6.0NRT,280.8,22.5,N
41.634,-87.145,304.7,2.2,1.4,2020-08-14,03:15,T,61,6.0NRT,292.4,17.3,N
41.635,-87.14,305.1,2.2,1.4,2020-08-14,03:15,T,63,6.0NRT,292.4,18.2,N
41.571,-84.048,301.6,1.5,1.2,2020-08-14,03:15,T,42,6.0NRT,290.5,9.4,N
51.505,-86.93,303.7,1.2,1.1,2020-08-14,03:15,T,56,6.0NRT,288.5,7.1,N
40.605,-105.864,329.2,1.1,1.1,2020-08-14,04:50,T,83,6.0NRT,292.7,35.8,N
40.603,-105.877,321.9,1.1,1.1,2020-08-14,04:50,T,100,6.0NRT,288.9,27.1,N
40.601,-105.89,300.9,1.1,1.1,2020-08-14,04:50,T,14,6.0NRT,283.5,8.2,N
40.621,-105.829,344.8,1.1,1.1,2020-08-14,04:50,T,100,6.0NRT,292.3,65.5,N
40.619,-105.842,355.3,1.1,1.1,2020-08-14,04:50,T,100,6.0NRT,297.5,92.9,N
40.616,-105.855,351.3,1.1,1.1,2020-08-14,04:50,T,100,6.0NRT,302.5,81.3,N
40.614,-105.867,333.4,1.1,1.1,2020-08-14,04:50,T,100,6.0NRT,296.8,42.9,N
40.612,-105.879,317.5,1.1,1.1,2020-08-14,04:50,T,95,6.0NRT,288.4,21.5,N
40.61,-105.892,312.6,1.1,1.1,2020-08-14,04:50,T,85,6.0NRT,284.8,17,N
40.626,-105.858,396.9,1.1,1.1,2020-08-14,04:50,T,100,6.0NRT,295.6,287.3,N
40.624,-105.87,376.4,1.1,1.1,2020-08-14,04:50,T,100,6.0NRT,291.2,171.5,N
42.69,-111.589,302.4,2,1.4,2020-08-14,04:50,T,49,6.0NRT,282.9,20.6,N
42.681,-111.591,317.4,2,1.4,2020-08-14,04:50,T,95,6.0NRT,283.4,50.6,N
40.599,-105.87,304.7,1.1,1.1,2020-08-14,04:50,T,61,6.0NRT,286,10.5,N
40.609,-105.839,377.9,1.1,1.1,2020-08-14,04:50,T,100,6.0NRT,300.2,179.1,N
44.877,-113.396,318.2,2.2,1.4,2020-08-14,04:55,T,96,6.0NRT,280.9,60.1,N
44.882,-113.372,311.4,2.2,1.4,2020-08-14,04:55,T,82,6.0NRT,281.5,42.9,N
40.885,-119.545,314.4,2.1,1.4,2020-08-14,06:30,T,89,6.0NRT,290.1,38.3,N
40.887,-119.527,302.3,2.1,1.4,2020-08-14,06:30,T,17,6.0NRT,288.5,15.3,N
40.885,-119.55,311.7,2.1,1.4,2020-08-14,06:30,T,83,6.0NRT,290.2,33.9,N
40.9,-119.529,323.6,2.1,1.4,2020-08-14,06:30,T,100,6.0NRT,289.4,65.7,N
40.898,-119.553,310.8,2.1,1.4,2020-08-14,06:30,T,50,6.0NRT,289.5,30.7,N
41.169,-123.434,312.1,1.3,1.1,2020-08-14,06:30,T,76,6.0NRT,291.1,15.1,N
41.179,-123.542,306.4,1.3,1.1,2020-08-14,06:30,T,68,6.0NRT,293.2,8.9,N
41.177,-123.556,305.5,1.3,1.1,2020-08-14,06:30,T,59,6.0NRT,293.1,7.9,N
