,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
131,2016-05-11,10,6,0.0,1015,26
132,2016-05-12,9,7,0.0,1015,25
133,2016-05-13,8,2,0.0,1013,28
134,2016-05-14,10,7,0.2,1015,14
135,2016-05-15,10,6,3.0,1017,13
136,2016-05-16,10,3,0.0,1022,14
137,2016-05-17,5,7,0.0,1022,24
138,2016-05-18,6,4,0.0,1016,10
139,2016-05-19,7,8,0.8,1016,19
140,2016-05-20,7,9,0.1,1018,19
141,2016-05-21,9,6,0.0,1015,12
142,2016-05-22,6,13,1.4,1014,14
143,2016-05-23,9,9,0.4,1013,16
144,2016-05-24,6,7,0.0,1014,20
145,2016-05-25,6,4,0.3,1021,17
146,2016-05-26,11,5,0.1,1022,13
147,2016-05-27,12,5,0.3,1021,16
148,2016-05-28,16,5,0.0,1017,24
149,2016-05-29,6,6,0.0,1020,17
150,2016-05-30,10,9,0.0,1021,24
151,2016-05-31,7,8,0.2,1015,20
152,2016-06-01,9,4,0.0,1013,26
153,2016-06-02,12,3,0.0,1020,17
154,2016-06-03,12,9,0.0,1020,28
155,2016-06-04,15,8,0.0,1014,35
156,2016-06-05,17,5,0.0,1012,39
157,2016-06-06,14,9,0.0,1010,32
158,2016-06-07,12,7,0.0,1008,29
159,2016-06-08,14,8,0.0,1012,24
160,2016-06-09,11,8,0.0,1012,16
161,2016-06-10,11,12,2.0,1016,13
162,2016-06-11,7,5,0.0,1023,20
163,2016-06-12,5,7,0.0,1021,24
164,2016-06-13,5,10,0.0,1017,15
165,2016-06-14,7,13,0.0,1016,13
166,2016-06-15,6,4,0.0,1018,13
167,2016-06-16,10,4,0.0,1018,15
168,2016-06-17,8,8,0.1,1018,20
169,2016-06-18,9,12,0.0,1022,16
170,2016-06-19,5,8,0.0,1023,24
171,2016-06-20,9,8,0.0,1020,25
172,2016-06-21,7,7,0.0,1022,25
173,2016-06-22,6,4,0.0,1016,26
174,2016-06-23,11,5,0.0,1017,13
175,2016-06-24,9,3,0.0,1024,18
176,2016-06-25,6,9,0.0,1021,25
177,2016-06-26,10,7,0.0,1018,30
178,2016-06-27,12,7,0.0,1020,29
179,2016-06-28,10,7,0.0,1020,27
180,2016-06-29,9,8,0.0,1020,26
181,2016-06-30,8,9,0.0,1020,25
182,2016-07-01,7,6,0.0,1017,25
183,2016-07-02,12,8,0.0,1015,26
184,2016-07-03,10,6,0.0,1020,25
185,2016-07-04,7,8,0.0,1020,24
186,2016-07-05,7,7,0.0,1018,21
187,2016-07-06,8,4,0.0,1015,26
188,2016-07-07,14,9,0.0,1013,20
189,2016-07-08,14,13,0.0,1013,21
190,2016-07-09,12,14,0.0,1016,24
191,2016-07-10,11,9,0.0,1016,18
192,2016-07-11,13,4,0.0,1016,25
193,2016-07-12,9,8,0.0,1017,24
194,2016-07-13,11,7,0.0,1021,27
195,2016-07-14,8,10,0.0,1021,25
196,2016-07-15,7,7,0.0,1019,24
197,2016-07-16,12,5,0.0,1016,25
198,2016-07-17,9,8,0.0,1016,26
199,2016-07-18,10,9,0.0,1017,27
200,2016-07-19,10,9,0.1,1017,27
201,2016-07-20,11,8,0.0,1017,27
202,2016-07-21,10,8,0.0,1016,27
203,2016-07-22,11,9,0.0,1017,26
204,2016-07-23,10,10,0.0,1017,25
205,2016-07-24,12,8,0.0,1016,29
206,2016-07-25,13,8,0.0,1016,28
207,2016-07-26,12,9,0.0,1016,29
208,2016-07-27,15,9,0.0,1017,24
209,2016-07-28,12,10,0.0,1016,33
210,2016-07-29,14,9,0.0,1013,33
211,2016-07-30,11,8,0.0,1014,27
212,2016-07-31,11,8,0.0,1016,26
213,2016-08-01,8,7,0.0,1016,26
214,2016-08-02,8,7,0.0,1022,24
215,2016-08-03,8,9,0.0,1021,26
216,2016-08-04,13,12,0.0,1014,31
217,2016-08-05,12,8,0.0,1013,27
218,2016-08-06,6,7,0.0,1013,26
219,2016-08-07,8,11,0.4,1014,20
220,2016-08-08,12,3,0.3,1014,25
221,2016-08-09,8,2,0.1,1016,17
222,2016-08-10,9,8,0.0,1017,27
223,2016-08-11,11,8,0.0,1017,31
224,2016-08-12,13,6,0.0,1016,36
225,2016-08-13,15,5,0.0,1015,33
226,2016-08-14,14,9,0.0,1015,30
227,2016-08-15,11,8,0.0,1017,29
228,2016-08-16,11,8,0.0,1018,29
229,2016-08-17,11,6,0.0,1016,29
230,2016-08-18,13,8,0.0,1013,37
231,2016-08-19,18,12,0.0,1014,36
232,2016-08-20,18,4,0.0,1012,39
233,2016-08-21,14,5,0.0,1013,30
234,2016-08-22,8,9,0.0,1017,24
235,2016-08-23,8,9,0.0,1020,27
236,2016-08-24,10,8,0.0,1021,32
237,2016-08-25,16,7,0.0,1017,26
238,2016-08-26,17,5,0.0,1012,32
239,2016-08-27,16,8,0.0,1013,27
240,2016-08-28,11,5,0.0,1016,28
241,2016-08-29,12,8,0.0,1016,29
242,2016-08-30,16,3,0.0,1017,14
243,2016-08-31,12,4,0.0,1015,15
244,2016-09-01,11,5,0.1,1016,17
245,2016-09-02,11,10,1.2,1016,19
246,2016-09-03,9,6,0.0,1015,20
247,2016-09-04,6,4,0.0,1015,17
248,2016-09-05,7,6,0.0,1016,20
249,2016-09-06,12,6,1.3,1016,13
250,2016-09-07,13,2,0.0,1020,21
251,2016-09-08,11,9,0.0,1023,24
252,2016-09-09,7,9,0.0,1023,26
253,2016-09-10,11,6,0.0,1018,29
254,2016-09-11,10,6,0.0,1020,24
255,2016-09-12,7,13,0.0,1019,23
256,2016-09-13,10,10,0.0,1015,25
257,2016-09-14,8,5,0.0,1018,26
258,2016-09-15,7,5,0.0,1019,26
259,2016-09-16,9,2,0.0,1016,27
260,2016-09-17,10,9,0.0,1017,16
261,2016-09-18,14,4,0.0,1018,21
262,2016-09-19,9,5,0.0,1020,18
263,2016-09-20,8,6,0.0,1018,24
264,2016-09-21,5,8,0.0,1015,21
265,2016-09-22,6,2,0.0,1018,19
266,2016-09-23,9,7,0.4,1019,11
267,2016-09-24,6,4,0.0,1026,21
268,2016-09-25,8,7,0.0,1025,26
269,2016-09-26,13,5,0.0,1017,32
270,2016-09-27,13,9,0.0,1019,24
271,2016-09-28,9,7,0.0,1016,25
272,2016-09-29,7,5,0.0,1016,20
273,2016-09-30,5,8,0.0,1015,19
274,2016-10-01,7,17,0.0,1015,17
275,2016-10-02,9,2,0.0,1013,12
276,2016-10-03,6,8,0.0,1013,14
277,2016-10-04,9,14,0.0,1013,14
278,2016-10-05,10,13,0.1,1014,13
279,2016-10-06,11,9,0.0,1019,17
280,2016-10-07,11,1,1.2,1019,14
281,2016-10-08,11,7,0.1,1014,18
282,2016-10-09,14,5,2.5,1014,13
283,2016-10-10,5,5,0.0,1016,18
284,2016-10-11,4,7,0.0,1021,20
285,2016-10-12,5,1,0.0,1016,19
286,2016-10-13,11,6,11.7,1002,13
287,2016-10-14,10,21,2.2,1002,15
288,2016-10-15,11,13,0.0,991,13
289,2016-10-16,9,10,0.2,995,14
290,2016-10-17,9,16,1.1,1009,14
291,2016-10-18,8,8,0.9,1021,13
292,2016-10-19,7,7,0.0,1025,12
293,2016-10-20,11,8,9.8,1019,15
294,2016-10-21,10,8,0.1,1015,15
295,2016-10-22,7,1,0.0,1011,18
296,2016-10-23,10,6,0.0,1010,17
297,2016-10-24,12,3,2.2,1004,13
298,2016-10-25,8,9,0.2,1015,17
299,2016-10-26,10,6,3.4,1010,14
300,2016-10-27,11,7,1.2,1011,13
301,2016-10-28,8,5,0.0,1012,18
302,2016-10-29,10,1,0.2,1013,15
303,2016-10-30,8,3,2.0,1002,12
304,2016-10-31,10,7,1.0,1011,11
305,2016-11-01,9,12,0.5,1016,14
306,2016-11-02,9,0,0.0,1016,18
307,2016-11-03,10,4,0.0,1023,18
308,2016-11-04,7,2,0.0,1018,20
309,2016-11-05,11,8,5.7,1013,13
310,2016-11-06,9,4,0.0,1017,15
311,2016-11-07,10,4,0.0,1019,20
312,2016-11-08,10,3,0.0,1019,25
313,2016-11-09,10,1,0.0,1022,16
314,2016-11-10,9,1,0.0,1018,20
315,2016-11-11,9,2,0.0,1013,17
316,2016-11-12,12,12,1.0,1020,14
317,2016-11-13,8,1,0.2,1020,13
318,2016-11-14,11,6,0.4,1018,13
319,2016-11-15,12,14,3.7,1013,10
320,2016-11-16,4,6,0.2,1018,10
321,2016-11-17,3,5,0.1,1022,10
322,2016-11-18,4,10,0.0,1012,10
323,2016-11-19,6,8,0.1,1005,14
324,2016-11-20,8,10,1.4,1008,12
325,2016-11-21,7,9,1.1,1017,11
326,2016-11-22,5,7,0.0,1013,12
327,2016-11-23,7,13,0.9,1019,8
328,2016-11-24,6,10,1.8,1013,9
329,2016-11-25,7,5,0.9,1011,10
330,2016-11-26,7,8,0.0,999,11
331,2016-11-27,5,14,0.0,1011,8
332,2016-11-28,6,9,1.2,1016,9
333,2016-11-29,6,6,0.0,1021,9
334,2016-11-30,6,9,2.1,1021,8
335,2016-12-01,3,6,0.0,1026,7
336,2016-12-02,4,4,1.1,1026,7
337,2016-12-03,5,7,0.2,1027,9
338,2016-12-04,6,7,0.8,1020,7
339,2016-12-05,1,9,3.7,1018,2
340,2016-12-06,1,5,0.0,1022,3
341,2016-12-07,-3,14,0.0,1027,3
342,2016-12-08,-2,15,4.3,1016,-3
343,2016-12-09,1,3,2.2,1016,3
344,2016-12-10,2,11,0.6,1014,6
345,2016-12-11,4,12,0.9,1017,6
346,2016-12-12,4,9,0.4,1024,6
347,2016-12-13,-1,5,0.0,1024,5
348,2016-12-14,-1,10,0.5,1015,-0
349,2016-12-15,-2,4,0.0,1012,1
350,2016-12-16,-7,3,0.0,1020,0
351,2016-12-17,-9,3,0.1,1031,-1
352,2016-12-18,-2,0,0.0,1033,4
353,2016-12-19,-2,11,0.3,1026,3
354,2016-12-20,6,7,0.5,1028,9
355,2016-12-21,0,3,0.0,1028,6
356,2016-12-22,-1,1,0.0,1014,6
357,2016-12-23,2,5,0.1,1004,6
358,2016-12-24,0,4,0.0,1014,4
359,2016-12-25,-0,4,0.0,1019,5
360,2016-12-26,-2,3,0.0,1025,5
361,2016-12-27,3,12,0.0,1021,6
362,2016-12-28,2,4,0.0,1031,7
363,2016-12-29,0,1,0.0,1024,8
364,2016-12-30,3,3,0.1,1025,5
365,2016-12-31,-2,4,0.0,1018,4
366,2017-01-01,0,6,0.8,1004,3
367,2017-01-02,-2,15,0.0,1015,0
368,2017-01-03,-3,14,0.0,1025,0
369,2017-01-04,-4,12,0.0,1024,-1
370,2017-01-05,-6,5,0.0,1027,1
371,2017-01-06,-5,3,0.0,1020,3
372,2017-01-07,-4,12,1.4,1010,-3
373,2017-01-08,0,12,1.8,1001,1
374,2017-01-09,1,8,0.8,1006,3
375,2017-01-10,1,5,0.5,1000,3
376,2017-01-11,-2,5,0.2,1011,-0
377,2017-01-12,-6,5,0.0,1024,-0
378,2017-01-13,-8,3,0.0,1031,-1
379,2017-01-14,-5,4,0.0,1029,1
380,2017-01-15,-4,3,0.0,1026,5
381,2017-01-16,-3,3,0.0,1023,2
382,2017-01-17,-0,3,0.1,1009,2
383,2017-01-18,5,7,1.3,995,10
384,2017-01-19,4,11,0.3,1002,8
385,2017-01-20,3,8,2.2,986,5
386,2017-01-21,4,7,1.5,996,5
387,2017-01-22,4,9,0.0,1001,8
388,2017-01-23,2,5,0.0,1009,8
389,2017-01-24,1,3,0.0,1021,8
390,2017-01-25,3,4,0.2,1025,7
391,2017-01-26,3,2,0.0,1033,8
392,2017-01-27,3,3,0.0,1038,14
393,2017-01-28,3,3,0.0,1036,10
394,2017-01-29,3,3,0.0,1031,9
395,2017-01-30,3,5,0.0,1024,9
396,2017-01-31,2,5,0.0,1022,7
397,2017-02-01,0,19,0.0,1023,3
398,2017-02-02,1,18,0.0,1021,4
399,2017-02-03,2,4,1.8,1000,3
400,2017-02-04,8,13,2.4,1006,10
401,2017-02-05,4,4,8.7,999,4
402,2017-02-06,2,18,1.3,1002,4
403,2017-02-07,1,2,0.2,1006,3
404,2017-02-08,4,8,4.1,1009,5
405,2017-02-09,10,23,4.3,997,12
406,2017-02-10,6,18,1.2,1014,8
407,2017-02-11,4,3,0.1,1033,9
408,2017-02-12,3,6,0.0,1030,9
409,2017-02-13,5,9,0.0,1024,13
410,2017-02-14,6,7,0.0,1018,12
411,2017-02-15,8,10,9.5,1006,9
412,2017-02-16,8,11,6.4,1000,8
413,2017-02-17,7,9,0.0,1002,11
414,2017-02-18,6,7,0.0,998,8
415,2017-02-19,6,17,0.5,1001,9
416,2017-02-20,5,15,1.0,1005,7
417,2017-02-21,4,5,6.0,1014,6
418,2017-02-22,2,2,0.0,1022,7
419,2017-02-23,0,5,0.2,1025,7
420,2017-02-24,1,7,0.5,1022,5
421,2017-02-25,1,5,0.0,1023,8
422,2017-02-26,1,9,0.9,1005,4
423,2017-02-27,1,12,2.2,1009,4
424,2017-02-28,3,10,0.4,1021,6
425,2017-03-01,5,9,0.2,1031,8
426,2017-03-02,4,8,0.0,1027,8
427,2017-03-03,5,11,1.1,1013,7
428,2017-03-04,4,8,0.7,1005,7
429,2017-03-05,2,17,0.7,1001,4
430,2017-03-06,2,12,1.6,1015,4
431,2017-03-07,5,7,4.0,1013,6
432,2017-03-08,6,2,3.1,1021,6
433,2017-03-09,9,7,8.3,1017,10
434,2017-03-10,10,10,0.1,1025,12
435,2017-03-11,8,8,2.2,1017,9
436,2017-03-12,10,4,0.0,1025,15
437,2017-03-13,9,3,5.7,1019,10
438,2017-03-14,12,12,6.1,1015,13
439,2017-03-15,10,13,4.6,1010,11
440,2017-03-16,6,5,0.1,1026,9
441,2017-03-17,6,2,3.0,1015,7
442,2017-03-18,8,6,2.7,1014,8
443,2017-03-19,5,9,0.0,1022,12
444,2017-03-20,7,8,0.4,1014,11
445,2017-03-21,8,4,0.8,1007,14
446,2017-03-22,7,14,2.1,1015,10
447,2017-03-23,7,9,0.0,1016,14
448,2017-03-24,8,13,1.0,1012,10
449,2017-03-25,7,8,0.6,1020,10
450,2017-03-26,6,7,1.9,1009,8
451,2017-03-27,7,12,1.3,1023,9
452,2017-03-28,8,10,0.1,1025,12
453,2017-03-29,8,15,1.2,1016,10
454,2017-03-30,6,9,0.8,1024,9
455,2017-03-31,7,3,0.0,1027,15
456,2017-04-01,8,4,0.5,1024,9
457,2017-04-02,6,1,0.0,1028,10
458,2017-04-03,5,2,0.0,1022,15
459,2017-04-04,9,7,0.0,1015,16
460,2017-04-05,10,9,0.2,1013,13
461,2017-04-06,10,4,0.2,1006,13
462,2017-04-07,8,28,1.7,999,9
463,2017-04-08,5,13,1.6,1016,9
464,2017-04-09,6,11,0.0,1017,13
465,2017-04-10,6,18,1.7,1021,9
466,2017-04-11,7,6,0.0,1011,14
467,2017-04-12,9,3,2.5,1006,14
468,2017-04-13,6,14,1.5,1012,10
469,2017-04-14,5,10,1.8,1023,10
470,2017-04-15,7,4,0.0,1022,15
471,2017-04-16,10,12,0.0,1009,18
472,2017-04-17,9,6,1.7,1012,12
473,2017-04-18,9,12,0.7,1017,15
474,2017-04-19,9,9,1.3,1018,13
475,2017-04-20,7,10,1.7,1026,12
476,2017-04-21,10,9,0.0,1022,19
477,2017-04-22,10,19,0.0,1014,14
478,2017-04-23,8,15,0.4,1013,10
479,2017-04-24,7,10,9.0,1006,8
480,2017-04-25,8,6,1.0,1013,11
481,2017-04-26,8,9,1.5,1014,11
482,2017-04-27,7,9,2.0,1020,11
483,2017-04-28,7,3,0.1,1027,12
484,2017-04-29,9,7,0.0,1022,18
485,2017-04-30,9,3,0.2,1027,11
486,2017-05-01,6,4,0.0,1022,10
487,2017-05-02,11,6,0.0,1021,15
488,2017-05-03,17,5,0.0,1018,28
489,2017-05-04,19,4,0.0,1010,30
490,2017-05-05,10,12,1.4,1016,11
491,2017-05-06,8,9,0.1,1019,14
492,2017-05-07,8,8,0.0,1021,17
493,2017-05-08,11,6,0.0,1020,21
494,2017-05-09,12,4,0.0,1015,24
495,2017-05-10,13,9,0.0,1011,24
496,2017-05-11,9,10,2.1,1016,10
497,2017-05-12,8,14,1.6,1015,12
498,2017-05-13,7,7,0.0,1015,10
499,2017-05-14,8,3,1.6,1017,12
500,2017-05-15,9,9,0.0,1013,15
501,2017-05-16,8,13,2.3,1008,11
502,2017-05-17,9,7,0.0,1021,12
503,2017-05-18,11,4,0.0,1020,20
504,2017-05-19,14,5,0.0,1019,25
505,2017-05-20,14,6,0.0,1020,19
506,2017-05-21,18,9,0.0,1020,27
507,2017-05-22,21,6,0.0,1017,34
508,2017-05-23,18,10,0.0,1015,28
509,2017-05-24,11,6,0.0,1015,14
510,2017-05-25,13,8,0.0,1009,21
511,2017-05-26,17,7,0.0,1013,26
512,2017-05-27,19,5,0.0,1017,32
513,2017-05-28,18,8,0.0,1017,28
514,2017-05-29,16,7,0.0,1014,25
515,2017-05-30,12,3,0.0,1014,15
516,2017-05-31,15,8,0.0,1010,24
517,2017-06-01,15,10,0.0,1014,19
518,2017-06-02,16,5,0.0,1016,25
519,2017-06-03,13,3,0.0,1016,19
520,2017-06-04,12,6,0.0,1018,17
521,2017-06-05,14,8,0.0,1017,24
522,2017-06-06,18,8,0.0,1012,27
523,2017-06-07,16,8,0.0,1006,25
524,2017-06-08,12,12,1.1,1010,15
525,2017-06-09,10,13,1.7,1011,14
526,2017-06-10,10,5,0.0,1010,14
527,2017-06-11,12,6,0.0,1016,18
528,2017-06-12,11,3,0.0,1017,13
529,2017-06-13,11,5,0.0,1020,13
530,2017-06-14,13,6,0.0,1018,17
531,2017-06-15,13,8,0.0,1013,13
532,2017-06-16,14,7,0.0,1019,16
533,2017-06-17,16,6,0.0,1020,24
534,2017-06-18,18,6,0.0,1019,27
535,2017-06-19,21,7,0.0,1014,32
536,2017-06-20,17,8,0.0,1019,24
537,2017-06-21,14,9,0.0,1023,24
538,2017-06-22,16,11,0.0,1021,26
539,2017-06-23,20,9,0.0,1019,31
540,2017-06-24,24,10,0.0,1016,35
541,2017-06-25,25,7,0.0,1011,35
542,2017-06-26,17,8,0.0,1013,24
543,2017-06-27,16,5,0.0,1015,25
544,2017-06-28,15,4,0.0,1016,25
545,2017-06-29,16,8,0.0,1018,25
546,2017-06-30,19,7,0.0,1015,32
547,2017-07-01,17,6,0.0,1016,25
548,2017-07-02,17,7,0.0,1016,28
549,2017-07-03,16,9,0.0,1019,24
550,2017-07-04,17,6,0.0,1014,29
551,2017-07-05,20,6,0.0,1014,33
552,2017-07-06,20,5,0.0,1018,33
553,2017-07-07,17,5,0.0,1022,25
554,2017-07-08,18,8,0.0,1016,27
555,2017-07-09,18,8,0.0,1017,27
556,2017-07-10,17,7,0.0,1017,25
557,2017-07-11,15,7,0.0,1017,26
558,2017-07-12,17,5,0.0,1015,28
559,2017-07-13,16,7,0.0,1018,26
560,2017-07-14,18,5,0.0,1018,31
561,2017-07-15,18,5,0.0,1021,27
562,2017-07-16,15,8,0.0,1021,24
563,2017-07-17,16,7,0.0,1016,26
564,2017-07-18,17,5,0.0,1015,28
565,2017-07-19,19,4,0.0,1017,27
566,2017-07-20,18,8,0.0,1020,24
567,2017-07-21,20,5,0.0,1019,28
568,2017-07-22,23,8,0.0,1019,31
569,2017-07-23,21,12,0.0,1015,28
570,2017-07-24,21,11,0.0,1013,29
571,2017-07-25,22,9,0.0,1015,31
572,2017-07-26,21,7,0.0,1017,31
573,2017-07-27,19,8,0.0,1019,26
574,2017-07-28,19,7,0.0,1017,27
575,2017-07-29,20,8,0.0,1019,28
576,2017-07-30,22,9,0.0,1023,30
577,2017-07-31,23,10,0.0,1020,31
578,2017-08-01,26,11,0.0,1017,34
579,2017-08-02,29,8,0.0,1014,42
580,2017-08-03,30,7,0.0,1014,41
581,2017-08-04,27,9,0.0,1011,35
582,2017-08-05,23,5,0.0,1012,30
583,2017-08-06,23,6,0.0,1013,29
584,2017-08-07,25,7,0.0,1014,36
585,2017-08-08,25,6,0.0,1013,36
586,2017-08-09,25,6,0.0,1013,37
587,2017-08-10,24,6,0.0,1013,35
588,2017-08-11,23,5,0.0,1012,31
589,2017-08-12,20,5,0.0,1013,27
590,2017-08-13,17,3,0.0,1016,19
591,2017-08-14,17,6,0.0,1013,24
592,2017-08-15,19,7,0.0,1013,25
593,2017-08-16,20,7,0.0,1018,27
594,2017-08-17,20,7,0.0,1019,28
595,2017-08-18,19,9,0.0,1019,27
596,2017-08-19,19,10,0.0,1020,26
597,2017-08-20,19,9,0.0,1018,26
598,2017-08-21,22,10,0.0,1016,31
599,2017-08-22,23,5,0.0,1016,34
600,2017-08-23,21,5,0.0,1014,27
601,2017-08-24,18,8,0.0,1016,24
602,2017-08-25,18,9,0.0,1016,25
603,2017-08-26,22,11,0.0,1018,30
604,2017-08-27,25,7,0.0,1016,32
605,2017-08-28,27,6,0.0,1011,37
606,2017-08-29,24,6,0.0,1011,34
607,2017-08-30,20,5,0.0,1015,27
608,2017-08-31,21,7,0.0,1018,27
609,2017-09-01,23,9,0.0,1016,32
610,2017-09-02,25,8,0.0,1013,35
611,2017-09-03,26,5,0.0,1014,33
612,2017-09-04,27,9,0.0,1013,38
613,2017-09-05,28,7,0.0,1013,35
614,2017-09-06,24,6,0.0,1014,30
615,2017-09-07,23,8,0.0,1011,29
616,2017-09-08,20,5,0.0,1014,25
617,2017-09-09,19,9,0.0,1018,25
618,2017-09-10,19,8,0.0,1023,26
619,2017-09-11,22,10,0.0,1017,30
620,2017-09-12,21,8,0.0,1014,31
621,2017-09-13,17,8,0.0,1013,24
622,2017-09-14,17,6,0.0,1013,25
623,2017-09-15,18,6,0.0,1018,24
624,2017-09-16,19,4,0.0,1014,25
625,2017-09-17,15,15,0.1,1011,19
626,2017-09-18,13,17,2.4,1011,15
627,2017-09-19,13,17,2.9,1010,17
628,2017-09-20,11,12,2.1,1007,13
629,2017-09-21,12,2,0.3,1013,17
630,2017-09-22,13,6,0.0,1017,19
631,2017-09-23,15,3,0.0,1018,24
