,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
125,2016-05-05,16,21,0.0,1011,18
126,2016-05-06,15,19,1.1,1011,18
127,2016-05-07,15,18,0.2,1013,18
128,2016-05-08,15,21,0.0,1013,19
129,2016-05-09,16,20,0.0,1013,19
130,2016-05-10,16,17,0.0,1013,20
131,2016-05-11,17,22,0.0,1015,21
132,2016-05-12,17,17,0.0,1015,20
133,2016-05-13,17,16,0.0,1014,20
134,2016-05-14,16,18,0.0,1013,19
135,2016-05-15,16,17,0.1,1012,18
136,2016-05-16,16,14,0.0,1011,18
137,2016-05-17,16,14,0.0,1011,19
138,2016-05-18,15,10,0.0,1015,16
139,2016-05-19,17,20,0.0,1012,21
140,2016-05-20,17,20,0.0,1013,21
141,2016-05-21,15,11,0.0,1015,16
142,2016-05-22,15,21,0.0,1015,18
143,2016-05-23,15,21,0.0,1012,18
144,2016-05-24,15,18,0.0,1016,18
145,2016-05-25,15,24,0.2,1018,18
146,2016-05-26,15,11,0.0,1016,16
147,2016-05-27,18,17,0.0,1011,20
148,2016-05-28,18,17,0.0,1011,20
149,2016-05-29,17,21,0.0,1015,20
150,2016-05-30,17,18,0.0,1014,20
151,2016-05-31,16,19,0.0,1012,21
152,2016-06-01,17,14,0.0,1012,24
153,2016-06-02,19,15,0.0,1013,25
154,2016-06-03,20,14,0.0,1014,27
155,2016-06-04,19,14,0.0,1013,25
156,2016-06-05,18,17,0.0,1011,24
157,2016-06-06,17,17,0.0,1009,21
158,2016-06-07,17,16,0.0,1010,21
159,2016-06-08,18,14,0.0,1010,24
160,2016-06-09,18,16,0.0,1011,24
161,2016-06-10,17,8,0.0,1012,18
162,2016-06-11,17,20,0.1,1013,19
163,2016-06-12,17,19,0.2,1017,20
164,2016-06-13,17,21,0.0,1017,20
165,2016-06-14,17,15,0.0,1013,21
166,2016-06-15,17,12,0.0,1014,21
167,2016-06-16,18,10,0.0,1013,22
168,2016-06-17,20,20,0.0,1015,26
169,2016-06-18,22,21,0.0,1015,27
170,2016-06-19,25,23,0.0,1011,30
171,2016-06-20,25,17,0.0,1011,29
172,2016-06-21,21,10,0.0,1013,26
173,2016-06-22,21,15,0.0,1012,27
174,2016-06-23,20,15,0.0,1013,25
175,2016-06-24,19,12,0.0,1012,26
176,2016-06-25,19,13,0.0,1011,26
177,2016-06-26,21,11,0.0,1012,26
178,2016-06-27,22,13,0.0,1013,28
179,2016-06-28,22,15,0.0,1013,27
180,2016-06-29,22,16,0.0,1011,27
181,2016-06-30,20,13,0.0,1011,26
182,2016-07-01,19,14,0.0,1012,25
183,2016-07-02,19,15,0.0,1014,25
184,2016-07-03,19,15,0.0,1016,25
185,2016-07-04,19,19,0.0,1016,25
186,2016-07-05,19,17,0.0,1014,25
187,2016-07-06,19,19,0.0,1014,25
188,2016-07-07,19,15,0.0,1013,25
189,2016-07-08,20,16,0.0,1014,25
190,2016-07-09,20,17,0.0,1015,26
191,2016-07-10,21,15,0.0,1012,26
192,2016-07-11,19,17,0.0,1011,25
193,2016-07-12,19,17,0.0,1012,25
194,2016-07-13,20,16,0.0,1014,26
195,2016-07-14,21,15,0.0,1015,26
196,2016-07-15,20,16,0.0,1013,26
197,2016-07-16,20,17,0.0,1012,25
198,2016-07-17,22,12,0.0,1012,27
199,2016-07-18,21,19,0.6,1012,26
200,2016-07-19,21,17,0.4,1013,26
201,2016-07-20,21,17,0.0,1013,26
202,2016-07-21,20,19,0.0,1012,25
203,2016-07-22,20,18,0.0,1012,25
204,2016-07-23,20,17,0.0,1012,26
205,2016-07-24,21,18,0.2,1012,26
206,2016-07-25,21,16,0.0,1013,25
207,2016-07-26,20,18,0.0,1013,25
208,2016-07-27,22,8,0.0,1012,25
