,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
503,2017-05-18,17,22,0.0,1012,25
504,2017-05-19,21,21,0.0,1013,27
505,2017-05-20,24,19,0.0,1012,30
506,2017-05-21,23,17,0.0,1013,29
507,2017-05-22,20,15,0.0,1014,28
508,2017-05-23,20,15,0.0,1013,27
509,2017-05-24,17,14,0.0,1009,25
510,2017-05-25,15,16,0.0,1009,18
511,2017-05-26,16,16,0.0,1014,20
512,2017-05-27,16,19,0.0,1016,24
513,2017-05-28,18,18,0.0,1015,26
514,2017-05-29,17,15,0.0,1011,25
515,2017-05-30,17,16,0.0,1011,25
516,2017-05-31,16,14,0.0,1010,20
517,2017-06-01,18,17,0.0,1010,25
518,2017-06-02,20,20,0.0,1010,27
519,2017-06-03,19,15,0.0,1011,27
520,2017-06-04,19,14,0.0,1011,26
521,2017-06-05,19,15,0.0,1010,26
522,2017-06-06,18,17,0.0,1012,25
523,2017-06-07,18,17,0.0,1013,25
524,2017-06-08,17,17,0.0,1015,25
525,2017-06-09,18,19,0.0,1013,25
526,2017-06-10,18,17,0.0,1011,24
527,2017-06-11,17,16,0.0,1012,19
528,2017-06-12,17,21,0.0,1016,24
529,2017-06-13,19,19,0.0,1013,26
530,2017-06-14,21,18,0.0,1012,28
531,2017-06-15,22,18,0.0,1012,29
532,2017-06-16,23,17,0.0,1012,30
533,2017-06-17,22,18,0.0,1010,29
534,2017-06-18,22,17,0.0,1008,29
535,2017-06-19,22,16,0.0,1009,30
536,2017-06-20,23,15,0.0,1010,32
537,2017-06-21,23,15,0.0,1006,30
538,2017-06-22,20,15,0.0,1009,27
539,2017-06-23,20,18,0.0,1012,26
540,2017-06-24,21,17,0.7,1011,28
541,2017-06-25,24,25,0.0,1012,33
542,2017-06-26,26,19,0.0,1013,32
543,2017-06-27,23,17,0.0,1011,30
544,2017-06-28,20,16,0.0,1010,27
545,2017-06-29,19,17,0.0,1013,26
546,2017-06-30,20,17,0.0,1011,27
547,2017-07-01,19,16,0.0,1010,26
548,2017-07-02,19,15,0.0,1014,27
549,2017-07-03,21,14,0.0,1016,28
550,2017-07-04,22,15,0.0,1014,29
551,2017-07-05,23,15,0.0,1014,29
552,2017-07-06,24,15,0.0,1014,31
553,2017-07-07,27,14,0.0,1011,35
554,2017-07-08,27,17,0.0,1010,36
555,2017-07-09,26,19,0.0,1013,35
556,2017-07-10,25,19,0.0,1012,32
557,2017-07-11,24,17,0.0,1013,31
558,2017-07-12,23,17,0.0,1013,29
559,2017-07-13,22,19,0.0,1015,29
560,2017-07-14,22,15,0.0,1015,29
561,2017-07-15,23,15,0.0,1013,30
562,2017-07-16,23,18,0.0,1011,30
563,2017-07-17,23,18,0.0,1011,30
564,2017-07-18,23,18,0.0,1013,30
565,2017-07-19,24,14,0.0,1014,30
566,2017-07-20,24,13,0.0,1015,30
567,2017-07-21,24,14,0.0,1013,29
568,2017-07-22,24,14,0.0,1012,30
569,2017-07-23,24,14,0.0,1011,29
570,2017-07-24,23,13,2.7,1012,27
571,2017-07-25,23,14,0.0,1014,28
572,2017-07-26,23,14,0.0,1015,29
573,2017-07-27,24,14,0.0,1013,31
574,2017-07-28,23,15,0.0,1013,28
575,2017-07-29,23,14,0.0,1014,30
576,2017-07-30,23,15,0.0,1016,29
577,2017-07-31,24,15,0.0,1013,30
578,2017-08-01,26,10,0.0,1011,35
579,2017-08-02,27,8,1.5,1013,33
580,2017-08-03,27,15,2.7,1015,34
581,2017-08-04,25,13,0.0,1014,31
582,2017-08-05,24,14,0.0,1012,30
583,2017-08-06,24,14,0.0,1012,29
584,2017-08-07,24,13,0.0,1013,30
585,2017-08-08,25,13,0.0,1012,31
586,2017-08-09,24,13,0.0,1013,29
587,2017-08-10,24,13,0.0,1013,30
588,2017-08-11,25,13,0.0,1011,31
589,2017-08-12,23,13,0.0,1012,30
590,2017-08-13,23,14,0.0,1012,29
591,2017-08-14,22,14,0.0,1011,26
592,2017-08-15,20,14,0.0,1011,25
593,2017-08-16,21,14,0.0,1014,26
594,2017-08-17,22,15,0.0,1015,27
595,2017-08-18,22,15,0.0,1014,27
596,2017-08-19,22,14,0.0,1013,27
597,2017-08-20,22,11,0.0,1012,28
598,2017-08-21,22,12,0.0,1015,28
599,2017-08-22,23,15,0.0,1015,28
600,2017-08-23,22,13,0.0,1014,27
601,2017-08-24,21,13,0.0,1010,27
602,2017-08-25,22,13,0.0,1009,28
603,2017-08-26,24,13,0.0,1013,31
604,2017-08-27,25,13,0.0,1013,32
605,2017-08-28,28,10,0.0,1010,36
606,2017-08-29,29,11,0.0,1010,35
607,2017-08-30,29,11,0.0,1008,36
608,2017-08-31,30,11,0.0,1008,37
609,2017-09-01,32,14,0.0,1009,38
610,2017-09-02,31,14,0.0,1010,36
611,2017-09-03,29,19,0.1,1014,36
612,2017-09-04,25,15,0.0,1012,29
613,2017-09-05,25,15,0.0,1014,30
614,2017-09-06,25,14,0.0,1013,31
615,2017-09-07,25,12,0.0,1012,30
616,2017-09-08,23,12,0.0,1012,29
617,2017-09-09,23,10,0.0,1015,28
618,2017-09-10,26,16,0.0,1013,31
619,2017-09-11,26,9,0.0,1013,36
620,2017-09-12,24,12,0.0,1012,29
621,2017-09-13,21,13,0.0,1012,26
622,2017-09-14,20,17,0.0,1012,25
623,2017-09-15,21,14,0.0,1012,25
624,2017-09-16,21,14,0.0,1012,26
625,2017-09-17,21,13,0.0,1013,25
626,2017-09-18,21,13,0.0,1013,26
627,2017-09-19,21,12,0.0,1012,25
628,2017-09-20,21,13,0.0,1011,25
629,2017-09-21,20,9,0.0,1010,24
630,2017-09-22,19,16,0.0,1011,24
631,2017-09-23,20,15,0.0,1011,25
632,2017-09-24,23,11,0.0,1012,27
633,2017-09-25,25,14,0.0,1011,27
634,2017-09-26,24,14,0.0,1010,27
635,2017-09-27,24,14,0.0,1012,28
636,2017-09-28,25,13,0.0,1013,30
637,2017-09-29,25,13,0.0,1012,30
638,2017-09-30,23,13,0.0,1011,27
639,2017-10-01,20,15,0.0,1008,25
640,2017-10-02,20,15,0.0,1009,25
641,2017-10-03,20,14,0.2,1011,21
642,2017-10-04,21,11,0.0,1015,26
643,2017-10-05,24,12,0.0,1012,27
644,2017-10-06,28,8,0.0,1014,32
645,2017-10-07,27,13,0.0,1010,31
646,2017-10-08,21,13,0.0,1007,26
647,2017-10-09,23,2,0.0,1013,30
648,2017-10-10,23,10,0.0,1013,27
649,2017-10-11,20,12,0.0,1011,25
650,2017-10-12,20,14,0.0,1014,25
651,2017-10-13,21,13,0.0,1015,26
652,2017-10-14,24,8,0.0,1016,28
653,2017-10-15,27,5,0.0,1019,34
654,2017-10-16,28,9,0.0,1018,32
655,2017-10-17,27,15,0.0,1016,29
656,2017-10-18,25,12,0.0,1014,28
657,2017-10-19,21,13,0.0,1012,26
658,2017-10-20,20,14,0.0,1013,25
659,2017-10-21,21,9,0.0,1018,26
660,2017-10-22,26,3,0.0,1020,34
661,2017-10-23,30,2,0.0,1019,40
662,2017-10-24,32,10,0.0,1017,37
663,2017-10-25,30,4,0.0,1012,37
664,2017-10-26,27,11,0.0,1011,31
665,2017-10-27,24,11,0.0,1013,29
666,2017-10-28,22,12,0.0,1011,28
667,2017-10-29,19,12,0.0,1011,25
668,2017-10-30,18,11,0.0,1010,21
669,2017-10-31,18,10,0.2,1012,20
670,2017-11-01,18,11,0.0,1013,24
671,2017-11-02,17,8,0.3,1017,18
672,2017-11-03,18,12,0.0,1017,20
673,2017-11-04,18,15,0.0,1016,24
674,2017-11-05,18,12,0.0,1017,20
675,2017-11-06,18,9,0.0,1018,21
676,2017-11-07,19,8,0.0,1018,25
677,2017-11-08,19,10,0.0,1017,25
678,2017-11-09,18,12,0.0,1016,24
679,2017-11-10,17,10,0.0,1015,20
680,2017-11-11,18,10,0.0,1016,24
681,2017-11-12,18,7,0.0,1017,24
682,2017-11-13,19,9,0.0,1019,25
683,2017-11-14,20,10,0.0,1017,24
684,2017-11-15,21,9,0.0,1014,25
685,2017-11-16,21,6,0.0,1014,25
686,2017-11-17,19,10,0.0,1018,25
687,2017-11-18,20,2,0.0,1020,27
688,2017-11-19,20,10,0.0,1017,23
689,2017-11-20,19,12,0.0,1017,23
690,2017-11-21,24,6,0.0,1019,30
691,2017-11-22,26,7,0.0,1018,32
692,2017-11-23,26,7,0.0,1015,29
693,2017-11-24,24,9,0.0,1012,27
694,2017-11-25,22,9,0.0,1016,27
695,2017-11-26,19,8,0.0,1016,25
696,2017-11-27,17,13,0.0,1016,19
697,2017-11-28,18,4,0.0,1015,25
698,2017-11-29,19,6,0.0,1017,23
699,2017-11-30,19,8,0.0,1017,24
700,2017-12-01,19,10,0.0,1015,25
701,2017-12-02,19,9,0.0,1015,24
702,2017-12-03,17,10,0.0,1016,20
703,2017-12-04,17,9,0.0,1016,22
704,2017-12-05,17,22,0.0,1021,20
705,2017-12-06,19,5,0.0,1022,25
706,2017-12-07,20,15,0.0,1026,23
707,2017-12-08,20,7,0.0,1027,25
708,2017-12-09,21,6,0.0,1023,25
709,2017-12-10,22,9,0.0,1021,25
710,2017-12-11,21,3,0.0,1023,25
711,2017-12-12,21,3,0.0,1021,27
712,2017-12-13,21,9,0.0,1016,26
713,2017-12-14,20,4,0.0,1018,24
714,2017-12-15,20,8,0.0,1019,26
715,2017-12-16,17,5,0.0,1006,23
716,2017-12-17,17,13,0.0,1015,21
717,2017-12-18,17,8,0.0,1021,22
718,2017-12-19,16,9,0.0,1021,20
719,2017-12-20,14,11,0.0,1018,15
720,2017-12-21,13,6,0.0,1021,19
721,2017-12-22,14,9,0.0,1025,18
722,2017-12-23,15,8,0.0,1021,20
723,2017-12-24,16,8,0.0,1019,23
724,2017-12-25,16,9,0.0,1019,19
725,2017-12-26,16,8,0.0,1019,20
726,2017-12-27,18,8,0.0,1020,24
727,2017-12-28,20,5,0.0,1020,26
728,2017-12-29,21,5,0.0,1020,27
729,2017-12-30,17,7,0.0,1018,24
730,2017-12-31,16,8,0.0,1018,20
731,2018-01-01,17,7,0.0,1020,23
732,2018-01-02,19,6,0.0,1019,24
733,2018-01-03,20,6,0.0,1018,23
734,2018-01-04,18,5,0.0,1019,24
735,2018-01-05,18,8,0.0,1021,24
736,2018-01-06,18,9,0.0,1019,20
737,2018-01-07,18,8,0.0,1018,25
738,2018-01-08,18,9,0.9,1013,20
739,2018-01-09,14,23,10.1,1007,13
740,2018-01-10,14,7,0.0,1018,19
741,2018-01-11,16,5,0.0,1023,25
742,2018-01-12,18,6,0.0,1022,25
743,2018-01-13,21,4,0.0,1021,25
744,2018-01-14,21,2,0.0,1021,24
745,2018-01-15,18,9,0.0,1019,24
746,2018-01-16,18,8,0.0,1020,24
747,2018-01-17,19,6,0.0,1022,25
748,2018-01-18,19,9,0.0,1018,24
749,2018-01-19,15,11,0.1,1015,17
750,2018-01-20,13,17,0.0,1018,16
751,2018-01-21,13,7,0.0,1025,17
752,2018-01-22,15,1,0.0,1023,22
753,2018-01-23,17,4,0.0,1021,24
754,2018-01-24,18,6,0.0,1019,23
755,2018-01-25,14,11,0.1,1018,15
756,2018-01-26,14,7,0.0,1024,21
757,2018-01-27,17,7,0.0,1024,22
758,2018-01-28,22,11,0.0,1023,26
759,2018-01-29,23,4,0.0,1021,27
760,2018-01-30,22,4,0.0,1017,25
761,2018-01-31,21,10,0.0,1014,25
762,2018-02-01,20,8,0.0,1016,24
763,2018-02-02,21,7,0.0,1019,25
764,2018-02-03,20,11,0.0,1019,25
765,2018-02-04,21,9,0.0,1017,26
766,2018-02-05,19,9,0.0,1014,25
767,2018-02-06,17,10,0.0,1017,25
768,2018-02-07,21,5,0.0,1023,27
769,2018-02-08,21,9,0.0,1019,27
770,2018-02-09,19,12,0.0,1015,24
771,2018-02-10,15,11,0.0,1010,18
772,2018-02-11,16,12,0.0,1012,22
773,2018-02-12,13,12,0.0,1010,16
774,2018-02-13,14,14,0.0,1019,17
775,2018-02-14,16,10,0.0,1019,18
776,2018-02-15,17,4,0.0,1019,23
777,2018-02-16,18,7,0.0,1020,24
778,2018-02-17,18,11,0.0,1020,23
779,2018-02-18,15,12,0.0,1013,19
780,2018-02-19,11,26,0.0,1014,13
781,2018-02-20,11,7,0.0,1021,16
782,2018-02-21,12,7,0.0,1021,15
783,2018-02-22,12,13,0.0,1023,15
784,2018-02-23,11,18,0.0,1023,14
785,2018-02-24,12,14,0.0,1025,16
786,2018-02-25,14,6,0.0,1022,22
787,2018-02-26,13,13,0.0,1014,17
788,2018-02-27,10,8,0.6,1015,12
789,2018-02-28,11,13,0.0,1022,15
790,2018-03-01,12,12,0.0,1020,16
791,2018-03-02,12,11,1.9,1018,13
792,2018-03-03,12,7,0.0,1018,14
793,2018-03-04,12,10,0.0,1023,16
794,2018-03-05,16,1,0.0,1021,23
795,2018-03-06,18,5,0.0,1018,25
796,2018-03-07,18,6,0.0,1017,22
797,2018-03-08,17,14,0.0,1017,23
798,2018-03-09,17,13,0.0,1014,21
799,2018-03-10,14,6,0.6,1014,15
800,2018-03-11,16,13,0.0,1018,20
801,2018-03-12,17,11,0.0,1018,24
802,2018-03-13,17,9,0.2,1016,19
803,2018-03-14,15,18,0.5,1015,17
804,2018-03-15,14,16,0.0,1016,18
805,2018-03-16,13,15,0.0,1016,15
806,2018-03-17,13,15,0.0,1016,15
