latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41.462,-81.678,309.7,1,1,2020-08-12,03:25,T,68,6.0NRT,292.1,9.2,N
41.453,-81.675,305.4,1,1,2020-08-12,03:25,T,31,6.0NRT,292.6,6,N
40.759,-81.435,303.1,1,1,2020-08-12,03:25,T,53,6.0NRT,292.2,4.6,N
51.459,-88.423,325.5,1.1,1,2020-08-12,03:30,T,100,6.0NRT,291.1,28.8,N
51.456,-88.438,302.2,1.1,1,2020-08-12,03:30,T,45,6.0NRT,286.8,7.3,N
51.427,-88.608,311.9,1.1,1.1,2020-08-12,03:30,T,74,6.0NRT,288.3,13.6,N
51.458,-88.373,348.3,1.1,1,2020-08-12,03:30,T,100,6.0NRT,295.6,68.9,N
51.464,-88.392,353.6,1.1,1,2020-08-12,03:30,T,100,6.0NRT,297.7,81.6,N
51.462,-88.407,330.3,1.1,1,2020-08-12,03:30,T,100,6.0NRT,292.3,34.1,N
51.468,-88.427,327.3,1.1,1,2020-08-12,03:30,T,100,6.0NRT,292.1,29.6,N
51.465,-88.442,316.8,1.1,1,2020-08-12,03:30,T,33,6.0NRT,290.2,16.6,N
51.48,-88.415,325.5,1.1,1,2020-08-12,03:30,T,98,6.0NRT,292.7,26.9,N
51.474,-88.446,319.3,1.1,1,2020-08-12,03:30,T,55,6.0NRT,291.4,19.3,N
51.459,-88.538,303.3,1.1,1,2020-08-12,03:30,T,44,6.0NRT,286.9,7.2,N
51.487,-88.485,314.6,1.1,1,2020-08-12,03:30,T,40,6.0NRT,291.2,14.4,N
51.494,-88.477,323.1,1.1,1,2020-08-12,03:30,T,100,6.0NRT,292.3,26,N
51.492,-88.493,316.8,1.1,1,2020-08-12,03:30,T,94,6.0NRT,291,18.9,N
51.449,-88.368,313,1.1,1,2020-08-12,03:30,T,86,6.0NRT,288.7,15.4,N
51.419,-88.537,300.8,1.1,1,2020-08-12,03:30,T,20,6.0NRT,287.9,6.1,N
51.417,-88.553,314.5,1.1,1.1,2020-08-12,03:30,T,72,6.0NRT,289.3,15.9,N
51.455,-88.388,327.6,1.1,1,2020-08-12,03:30,T,100,6.0NRT,291.2,31.2,N
42.684,-111.589,306.6,1.4,1.2,2020-08-12,05:05,T,69,6.0NRT,283.3,16,N
48.288,-102.798,300.9,1.4,1.2,2020-08-12,05:05,T,36,6.0NRT,285.1,10.5,N
58.466,-115.583,300.6,1,1,2020-08-12,05:10,T,30,6.0NRT,279.7,7.6,N
55.481,-118.255,315.7,1.3,1.1,2020-08-12,05:10,T,92,6.0NRT,269.4,28.1,N
55.491,-118.261,314.8,1.3,1.1,2020-08-12,05:10,T,90,6.0NRT,270.9,26.9,N
51.331,-85.639,303.3,1.3,1.1,2020-08-12,07:35,A,54,6.0NRT,285.8,13.3,N
51.453,-88.37,305.4,1.8,1.3,2020-08-12,07:35,A,50,6.0NRT,285.6,20.1,N
42.301,-83.146,302.8,1,1,2020-08-12,07:35,A,52,6.0NRT,282.7,6.4,N
51.462,-88.389,314.8,1.8,1.3,2020-08-12,07:35,A,21,6.0NRT,287.4,31.4,N
42.687,-111.577,303.4,1.2,1.1,2020-08-12,09:15,A,55,6.0NRT,281.6,11.4,N
44.872,-113.4,313,1.5,1.2,2020-08-12,09:15,A,83,6.0NRT,284.9,25,N
44.874,-113.42,307.6,1.5,1.2,2020-08-12,09:15,A,51,6.0NRT,284.8,18.3,N
44.894,-113.397,313.4,1.5,1.2,2020-08-12,09:15,A,77,6.0NRT,286.9,25.3,N
44.887,-113.438,318.7,1.5,1.2,2020-08-12,09:15,A,88,6.0NRT,284.2,34.8,N
44.885,-113.419,328.3,1.5,1.2,2020-08-12,09:15,A,100,6.0NRT,290.6,52.7,N
42.688,-111.591,322.2,1.2,1.1,2020-08-12,09:15,A,100,6.0NRT,282,30.7,N
44.883,-113.398,311.9,1.5,1.2,2020-08-12,09:15,A,27,6.0NRT,286.3,22.1,N
44.541,-85.997,308.8,1.3,1.1,2020-08-12,17:00,T,25,6.0NRT,297.5,4.4,D
41.478,-90.156,309.8,1,1,2020-08-12,17:00,T,41,6.0NRT,298.5,4.4,D
42.373,-89.026,315.6,1.1,1,2020-08-12,17:00,T,21,6.0NRT,303.5,6.7,D
43.012,-89.467,315.8,1,1,2020-08-12,17:00,T,37,6.0NRT,302.4,5.9,D
42.821,-86.008,316.8,1.4,1.2,2020-08-12,17:00,T,40,6.0NRT,303.6,11.6,D
