latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
10.072,-64.86,302.4,4.1,1.9,2020-09-25,02:00,T,49,6.0NRT,288,30.7,N
9.641,-63.567,309.5,3.3,1.7,2020-09-25,02:00,T,77,6.0NRT,283.6,49.3,N
9.616,-63.714,310.3,3.4,1.7,2020-09-25,02:00,T,80,6.0NRT,285.5,56.3,N
9.611,-63.744,306.9,3.4,1.7,2020-09-25,02:00,T,70,6.0NRT,282.7,45.1,N
9.273,-64.047,307.3,3.6,1.8,2020-09-25,02:00,T,71,6.0NRT,274.9,59,N
9.266,-64.051,302,3.6,1.8,2020-09-25,02:00,T,46,6.0NRT,275.3,39.7,N
9.645,-63.561,314.7,3.3,1.7,2020-09-25,02:00,T,84,6.0NRT,283.5,68.2,N
9.62,-63.708,307.1,3.4,1.7,2020-09-25,02:00,T,47,6.0NRT,285.8,40.2,N
9.615,-63.738,314,3.4,1.7,2020-09-25,02:00,T,88,6.0NRT,283.3,71.8,N
9.646,-63.537,301.1,3.3,1.7,2020-09-25,02:00,T,23,6.0NRT,282.2,21.7,N
9.657,-63.569,303.6,3.3,1.7,2020-09-25,02:00,T,13,6.0NRT,282.8,26.4,N
9.646,-63.628,339.7,3.3,1.7,2020-09-25,02:00,T,100,6.0NRT,284.6,240.7,N
32.217,-101.926,304.2,2.3,1.5,2020-09-25,05:25,T,59,6.0NRT,291.1,23.8,N
30.993,-110.8,312.9,1,1,2020-09-25,05:25,T,86,6.0NRT,294.3,11,N
31.002,-110.802,303.7,1,1,2020-09-25,05:25,T,56,6.0NRT,293.6,4.7,N
32.215,-101.95,302.4,2.3,1.5,2020-09-25,05:25,T,49,6.0NRT,291,20.3,N
9.374,-64.518,300.3,3.4,1.7,2020-09-25,06:30,A,24,6.0NRT,288.2,28.1,N
18.931,-70.351,316.3,1,1,2020-09-25,06:30,A,93,6.0NRT,292.4,14.5,N
9.976,-63.172,301.1,4.2,1.9,2020-09-25,06:30,A,37,6.0NRT,285,42.2,N
10.075,-64.857,301.6,3.1,1.7,2020-09-25,06:30,A,43,6.0NRT,287.2,22.4,N
10.077,-64.864,300.5,3.1,1.7,2020-09-25,06:30,A,28,6.0NRT,287.1,18.9,N
