latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
8.711,125.752,317.2,1.3,1.1,2020-10-03,01:55,T,53,6.0NRT,297.9,8.9,D
-8.282,124.953,342.1,1,1,2020-10-03,02:00,T,90,6.0NRT,307.2,33,D
-8.313,125.04,325.1,1,1,2020-10-03,02:00,T,47,6.0NRT,305,10.8,D
-8.321,124.356,311.2,1,1,2020-10-03,02:00,T,47,6.0NRT,295.5,7.7,D
-8.135,122.955,321.3,1.2,1.1,2020-10-03,02:00,T,55,6.0NRT,305.3,11,D
-8.137,122.965,321.2,1.2,1.1,2020-10-03,02:00,T,0,6.0NRT,305.3,10.1,D
-8.402,124.157,330.7,1,1,2020-10-03,02:00,T,55,6.0NRT,305.4,15.3,D
-8.33,123.622,322.6,1.1,1,2020-10-03,02:00,T,51,6.0NRT,300.4,10.9,D
-8.686,126.009,324.1,1,1,2020-10-03,02:00,T,74,6.0NRT,300.4,12.8,D
-8.687,126.018,320.8,1,1,2020-10-03,02:00,T,67,6.0NRT,298.1,8.9,D
-8.39,123.642,343.4,1.1,1,2020-10-03,02:00,T,68,6.0NRT,306.4,40.9,D
-8.391,123.652,324.7,1.1,1,2020-10-03,02:00,T,42,6.0NRT,304.4,10.1,D
-8.434,123.885,318.9,1.1,1,2020-10-03,02:00,T,70,6.0NRT,305.2,14.3,D
-8.408,123.534,323.8,1.1,1,2020-10-03,02:00,T,77,6.0NRT,304.2,11.5,D
-8.414,123.381,347.5,1.1,1,2020-10-03,02:00,T,94,6.0NRT,308.9,46.6,D
-8.415,123.391,328.4,1.1,1,2020-10-03,02:00,T,43,6.0NRT,307.3,11.9,D
-8.388,122.866,321.2,1.2,1.1,2020-10-03,02:00,T,17,6.0NRT,306.3,9.4,D
-8.376,122.726,327.1,1.2,1.1,2020-10-03,02:00,T,76,6.0NRT,300.4,19.4,D
-8.378,122.737,320.4,1.2,1.1,2020-10-03,02:00,T,43,6.0NRT,301.9,9.6,D
-8.524,123.439,322.6,1.1,1,2020-10-03,02:00,T,42,6.0NRT,301.9,11.2,D
-8.443,122.689,348.4,1.2,1.1,2020-10-03,02:00,T,94,6.0NRT,301.7,65.3,D
-8.585,122.887,328.6,1.2,1.1,2020-10-03,02:00,T,62,6.0NRT,302.1,22.5,D
-8.998,125.559,319.2,1,1,2020-10-03,02:00,T,66,6.0NRT,295,10.7,D
-9.17,124.797,325.7,1,1,2020-10-03,02:00,T,52,6.0NRT,300.4,12.8,D
-9.292,124.441,326.2,1,1,2020-10-03,02:00,T,72,6.0NRT,300.6,14.6,D
-9.294,124.45,328.9,1,1,2020-10-03,02:00,T,77,6.0NRT,301.9,17.9,D
-9.318,124.12,327.7,1,1,2020-10-03,02:00,T,62,6.0NRT,307,9.7,D
-9.319,124.129,327.6,1,1,2020-10-03,02:00,T,60,6.0NRT,307.8,10,D
-9.473,124.11,328.8,1,1,2020-10-03,02:00,T,60,6.0NRT,310.1,12.6,D
-10.052,124.102,335.7,1,1,2020-10-03,02:00,T,74,6.0NRT,306.7,22.6,D
-10.18,124.029,326.3,1,1,2020-10-03,02:00,T,73,6.0NRT,305.8,7.8,D
-9.807,119.849,322,1.8,1.3,2020-10-03,02:00,T,58,6.0NRT,299.1,16.3,D
6.043,121.013,312.1,2.7,1.6,2020-10-03,02:00,T,40,6.0NRT,292.5,24.4,D
-2.577,121.374,325.2,1.8,1.3,2020-10-03,02:00,T,80,6.0NRT,300.4,38.7,D
-2.579,121.39,330.9,1.8,1.3,2020-10-03,02:00,T,85,6.0NRT,300.1,54.6,D
-8.28,124.944,326.8,1,1,2020-10-03,02:00,T,76,6.0NRT,307.4,11.2,D
-8.177,124.56,322.8,1,1,2020-10-03,02:00,T,76,6.0NRT,294.3,14.2,D
