latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-6.669,145.768,316.8,3.7,1.8,2020-08-27,00:05,T,30,6.0NRT,297.5,60.8,D
-8.309,147.093,311.5,2.7,1.6,2020-08-27,00:05,T,44,6.0NRT,294.9,28.2,D
-8.35,137.982,311,2.9,1.6,2020-08-27,01:45,T,25,6.0NRT,294,26.8,D
-11.803,130.162,318.6,1,1,2020-08-27,01:45,T,0,6.0NRT,299.6,7,D
-11.791,130.211,316.5,1,1,2020-08-27,01:45,T,0,6.0NRT,300.6,4.8,D
-11.79,130.202,322.8,1,1,2020-08-27,01:45,T,57,6.0NRT,300,11.1,D
-11.776,130.109,324.5,1,1,2020-08-27,01:45,T,59,6.0NRT,303.4,11.9,D
-11.805,130.493,321.9,1,1,2020-08-27,01:45,T,75,6.0NRT,304.7,11.1,D
-11.803,130.484,349.2,1,1,2020-08-27,01:45,T,95,6.0NRT,305.5,54.6,D
-11.748,130.1,336,1,1,2020-08-27,01:45,T,83,6.0NRT,306.1,25.8,D
-11.746,130.091,360.9,1,1,2020-08-27,01:45,T,94,6.0NRT,305.4,78.5,D
-11.804,130.552,318.4,1,1,2020-08-27,01:45,T,54,6.0NRT,303.2,6.2,D
-11.739,130.101,321.5,1,1,2020-08-27,01:45,T,57,6.0NRT,303.9,8.9,D
-11.737,130.092,347.6,1,1,2020-08-27,01:45,T,94,6.0NRT,304.6,47.8,D
-11.718,130.085,328.7,1,1,2020-08-27,01:45,T,67,6.0NRT,303.9,14.2,D
-11.741,130.377,321.8,1,1,2020-08-27,01:45,T,48,6.0NRT,304.3,8.2,D
-11.737,130.349,329.2,1,1,2020-08-27,01:45,T,82,6.0NRT,302.8,17.9,D
-11.736,130.34,336.2,1,1,2020-08-27,01:45,T,87,6.0NRT,303.2,27.8,D
-11.76,130.704,326.9,1.1,1,2020-08-27,01:45,T,49,6.0NRT,300.3,14.7,D
-11.759,130.695,328.3,1.1,1,2020-08-27,01:45,T,38,6.0NRT,300.6,15.4,D
-11.752,130.715,334.1,1.1,1,2020-08-27,01:45,T,86,6.0NRT,302.9,25.8,D
-11.746,130.722,336.6,1.1,1,2020-08-27,01:45,T,85,6.0NRT,303.7,26.2,D
-11.744,130.713,325.4,1.1,1,2020-08-27,01:45,T,40,6.0NRT,303.9,9.1,D
-11.738,130.733,340.9,1.1,1,2020-08-27,01:45,T,89,6.0NRT,303.9,33.9,D
-11.737,130.724,351.6,1.1,1,2020-08-27,01:45,T,95,6.0NRT,305.9,55.4,D
-11.729,130.735,333.8,1.1,1,2020-08-27,01:45,T,83,6.0NRT,304.8,22.2,D
-11.721,130.745,326.7,1.1,1,2020-08-27,01:45,T,56,6.0NRT,303.4,12.7,D
-11.72,130.736,327.1,1.1,1,2020-08-27,01:45,T,59,6.0NRT,305.6,11.9,D
-11.712,130.747,330.6,1.1,1,2020-08-27,01:45,T,69,6.0NRT,304.5,17.4,D
-11.704,130.758,337.6,1.1,1,2020-08-27,01:45,T,86,6.0NRT,303.5,29.9,D
-11.703,130.748,336.2,1.1,1,2020-08-27,01:45,T,85,6.0NRT,305.1,26.4,D
-11.87,133.385,321.1,1.5,1.2,2020-08-27,01:45,T,24,6.0NRT,303.9,9.6,D
-11.886,133.261,327.6,1.4,1.2,2020-08-27,01:45,T,75,6.0NRT,302.8,24.6,D
-11.897,133.26,325.1,1.4,1.2,2020-08-27,01:45,T,66,6.0NRT,305.1,19.2,D
-11.962,133.666,352.9,1.5,1.2,2020-08-27,01:45,T,96,6.0NRT,305.4,102.6,D
-11.964,133.68,330.3,1.5,1.2,2020-08-27,01:45,T,71,6.0NRT,303.9,27.2,D
-9.885,120.069,316.1,3.8,1.8,2020-08-27,01:45,T,61,6.0NRT,295.2,38.2,D
-11.963,133.659,343.1,1.5,1.2,2020-08-27,01:45,T,90,6.0NRT,304,65,D
-11.965,133.673,341.3,1.5,1.2,2020-08-27,01:45,T,89,6.0NRT,305.6,59.1,D
-11.598,130.662,319.7,1,1,2020-08-27,01:45,T,48,6.0NRT,302.5,6.6,D
-11.596,130.261,335.8,1,1,2020-08-27,01:45,T,85,6.0NRT,302.6,24.3,D
-11.597,130.271,347.7,1,1,2020-08-27,01:45,T,93,6.0NRT,303.9,45.3,D
-11.598,130.28,343.7,1,1,2020-08-27,01:45,T,91,6.0NRT,305.1,36.8,D
-11.658,130.696,321.4,1.1,1,2020-08-27,01:45,T,54,6.0NRT,303.9,6.6,D
-11.997,133.127,360.5,1.4,1.2,2020-08-27,01:45,T,100,6.0NRT,308.6,120.2,D
-11.693,130.749,324.2,1.1,1,2020-08-27,01:45,T,55,6.0NRT,304.4,10.5,D
-11.863,133.331,326.8,1.5,1.2,2020-08-27,01:45,T,50,6.0NRT,304.9,21.4,D
-11.695,130.759,336.4,1.1,1,2020-08-27,01:45,T,85,6.0NRT,303.8,28.8,D
-11.431,130.203,329.6,1,1,2020-08-27,01:45,T,68,6.0NRT,304.1,17,D
-11.859,133.386,338,1.5,1.2,2020-08-27,01:45,T,86,6.0NRT,303.8,48.5,D
-11.852,133.333,322.6,1.5,1.2,2020-08-27,01:45,T,52,6.0NRT,303,15.1,D
-11.85,133.32,321.5,1.5,1.2,2020-08-27,01:45,T,63,6.0NRT,303.2,14.3,D
-11.891,133.719,332.5,1.6,1.2,2020-08-27,01:45,T,81,6.0NRT,304.1,39.7,D
-11.889,133.704,331.6,1.6,1.2,2020-08-27,01:45,T,80,6.0NRT,305.3,36.8,D
-11.878,133.706,333.7,1.6,1.2,2020-08-27,01:45,T,82,6.0NRT,303.4,42,D
-11.876,133.692,347.4,1.5,1.2,2020-08-27,01:45,T,93,6.0NRT,303.5,84.8,D
-11.819,133.243,329.7,1.4,1.2,2020-08-27,01:45,T,78,6.0NRT,304.4,29.3,D
-11.817,133.23,353.6,1.4,1.2,2020-08-27,01:45,T,96,6.0NRT,306.3,101,D
-11.89,133.724,327.5,1.6,1.2,2020-08-27,01:45,T,76,6.0NRT,302.4,28.5,D
-11.888,133.71,334.9,1.6,1.2,2020-08-27,01:45,T,84,6.0NRT,304.4,45.4,D
-11.886,133.696,346.4,1.5,1.2,2020-08-27,01:45,T,92,6.0NRT,305.4,81,D
-11.823,133.235,319.6,1.4,1.2,2020-08-27,01:45,T,58,6.0NRT,304,11,D
-11.875,133.697,349.7,1.5,1.2,2020-08-27,01:45,T,94,6.0NRT,303.8,94.6,D
-11.813,133.237,360.8,1.4,1.2,2020-08-27,01:45,T,100,6.0NRT,306,130.6,D
-11.811,133.224,325.8,1.4,1.2,2020-08-27,01:45,T,73,6.0NRT,303.6,21,D
-11.807,133.44,328.2,1.5,1.2,2020-08-27,01:45,T,68,6.0NRT,304.1,26.9,D
-11.806,133.427,333.8,1.5,1.2,2020-08-27,01:45,T,83,6.0NRT,305.9,40.3,D
-11.255,131.861,324.5,1.2,1.1,2020-08-27,01:45,T,59,6.0NRT,297.7,16.2,D
-9.913,123.705,322.5,2,1.4,2020-08-27,01:45,T,75,6.0NRT,298.5,27.9,D
-9.901,123.707,321.7,2,1.4,2020-08-27,01:45,T,74,6.0NRT,299,25.9,D
-9.082,125.19,327,1.6,1.2,2020-08-27,01:45,T,65,6.0NRT,299.7,34.6,D
-9.08,125.175,344.9,1.6,1.2,2020-08-27,01:45,T,93,6.0NRT,301.9,86.6,D
-8.566,126.228,316.2,1.4,1.2,2020-08-27,01:45,T,36,6.0NRT,299.4,8.1,D
-8.407,124.478,317,1.9,1.3,2020-08-27,01:45,T,33,6.0NRT,299.9,18.6,D
-8.296,124.663,313.2,1.8,1.3,2020-08-27,01:45,T,36,6.0NRT,297,12.4,D
30.453,116.34,316.2,1.1,1.1,2020-08-27,03:10,T,57,6.0NRT,298.6,7.8,D
30.833,116.889,314.5,1.2,1.1,2020-08-27,03:10,T,49,6.0NRT,297.4,7.6,D
30.971,116.914,314.4,1.2,1.1,2020-08-27,03:10,T,55,6.0NRT,298.6,7.5,D
30.309,121.938,311.4,2.4,1.5,2020-08-27,03:10,T,41,6.0NRT,290.8,23.3,D
30.907,119.983,314,1.7,1.3,2020-08-27,03:10,T,42,6.0NRT,293.3,12,D
30.625,122.077,311.8,2.4,1.5,2020-08-27,03:10,T,31,6.0NRT,291.8,22.8,D
26.509,112.065,315.8,1,1,2020-08-27,03:10,T,56,6.0NRT,303,5.4,D
26.365,114.564,319.1,1.1,1,2020-08-27,03:10,T,73,6.0NRT,302.2,9.9,D
26.496,113.719,315.1,1,1,2020-08-27,03:10,T,42,6.0NRT,302.5,7.4,D
27.12,115.051,318.9,1.1,1,2020-08-27,03:10,T,34,6.0NRT,303.5,8.8,D
27.804,114.643,316.8,1,1,2020-08-27,03:10,T,24,6.0NRT,301.6,6.1,D
27.805,114.633,319.5,1,1,2020-08-27,03:10,T,67,6.0NRT,303,9.3,D
28.174,113.174,321.9,1,1,2020-08-27,03:10,T,25,6.0NRT,305.3,7.2,D
28.083,115.785,323.3,1.1,1.1,2020-08-27,03:10,T,25,6.0NRT,304.8,12.2,D
28.147,115.512,316.3,1.1,1,2020-08-27,03:10,T,57,6.0NRT,301.8,6.9,D
28.467,115.304,316.2,1.1,1,2020-08-27,03:10,T,62,6.0NRT,302.8,7,D
28.344,116.118,317.3,1.2,1.1,2020-08-27,03:10,T,65,6.0NRT,301,9.3,D
28.348,116.125,318.8,1.2,1.1,2020-08-27,03:10,T,60,6.0NRT,301,9.5,D
28.345,116.257,318.5,1.2,1.1,2020-08-27,03:10,T,43,6.0NRT,300.6,9.7,D
28.448,115.933,317.9,1.1,1.1,2020-08-27,03:10,T,53,6.0NRT,301.5,7.8,D
28.599,115.965,321.3,1.1,1.1,2020-08-27,03:10,T,45,6.0NRT,302.2,11.5,D
28.816,115.378,317.6,1.1,1,2020-08-27,03:10,T,41,6.0NRT,302.8,7.8,D
28.862,115.607,325.1,1.1,1,2020-08-27,03:10,T,26,6.0NRT,305.8,12.7,D
28.864,115.596,324.4,1.1,1,2020-08-27,03:10,T,31,6.0NRT,305.6,12.5,D
28.986,115.804,317.5,1.1,1,2020-08-27,03:10,T,24,6.0NRT,303.8,8.3,D
29.871,115.881,316,1.1,1,2020-08-27,03:10,T,49,6.0NRT,299,7.3,D
30.208,114.811,318,1,1,2020-08-27,03:10,T,64,6.0NRT,302.9,7.5,D
30.394,114.861,320.7,1,1,2020-08-27,03:10,T,48,6.0NRT,303.9,8.7,D
30.523,114.686,327.4,1,1,2020-08-27,03:10,T,58,6.0NRT,303.4,12.3,D
30.668,114.025,322.2,1,1,2020-08-27,03:10,T,53,6.0NRT,304.4,8.8,D
30.727,114.371,321,1,1,2020-08-27,03:10,T,9,6.0NRT,305.7,7.6,D
30.8,114.003,320.9,1,1,2020-08-27,03:10,T,61,6.0NRT,305.9,8.9,D
30.261,119.841,314.2,1.7,1.3,2020-08-27,03:10,T,31,6.0NRT,292.9,12.6,D
11.411,105.152,313.6,1.5,1.2,2020-08-27,03:15,T,60,6.0NRT,289.3,10.1,D
10.735,106.362,319.4,1.2,1.1,2020-08-27,03:15,T,70,6.0NRT,294.2,11.8,D
10.335,107.09,312,1.1,1.1,2020-08-27,03:15,T,52,6.0NRT,296.4,7.9,D
8.369,108.704,315.2,1,1,2020-08-27,03:15,T,63,6.0NRT,294.8,8.1,D
25.104,113.646,318.2,1,1,2020-08-27,03:15,T,66,6.0NRT,300,8.2,D
24.673,113.507,318.3,1,1,2020-08-27,03:15,T,44,6.0NRT,300.4,8,D
24.25,113.734,316.1,1,1,2020-08-27,03:15,T,51,6.0NRT,298.1,7.1,D
24.198,113.656,317.3,1,1,2020-08-27,03:15,T,63,6.0NRT,298.3,8.8,D
24.196,113.666,315.6,1,1,2020-08-27,03:15,T,40,6.0NRT,298.3,7.1,D
23.735,114.252,316.6,1.1,1,2020-08-27,03:15,T,51,6.0NRT,296.7,9.7,D
24.386,109.382,323.3,1.2,1.1,2020-08-27,03:15,T,39,6.0NRT,307.4,9.9,D
23.892,112.135,319.9,1,1,2020-08-27,03:15,T,66,6.0NRT,304.5,8.9,D
23.816,111.771,315.9,1,1,2020-08-27,03:15,T,48,6.0NRT,303.8,5.9,D
23.624,113.062,320.2,1,1,2020-08-27,03:15,T,58,6.0NRT,300.6,8.9,D
23.5,112.847,317.4,1,1,2020-08-27,03:15,T,69,6.0NRT,302.5,7.6,D
23.249,112.741,318.7,1,1,2020-08-27,03:15,T,71,6.0NRT,303,8.3,D
23.058,112.66,316.5,1,1,2020-08-27,03:15,T,64,6.0NRT,299.6,7.5,D
23.041,112.528,320.2,1,1,2020-08-27,03:15,T,58,6.0NRT,303.3,9,D
22.866,112.949,320.8,1,1,2020-08-27,03:15,T,58,6.0NRT,293.1,10.3,D
22.918,112.238,316.7,1,1,2020-08-27,03:15,T,61,6.0NRT,301.5,6.9,D
22.486,112.842,313.7,1,1,2020-08-27,03:15,T,33,6.0NRT,290.7,6.5,D
14.093,109.125,337.9,1,1,2020-08-27,03:15,T,88,6.0NRT,295.2,32.1,D
14.091,109.134,327.5,1,1,2020-08-27,03:15,T,81,6.0NRT,292.5,17.5,D
14.067,109.178,332.4,1,1,2020-08-27,03:15,T,80,6.0NRT,298.9,21.8,D
13.563,109.092,322.6,1,1,2020-08-27,03:15,T,75,6.0NRT,293.6,13.9,D
13.504,108.991,322.7,1,1,2020-08-27,03:15,T,76,6.0NRT,293.9,12.8,D
13.479,109.168,313.4,1,1,2020-08-27,03:15,T,24,6.0NRT,292.5,5.3,D
13.477,109.177,318,1,1,2020-08-27,03:15,T,69,6.0NRT,291.9,9.4,D
