latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-6.233,145.726,316.9,1.3,1.1,2020-09-24,00:30,T,70,6.0NRT,293.1,12.9,D
-9.648,148.469,315.4,1,1,2020-09-24,00:30,T,69,6.0NRT,295.1,8.5,D
-5.517,150.003,316.7,1,1,2020-09-24,00:30,T,54,6.0NRT,300.7,8,D
-5.71,145.522,318.1,1.4,1.2,2020-09-24,00:30,T,68,6.0NRT,298.3,12.6,D
23.379,120.273,315.8,4.1,1.9,2020-09-24,02:00,T,33,6.0NRT,291.3,42.4,D
-5.691,122.485,314.7,1.1,1,2020-09-24,02:05,T,54,6.0NRT,303.6,10.2,D
-7.986,131.121,312.6,2.5,1.5,2020-09-24,02:05,T,0,6.0NRT,294.9,18.3,D
-7.919,129.618,316,1.9,1.4,2020-09-24,02:05,T,0,6.0NRT,301,17.8,D
-3.907,122.419,323,1.2,1.1,2020-09-24,02:05,T,67,6.0NRT,297.8,16.4,D
-5.694,122.504,312.9,1.1,1,2020-09-24,02:05,T,42,6.0NRT,302.4,8.5,D
-8.874,125.255,325.7,1.1,1,2020-09-24,02:10,T,71,6.0NRT,301.6,12.8,D
-9.111,125.1,328.8,1.1,1,2020-09-24,02:10,T,77,6.0NRT,304.6,14.3,D
-9.119,125.102,326.2,1.1,1,2020-09-24,02:10,T,62,6.0NRT,306.1,10.6,D
-9.249,124.406,340.3,1,1,2020-09-24,02:10,T,84,6.0NRT,307.5,31.8,D
-9.25,124.415,349.8,1,1,2020-09-24,02:10,T,94,6.0NRT,307.4,50.3,D
-9.335,125.002,321.9,1.1,1,2020-09-24,02:10,T,54,6.0NRT,301.4,9.7,D
-9.436,124.171,342.5,1,1,2020-09-24,02:10,T,89,6.0NRT,307.8,32.8,D
-9.437,124.18,360.9,1,1,2020-09-24,02:10,T,100,6.0NRT,308.9,75.4,D
-9.499,123.979,321.8,1,1,2020-09-24,02:10,T,54,6.0NRT,304.3,7.1,D
-8.563,117.819,310.6,2,1.4,2020-09-24,02:10,T,24,6.0NRT,298.3,15.9,D
-8.579,117.836,312.1,2,1.4,2020-09-24,02:10,T,51,6.0NRT,299,19.8,D
-11.151,132.898,310.5,3.9,1.8,2020-09-24,02:10,T,39,6.0NRT,295,55.2,D
-10.216,123.965,322.6,1,1,2020-09-24,02:10,T,65,6.0NRT,302.5,7.2,D
-11.563,132.899,317.7,4,1.9,2020-09-24,02:10,T,68,6.0NRT,295.9,49.5,D
-11.563,130.624,322.3,2.6,1.6,2020-09-24,02:10,T,56,6.0NRT,300,52.4,D
-11.566,130.648,321.7,2.7,1.6,2020-09-24,02:10,T,24,6.0NRT,299.3,50.4,D
-10.653,123.307,327,1,1,2020-09-24,02:10,T,80,6.0NRT,307.7,9.9,D
-8.236,124.087,321.7,1,1,2020-09-24,02:10,T,74,6.0NRT,303.2,13.9,D
-8.228,124.033,321.3,1,1,2020-09-24,02:10,T,74,6.0NRT,303.8,14.1,D
-8.235,124.078,324.6,1,1,2020-09-24,02:10,T,78,6.0NRT,305.8,17.3,D
-8.347,123.66,325.9,1,1,2020-09-24,02:10,T,69,6.0NRT,299.4,15.2,D
-8.38,123.631,321.4,1,1,2020-09-24,02:10,T,37,6.0NRT,303,8.2,D
-8.428,123.89,313.9,1,1,2020-09-24,02:10,T,47,6.0NRT,301.1,7.7,D
-8.429,123.155,328.3,1,1,2020-09-24,02:10,T,0,6.0NRT,304.5,13.4,D
-7.534,117.3,311.9,2.3,1.5,2020-09-24,02:10,T,51,6.0NRT,297.2,26.6,D
-7.537,117.321,310.4,2.3,1.5,2020-09-24,02:10,T,37,6.0NRT,296.2,22.3,D
-7.534,117.316,311.6,2.3,1.5,2020-09-24,02:10,T,32,6.0NRT,297.1,22.3,D
-10.827,122.742,313.1,1,1,2020-09-24,02:10,T,57,6.0NRT,300.6,8.1,D
-4.06,143.056,316.2,4.5,2,2020-09-24,03:20,A,62,6.0NRT,287.1,92.5,D
-9.658,149.713,316.5,1.7,1.3,2020-09-24,03:20,A,46,6.0NRT,295.3,14.3,D
-9.442,148.518,310.5,2,1.4,2020-09-24,03:20,A,34,6.0NRT,294.5,13.6,D
-9.44,148.511,310.2,2,1.4,2020-09-24,03:20,A,29,6.0NRT,294.6,13.7,D
