latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-14.589,132.731,362.9,1,1,2020-09-07,01:25,T,100,6.0NRT,314.1,77.3,D
-11.433,132.269,357.6,1.1,1,2020-09-07,01:25,T,98,6.0NRT,312,71.5,D
-11.434,132.279,336.5,1.1,1,2020-09-07,01:25,T,76,6.0NRT,311.7,23.6,D
-12.326,136.642,330.7,1.2,1.1,2020-09-07,01:25,T,79,6.0NRT,302.6,25.5,D
-12.328,136.653,324.1,1.2,1.1,2020-09-07,01:25,T,69,6.0NRT,301.2,15.9,D
-11.489,130.653,332,1.3,1.1,2020-09-07,01:25,T,53,6.0NRT,308,26.7,D
-12.1,134.392,334.4,1,1,2020-09-07,01:25,T,76,6.0NRT,307.8,20,D
-12.341,135.632,332.4,1.1,1,2020-09-07,01:25,T,78,6.0NRT,308.7,18.5,D
-11.672,130.647,331.7,1.3,1.1,2020-09-07,01:25,T,61,6.0NRT,308.1,20.8,D
-11.716,130.664,330.2,1.3,1.1,2020-09-07,01:25,T,42,6.0NRT,310.4,18.9,D
-11.68,130.3,360.7,1.4,1.2,2020-09-07,01:25,T,94,6.0NRT,308.1,118.9,D
-11.682,130.313,325.8,1.4,1.2,2020-09-07,01:25,T,55,6.0NRT,306.4,18.5,D
-11.69,130.299,343,1.4,1.2,2020-09-07,01:25,T,68,6.0NRT,304.5,56.9,D
-11.714,130.383,340.4,1.3,1.1,2020-09-07,01:25,T,88,6.0NRT,307.3,45.9,D
-11.71,130.378,330.7,1.3,1.1,2020-09-07,01:25,T,75,6.0NRT,306.8,23.8,D
-11.712,130.39,327.4,1.3,1.1,2020-09-07,01:25,T,63,6.0NRT,307.9,16.4,D
-12.628,135.644,327.6,1.1,1,2020-09-07,01:25,T,51,6.0NRT,309.1,12.7,D
-12.629,135.654,326.2,1.1,1,2020-09-07,01:25,T,60,6.0NRT,307.8,10.6,D
-12.636,135.632,336.3,1.1,1,2020-09-07,01:25,T,82,6.0NRT,306.9,26.3,D
-12.637,135.642,357.1,1.1,1,2020-09-07,01:25,T,98,6.0NRT,310.6,73.6,D
-12.639,135.652,330,1.1,1,2020-09-07,01:25,T,54,6.0NRT,309.6,15.8,D
-12.266,132.966,330.4,1,1,2020-09-07,01:25,T,58,6.0NRT,312,13.2,D
-12.32,133.018,328.1,1,1,2020-09-07,01:25,T,68,6.0NRT,313.1,9.5,D
-12.66,135.152,371.6,1.1,1,2020-09-07,01:25,T,100,6.0NRT,306.3,119.5,D
-12.735,134.454,337,1,1,2020-09-07,01:25,T,83,6.0NRT,312.7,22.4,D
-12.744,134.452,326.1,1,1,2020-09-07,01:25,T,56,6.0NRT,310.1,7.5,D
-12.472,132.376,327.5,1.1,1,2020-09-07,01:25,T,45,6.0NRT,313.8,10.8,D
-12.474,132.327,380.2,1.1,1,2020-09-07,01:25,T,100,6.0NRT,312.3,152.2,D
-12.481,132.375,349.6,1.1,1,2020-09-07,01:25,T,94,6.0NRT,310.7,48.1,D
-12.483,132.384,344.3,1,1,2020-09-07,01:25,T,90,6.0NRT,311.2,36.7,D
-12.521,132.214,321.3,1.1,1,2020-09-07,01:25,T,35,6.0NRT,308.2,6.7,D
-12.835,133.881,327.7,1,1,2020-09-07,01:25,T,65,6.0NRT,309.4,8.7,D
-12.527,131.127,324.6,1.2,1.1,2020-09-07,01:25,T,55,6.0NRT,310.7,9,D
-12.529,131.138,328.7,1.2,1.1,2020-09-07,01:25,T,71,6.0NRT,313,14.9,D
-12.564,131.11,334.5,1.2,1.1,2020-09-07,01:25,T,80,6.0NRT,310.1,26,D
-12.566,131.121,331.4,1.2,1.1,2020-09-07,01:25,T,75,6.0NRT,310.9,20.4,D
-12.567,131.114,335.5,1.2,1.1,2020-09-07,01:25,T,81,6.0NRT,310.7,27.8,D
-12.634,131.224,351.1,1.2,1.1,2020-09-07,01:25,T,94,6.0NRT,312.8,59,D
-12.636,131.235,353.9,1.2,1.1,2020-09-07,01:25,T,96,6.0NRT,314.2,67.1,D
