latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
37.861,31.786,332.7,1.1,1,2020-08-30,08:35,T,62,6.0NRT,318.5,11,D
48.454,33.27,334.3,1.3,1.1,2020-08-30,08:35,T,83,6.0NRT,307.5,31.8,D
48.452,33.286,320.3,1.3,1.1,2020-08-30,08:35,T,40,6.0NRT,308.8,8.4,D
48.931,25.573,312.4,3.1,1.7,2020-08-30,08:35,T,58,6.0NRT,298.8,28.4,D
41.446,21.965,314.3,4.3,1.9,2020-08-30,08:35,T,59,6.0NRT,298.5,61.5,D
41.444,21.956,316.2,4.3,1.9,2020-08-30,08:35,T,62,6.0NRT,298.5,70,D
38.984,33.516,335.5,1,1,2020-08-30,08:35,T,76,6.0NRT,317.9,17.5,D
38.983,33.528,331.3,1,1,2020-08-30,08:35,T,68,6.0NRT,320,11.4,D
38.635,32.047,338.2,1.1,1,2020-08-30,08:35,T,82,6.0NRT,320.9,20.1,D
38.633,32.059,334,1.1,1,2020-08-30,08:35,T,75,6.0NRT,320.4,12.8,D
53.442,34.417,306.3,1.3,1.1,2020-08-30,08:35,T,50,6.0NRT,294.1,7,D
52.501,32.153,319.9,1.6,1.2,2020-08-30,08:35,T,76,6.0NRT,295.5,26.1,D
52.5,32.176,323,1.6,1.2,2020-08-30,08:35,T,79,6.0NRT,295,32.2,D
52.5,32.169,328.8,1.6,1.2,2020-08-30,08:35,T,84,6.0NRT,295.5,42.2,D
52.048,34.908,314.1,1.2,1.1,2020-08-30,08:35,T,40,6.0NRT,300.4,7.7,D
50.782,31.292,318.4,1.6,1.3,2020-08-30,08:35,T,45,6.0NRT,304,18.3,D
49.926,32.248,316.1,1.4,1.2,2020-08-30,08:35,T,53,6.0NRT,304.1,9.5,D
37.862,31.774,347.3,1.1,1,2020-08-30,08:35,T,92,6.0NRT,320.4,38.9,D
48.609,21.185,318,1.8,1.3,2020-08-30,10:10,T,74,6.0NRT,300.7,20.8,D
53.134,8.689,310.5,1.4,1.2,2020-08-30,10:10,T,52,6.0NRT,297.3,11.9,D
48.46,29.656,311.7,4.6,2,2020-08-30,10:10,T,53,6.0NRT,298.7,45,D
48.46,29.651,312.7,4.6,2,2020-08-30,10:10,T,57,6.0NRT,298.6,50.3,D
49.522,24.777,322.3,2.5,1.5,2020-08-30,10:10,T,75,6.0NRT,300.1,52.3,D
49.514,24.809,332.5,2.5,1.5,2020-08-30,10:10,T,85,6.0NRT,299.4,99.2,D
48.494,28.503,313.5,4.1,1.9,2020-08-30,10:10,T,59,6.0NRT,298.3,39.3,D
48.479,28.492,313.7,4.1,1.9,2020-08-30,10:10,T,60,6.0NRT,298.1,40.7,D
48.491,28.493,318.9,4.1,1.9,2020-08-30,10:10,T,70,6.0NRT,298.6,78.7,D
49.166,24.764,312.1,2.5,1.5,2020-08-30,10:10,T,55,6.0NRT,300.7,19.6,D
48.633,21.567,313.3,1.8,1.3,2020-08-30,10:10,T,22,6.0NRT,299.8,12.8,D
48.605,21.19,317.6,1.8,1.3,2020-08-30,10:10,T,69,6.0NRT,300.5,18.1,D
46.805,27.828,315.8,4.3,1.9,2020-08-30,10:10,T,59,6.0NRT,301.3,48,D
39.286,16.307,317.1,1.7,1.3,2020-08-30,10:15,T,65,6.0NRT,305,11.6,D
37.97,13.204,327.4,1.2,1.1,2020-08-30,10:15,T,64,6.0NRT,307.4,14.4,D
37.867,13.816,365.3,1.3,1.1,2020-08-30,10:15,T,100,6.0NRT,309.5,130.4,D
37.87,13.802,369.1,1.3,1.1,2020-08-30,10:15,T,100,6.0NRT,311.5,148.3,D
38.064,12.794,324.2,1.2,1.1,2020-08-30,10:15,T,46,6.0NRT,305.5,10.7,D
38.066,12.78,324.6,1.2,1.1,2020-08-30,10:15,T,54,6.0NRT,305.5,12.1,D
38.073,12.797,340.6,1.2,1.1,2020-08-30,10:15,T,76,6.0NRT,308.1,37.5,D
38.076,12.784,349.8,1.2,1.1,2020-08-30,10:15,T,88,6.0NRT,311.5,61,D
38.085,12.786,343.3,1.2,1.1,2020-08-30,10:15,T,78,6.0NRT,311.8,42.4,D
37.988,13.505,358,1.3,1.1,2020-08-30,10:15,T,98,6.0NRT,311,94.1,D
37.99,13.49,382.3,1.3,1.1,2020-08-30,10:15,T,100,6.0NRT,311.2,211.2,D
38.026,13.291,358.5,1.2,1.1,2020-08-30,10:15,T,99,6.0NRT,303.2,99.8,D
38,13.494,339.3,1.3,1.1,2020-08-30,10:15,T,44,6.0NRT,309.8,39.4,D
38.137,12.774,328.7,1.2,1.1,2020-08-30,10:15,T,0,6.0NRT,309.1,14.3,D
37.957,13.837,326.5,1.3,1.1,2020-08-30,10:15,T,72,6.0NRT,309.7,13.2,D
37.967,13.84,332.7,1.3,1.1,2020-08-30,10:15,T,80,6.0NRT,310,24.8,D
37.97,13.825,348.7,1.3,1.1,2020-08-30,10:15,T,88,6.0NRT,311.5,65.8,D
38.195,15.436,320.2,1.6,1.2,2020-08-30,10:15,T,54,6.0NRT,306,17.5,D
38.199,15.418,351.3,1.6,1.2,2020-08-30,10:15,T,96,6.0NRT,308.4,108.8,D
38.199,15.424,350.4,1.6,1.2,2020-08-30,10:15,T,95,6.0NRT,308,103.7,D
38.202,15.406,325,1.6,1.2,2020-08-30,10:15,T,78,6.0NRT,306.9,22.2,D
38.316,15.832,314.7,1.7,1.3,2020-08-30,10:15,T,38,6.0NRT,301.7,10.1,D
38.314,15.836,317.4,1.7,1.3,2020-08-30,10:15,T,51,6.0NRT,303.1,15.5,D
38.542,16.107,323.4,1.7,1.3,2020-08-30,10:15,T,76,6.0NRT,304.4,25,D
38.546,16.087,323.7,1.7,1.3,2020-08-30,10:15,T,77,6.0NRT,304.9,24.7,D
38.543,16.093,333,1.7,1.3,2020-08-30,10:15,T,85,6.0NRT,305.4,48.8,D
39.027,16.256,315.6,1.7,1.3,2020-08-30,10:15,T,64,6.0NRT,301.1,19,D
39.53,15.969,316.8,1.6,1.2,2020-08-30,10:15,T,67,6.0NRT,303.8,15.4,D
