latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
38.258,20.462,347.5,1.2,1.1,2020-09-15,00:50,A,100,6.0NRT,297.7,70.8,N
39.983,19.966,319.2,1.1,1,2020-09-15,00:50,A,98,6.0NRT,292.1,19.7,N
39.987,19.975,328,1.1,1,2020-09-15,00:50,A,100,6.0NRT,292.7,29.5,N
39.99,19.962,335.7,1.1,1,2020-09-15,00:50,A,100,6.0NRT,291.1,40.8,N
39.999,19.965,300.2,1.1,1,2020-09-15,00:50,A,15,6.0NRT,289.1,4,N
45.145,9.96,302,2.3,1.5,2020-09-15,00:50,A,46,6.0NRT,288.6,21.1,N
45.154,9.939,300.9,2.4,1.5,2020-09-15,00:50,A,35,6.0NRT,288.5,18.2,N
47.302,21.329,301,1,1,2020-09-15,00:50,A,37,6.0NRT,288.6,5.9,N
38.256,20.474,328.5,1.2,1.1,2020-09-15,00:50,A,100,6.0NRT,295.2,34.2,N
41.075,19.524,303.3,1,1,2020-09-15,00:50,A,54,6.0NRT,280.3,6.9,N
41.591,20.182,300.8,1.1,1,2020-09-15,00:50,A,33,6.0NRT,286.5,6.7,N
41.445,21.942,312.8,1.2,1.1,2020-09-15,00:50,A,86,6.0NRT,289.2,17.3,N
44.227,17.911,301,1,1,2020-09-15,00:50,A,36,6.0NRT,285.8,6.5,N
53.399,-1.382,303.4,1,1,2020-09-15,02:25,A,55,6.0NRT,284.1,8.2,N
51.496,6.75,300.2,1.9,1.4,2020-09-15,02:25,A,21,6.0NRT,288,13.7,N
51.172,3.812,305.4,1.5,1.2,2020-09-15,02:25,A,64,6.0NRT,290.6,14.5,N
47.438,2.141,300.8,1.5,1.2,2020-09-15,02:25,A,34,6.0NRT,289.6,10.8,N
39.885,-7.859,304.8,1,1,2020-09-15,02:30,A,62,6.0NRT,286.4,7.8,N
39.879,-7.884,302.7,1,1,2020-09-15,02:30,A,43,6.0NRT,285.9,7,N
39.877,-7.873,425.6,1,1,2020-09-15,02:30,A,100,6.0NRT,307.9,453.7,N
39.876,-7.861,352.6,1,1,2020-09-15,02:30,A,100,6.0NRT,291.3,70.6,N
39.857,-7.799,300.3,1,1,2020-09-15,02:30,A,24,6.0NRT,287.5,5.3,N
42.239,-7.282,308.8,1,1,2020-09-15,02:30,A,64,6.0NRT,282.5,11.2,N
42.237,-7.27,337.8,1,1,2020-09-15,02:30,A,100,6.0NRT,285.3,43.2,N
42.23,-7.284,304,1,1,2020-09-15,02:30,A,21,6.0NRT,283,7.9,N
42.228,-7.272,343.7,1,1,2020-09-15,02:30,A,100,6.0NRT,285.5,53.1,N
42.246,-7.47,356,1,1,2020-09-15,02:30,A,100,6.0NRT,286.7,81.5,N
42.227,-7.398,312.8,1,1,2020-09-15,02:30,A,86,6.0NRT,284.3,14.9,N
42.218,-7.4,338.7,1,1,2020-09-15,02:30,A,100,6.0NRT,284.8,45.4,N
42.217,-7.389,326.5,1,1,2020-09-15,02:30,A,100,6.0NRT,285,28.3,N
42.035,-7.009,315.6,1,1,2020-09-15,02:30,A,54,6.0NRT,282.1,15.4,N
42.033,-6.997,335.4,1,1,2020-09-15,02:30,A,100,6.0NRT,282.3,38.6,N
42.026,-7.011,333,1,1,2020-09-15,02:30,A,100,6.0NRT,282.4,34.4,N
42.024,-6.999,361.7,1,1,2020-09-15,02:30,A,100,6.0NRT,285.2,93.1,N
42.023,-6.987,317.6,1,1,2020-09-15,02:30,A,60,6.0NRT,282.4,17.3,N
42.015,-7.002,307,1,1,2020-09-15,02:30,A,70,6.0NRT,282.5,9.9,N
41.875,-8.072,336.3,1,1,2020-09-15,02:30,A,100,6.0NRT,285.4,42.7,N
41.873,-8.059,319.9,1,1,2020-09-15,02:30,A,99,6.0NRT,284.6,21.2,N
41.866,-8.074,345.8,1,1,2020-09-15,02:30,A,100,6.0NRT,287.6,60.2,N
41.864,-8.061,302.1,1,1,2020-09-15,02:30,A,47,6.0NRT,283.9,7.6,N
40.959,-6.977,302.7,1,1,2020-09-15,02:30,A,51,6.0NRT,287.5,6.5,N
40.001,-7.838,304.7,1,1,2020-09-15,02:30,A,13,6.0NRT,287.8,7.2,N
39.994,-7.852,305,1,1,2020-09-15,02:30,A,29,6.0NRT,286.4,7.1,N
39.98,-7.819,303.6,1,1,2020-09-15,02:30,A,18,6.0NRT,286.6,6.1,N
39.978,-7.807,310.5,1,1,2020-09-15,02:30,A,79,6.0NRT,286.6,11,N
39.977,-7.867,322.6,1,1,2020-09-15,02:30,A,100,6.0NRT,287.6,22,N
39.966,-7.786,301,1,1,2020-09-15,02:30,A,36,6.0NRT,286.7,5.7,N
39.944,-7.821,322.2,1,1,2020-09-15,02:30,A,100,6.0NRT,287.9,22.1,N
39.942,-7.81,310.2,1,1,2020-09-15,02:30,A,79,6.0NRT,288.7,11.7,N
39.886,-7.871,325,1,1,2020-09-15,02:30,A,100,6.0NRT,288.4,25.2,N
57.657,33.592,302.6,1.6,1.2,2020-09-15,08:30,T,37,6.0NRT,277,11.4,D
39.631,32.413,322.5,1.1,1,2020-09-15,08:35,T,65,6.0NRT,308.6,8.2,D
42.143,26.148,315.1,2.5,1.5,2020-09-15,08:35,T,36,6.0NRT,296.7,21.5,D
