,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
143,2015-07-22,20,16,0.0,1011,28
144,2015-07-23,20,16,0.0,1014,29
145,2015-07-24,19,17,0.0,1017,30
146,2015-07-25,20,17,0.0,1015,30
147,2015-07-26,19,17,0.0,1012,28
148,2015-07-27,18,19,0.0,1012,28
149,2015-07-28,19,18,0.0,1012,29
150,2015-07-29,19,14,0.0,1013,29
151,2015-07-30,20,14,1.0,1016,30
152,2015-07-31,21,18,0.0,1015,30
153,2015-08-01,19,17,0.0,1013,28
154,2015-08-02,19,15,0.0,1012,29
155,2015-08-03,18,18,0.0,1012,29
156,2015-08-04,20,17,0.0,1013,30
157,2015-08-05,21,15,0.0,1013,31
158,2015-08-06,21,12,0.0,1011,31
159,2015-08-07,19,14,0.0,1012,27
160,2015-08-08,16,18,0.0,1013,27
161,2015-08-09,16,15,0.0,1013,27
162,2015-08-10,17,16,0.0,1013,27
163,2015-08-11,17,15,0.0,1012,27
164,2015-08-12,17,16,0.0,1015,30
165,2015-08-13,20,14,0.0,1012,33
166,2015-08-14,22,14,0.0,1013,33
167,2015-08-15,23,15,0.0,1012,34
168,2015-08-16,23,16,0.0,1011,35
169,2015-08-17,21,18,0.0,1011,29
170,2015-08-18,19,17,0.0,1011,29
171,2015-08-19,19,17,0.0,1011,28
172,2015-08-20,18,16,0.1,1011,27
173,2015-08-21,18,15,0.0,1011,28
174,2015-08-22,19,15,0.0,1012,28
175,2015-08-23,19,11,0.0,1013,29
176,2015-08-24,18,15,0.0,1013,31
177,2015-08-25,19,14,0.0,1013,31
178,2015-08-26,22,15,0.0,1014,34
179,2015-08-27,22,17,0.0,1014,34
180,2015-08-28,22,17,0.0,1011,35
181,2015-08-29,22,16,0.0,1012,33
182,2015-08-30,23,17,0.0,1012,32
183,2015-08-31,19,9,0.0,1012,29
184,2015-09-01,19,17,0.0,1010,29
185,2015-09-02,19,15,0.0,1013,27
186,2015-09-03,17,14,0.0,1011,26
187,2015-09-04,19,16,0.0,1011,28
188,2015-09-05,19,16,0.0,1011,28
189,2015-09-06,20,15,0.0,1012,30
190,2015-09-07,21,7,0.0,1011,29
191,2015-09-08,23,15,0.0,1010,36
192,2015-09-09,25,17,0.0,1010,36
193,2015-09-10,25,13,0.0,1012,36
194,2015-09-11,25,19,0.0,1012,35
195,2015-09-12,24,14,0.0,1012,32
196,2015-09-13,22,15,0.0,1009,32
197,2015-09-14,21,17,0.0,1009,29
198,2015-09-15,21,12,0.3,1011,28
199,2015-09-16,21,17,0.0,1012,28
200,2015-09-17,18,17,0.0,1012,27
201,2015-09-18,18,16,0.0,1012,27
202,2015-09-19,18,18,0.0,1012,27
203,2015-09-20,20,12,0.0,1009,35
204,2015-09-21,25,22,0.0,1008,30
205,2015-09-22,22,18,0.0,1012,29
206,2015-09-23,20,15,0.0,1012,32
207,2015-09-24,21,16,0.0,1011,34
208,2015-09-25,21,11,0.0,1011,34
209,2015-09-26,22,13,0.0,1009,33
210,2015-09-27,21,13,0.0,1009,31
211,2015-09-28,20,14,0.0,1011,31
212,2015-09-29,20,17,0.0,1011,29
213,2015-09-30,20,15,0.0,1010,30
214,2015-10-01,20,15,0.0,1013,29
215,2015-10-02,19,19,0.0,1011,28
216,2015-10-03,18,17,0.0,1002,28
217,2015-10-04,19,9,0.4,1003,21
218,2015-10-05,17,17,0.0,1012,25
219,2015-10-06,17,21,0.1,1018,26
220,2015-10-07,18,22,0.0,1017,28
221,2015-10-08,19,19,0.0,1015,32
222,2015-10-09,23,9,0.0,1013,38
223,2015-10-10,25,12,0.0,1014,35
224,2015-10-11,25,14,0.0,1013,34
225,2015-10-12,23,16,0.0,1013,33
226,2015-10-13,24,13,0.0,1016,33
227,2015-10-14,23,11,0.0,1014,31
228,2015-10-15,21,13,0.0,1013,28
229,2015-10-16,20,12,0.0,1011,29
230,2015-10-17,20,14,0.0,1012,29
231,2015-10-18,20,14,0.0,1013,26
232,2015-10-19,18,17,0.2,1013,25
233,2015-10-20,17,10,0.0,1010,27
234,2015-10-21,18,18,0.0,1012,27
235,2015-10-22,18,14,0.0,1013,27
236,2015-10-23,17,4,0.0,1014,21
237,2015-10-24,17,13,0.0,1015,26
238,2015-10-25,21,8,0.0,1013,27
239,2015-10-26,18,12,0.0,1013,29
240,2015-10-27,18,12,0.0,1013,28
241,2015-10-28,20,17,0.0,1012,27
242,2015-10-29,18,18,0.0,1010,26
243,2015-10-30,18,2,0.0,1013,31
244,2015-10-31,19,14,0.0,1017,29
245,2015-11-01,18,15,0.0,1015,28
246,2015-11-02,17,13,0.1,1007,25
247,2015-11-03,13,6,0.0,1010,19
248,2015-11-04,12,12,0.0,1014,20
249,2015-11-05,11,8,0.0,1022,22
250,2015-11-06,13,3,0.0,1020,26
251,2015-11-07,15,5,0.0,1017,25
252,2015-11-08,15,11,0.0,1014,23
253,2015-11-09,13,14,0.4,1015,19
254,2015-11-10,12,22,0.0,1019,19
255,2015-11-11,10,8,0.0,1024,24
256,2015-11-12,13,5,0.0,1018,25
257,2015-11-13,15,6,0.0,1015,27
258,2015-11-14,14,12,0.0,1013,24
259,2015-11-15,12,12,0.4,1011,18
260,2015-11-16,10,24,0.0,1017,17
261,2015-11-17,9,8,0.0,1021,23
262,2015-11-18,13,8,0.0,1017,25
